"Original Text","Initial","Machine translation","Better translation","Best translation"
"不好意思！","","","",""
"小屁孩，麻烦你下次睁开眼睛走路，这已经是第二次了。","","","",""
"知道了！","","","",""
"【俯下身捡棋子】（可恶，思路全断了。）","","","",""
"棋客","","","",""
"（哎，这要下哪儿才是呢？）","","","",""
"不急，您慢慢想。","","","",""
"好，好。","","","",""
"【陷入沉思】","","","",""
"（真墨迹。）","","","",""
"（哎，再也遇不到像兄长那样的对手了...）","","","",""
"【端着茶水走了过来】","","","",""
"客官，添点茶不？","","","",""
"甚好！","","","",""
"se/pour.ogg","","","",""
"【躬身提壶将水倒入茶杯】","","","",""
"谢谢，谢谢！","","","",""
"【看向任无晴】我也给你倒点。","","","",""
"【心不在焉】不用了，多谢。","","","",""
"【不听，又倒了一杯】","","","",""
"【递过去】","","","",""
"se/hui.ogg","","","",""
"【狡黠一笑，松手】","","","",""
"se/pourwater.ogg","","","",""
"滚烫的茶水尽数洒在任无晴身上，茶杯顺着水摔落在地。","","","",""
"【弹了起来】","","","",""
"你他妈——","","","",""
"——【惊恐】姑娘没事吧？！","","","",""
"——【把脏话咽下去】没事。","","","",""
"对不起！","","","",""
"【恍然大悟】（好啊，我就说她怎么一而再再而三，原来是故意找茬。）","","","",""
"（欠教训！）","","","",""
"【坐在屋顶上啃馒头】（又干又瘪！真难吃。）","","","",""
"【刚走进后院，就看到屋顶上的人】......","","","",""
"【闻声，看下去】怎么又是你？","","","",""
"【瞪着眼】这里又不是你家，我还不能来吗？","","","",""
"不爱理你，小屁孩。","","","",""
"谁要理你了？老女人！","","","",""
"【脸色一变】你还来劲了是不是？","","","",""
"【起身拍了拍衣摆上的灰尘，脚尖一点】","","","",""
"【轻飘飘的从屋顶落下】","","","",""
"【下意识退后三步】","","","",""
"【逼近，拔出匕首】再惹我一次试试？","","","",""
"【看到匕首有些胆怯】......","","","",""
"你哥害死了我爹！我整你几次怎么了？","","","",""
"【心中猛地涌起一团怒火，冷哼道】你爹做了什么你没点数？","","","",""
"他什么都没做！","","","",""
"好啊，你——","","","",""
"——行了。","","","",""
"【一惊】恩公，你什么时候来的？","","","",""
"【收起匕首】","","","",""
"【对任无晴道】你既然进了我们楼，就要守规矩。","","","",""
"批评任无晴","","","",""
"往后不可再与楼中之人刀戎相见。","","","",""
"【撇过头】知道了。","","","",""
"回屋思过吧。","","","",""
"【眉头一拧，转身离去】","","","",""
"se/haogan.ogg","","","",""
"【着实解恨】（气不死她！）","","","",""
"【看向黎一一】高兴了？","","","",""
"【欲言又止】","","","",""
"想说什么就说吧。","","","",""
"我不想她待在我们风信楼。","","","",""
"她对我有用。","","","",""
"一一明白...","","","",""
"但就是——","","","",""
"——我也理解。","","","",""
"以后不要再找她麻烦了。","","","",""
"是。","","","",""
"【看向黎一一】近日你总是肆意挑事，太让我失望了。","","","",""
"批评黎一一","","","",""
"【心头一酸，眼泪顺着双颊流下】恩公你怎么可以这样！","","","",""
"你明明知道她对我们做了什么...我一直以为你是站在我们这边的！","","","",""
"se/run1.ogg","","","",""
"【委屈地瞪了眼任无晴，转身跑开】","","","",""
"她父亲先害死了阿风，我哥哥才还手的。","","","",""
"杀人偿命天经地义，她为什么搞得好像我欠她似的？","","","",""
"真是无理取闹。","","","",""
"【心中一动】（阿风...就是那个和任平生一起去黎家的仆人？）","","","",""
"（一一和双双都没有跟我提过阿风之死...）","","","",""
"这件事，我改日再跟你说罢。","","","",""
"【皱眉】好。","","","",""
"【心中甚是不安】（难道还有别的说法吗？）","","","",""
"都去面壁思过。","","","",""
"都面壁思过","","","",""
"知道了，这就去。","","","",""
"【离去】","","","",""
"恩公...可是她——","","","",""
"——从今以后你们井水不犯河水，不要再找对方麻烦了。","","","",""
"...一一知道了。","","","",""
"music/223-fengxinzi.ogg","","","",""
"se/wapian.ogg","","","",""
"【抱着两大坛酒，朝屋里喊道】阿风，我上黑牛帮淘到了几坛好酒，快过来帮我搬进去！","","","",""
"仆人","","","",""
"【正巧路过，看到任无晴大吃一惊】大小姐？！","","","",""
"您什么时候回来的？小的这就去通知老爷和夫人！","","","",""
"【摆手】先别去，母亲见我带酒回来又该批评我了。","","","",""
"好吧，那小姐可一定要去拜见老爷和夫人啊，他们可想念您了。","","","",""
"知道了知道了。","","","",""
"小的帮您把酒抬进去！ ","","","",""
"不用了，帮我叫阿风过来。喊了这小子半天，怎么都没个动静！","","","",""
"【表情为难】这......","","","",""
"怎么了？","","","",""
"阿风他...阿风他......","","","",""
"【竖起眉毛】吞吞吐吐的干什么，阿风他到底怎么了——","","","",""
"任平生","","","",""
"——【突然走来】哟，妹妹，回来了啊！","","","",""
"【行礼】少爷。","","","",""
"哥，你也在。","","","",""
"【趁机溜走】","","","",""
"【瞥了眼仆人】也不晓得他是怎么了，一句话半天都吐不出来。","","","",""
"阿风是不是出去了？","","","",""
"我不在的时候他都是听你调遣，你知道他去哪了吗？","","","",""
"【长叹一声】这...妹妹，哥哥对不起你啊。","","","",""
"【察觉到异样，脸色一变】什么意思？","","","",""
"music/siwangduixiang.ogg","","","",""
"阿风...他死了。","","","",""
"【登时入坠冰窖】","","","",""
"【厉声道】你他妈别跟我开这种玩笑，一点也不好笑。叫他给我出来！","","","",""
"【抹了几滴强行挤出来的眼泪】是真的。","","","",""
"我在青潭为皇上采选美女的时候跟黎家发生了争执，那个老头子不愿意他女儿进宫，一说到气头上就把我们阿风给杀了！","","","",""
"【拍拍任无晴肩膀】还好老天有眼，那个老头杀了人之后惊吓过度自己撞死了！","","","",""
"【全程只听到“把我们阿风给杀了”八个字，脸色惨白】（阿风真的死了...）","","","",""
"【继续怂恿】你也知道哥哥是当官的，不能随便杀人，所以就没去追杀那对同样该死的姐妹为阿风报仇。","","","",""
"妹妹你是江湖中人，和我不一样，你可要为阿风报仇雪——","","","",""
"——告诉我她们现在在哪里。","","","",""
"这我也不清楚，但她们肯定跑不远，你可以去青潭城找找看。","","","",""
"哦对了，大的叫黎双双，小的叫黎一一。","","","",""
"若说长相那自然是大些的那个标致，小的稚气未褪还是个娃娃脸，身个也小，大的身材就不一样了——","","","",""
"——【没有兴趣听，把酒坛往地上一扔】我知道了。","","","",""
"se/run2.ogg","","","",""
"【快步离去】（什么双什么一的...你们都要偿命。）","","","",""
"【没忍住露出得意的笑】（这两个小贱人惹了我还想全身而退，休想！）","","","",""
"【大步流星地走出府】","","","",""
"任无晴的暗卫们","","","",""
"【齐刷刷地跟在任无晴身后】","","","",""
"se/jing.ogg","","","",""
"——【眼角余光瞥到地上躺着的一封信】","","","",""
"【随手拾起信纸】","","","",""
"（“黎氏姐妹现在青潭城东十里处”......）","","","",""
"【一怔】","","","",""
"她正心乱如麻，根本没心思细想这信出自何人之手，又为什么要告诉她黎氏姐妹的所在。","","","",""
"【将信收进怀里，头也不回地跑走】","","","",""
"【隐在树中看着任无晴和暗卫们离去】","","","",""
"（成功将任无晴引出了卫林，一切就好办了。）","","","",""
"music/senlinyu.ogg","","","",""
"【摸着手中的匕首发呆】","","","",""
"（臭丫头的父亲杀阿风在先，怎么有脸骂我和我哥？）","","","",""
"（这世道真是什么种人都有。）","","","",""
"【推门而入】","","","",""
"【没有抬头看你】什么事？","","","",""
"关于阿风的事情，我去问过双双了。","","","",""
"她说当天只有黎父一人为了一一挡刀身亡，任平生、侍卫和官兵们未有一人受伤致死。","","","",""
"不可能。","","","",""
"我哥说了，是那个老头先杀的阿风，然后因为害怕一头撞死了。","","","",""
"她们不肯承认是谁先动的手就算了，连阿风死在她们家都不肯承认，实在欺人太甚！","","","",""
"阿风究竟是死在哪里，你有去查问过吗？","","","",""
"【目光闪烁】没有。","","","",""
"你兄长跟你一同长大，相信他是你的本能，但这不代表他说的就是事实。","","","",""
"你再仔细想想，黎父是个靠卖麻布为生的穷苦汉子，毫无武艺，而阿风师承于你，武艺高强，若说黎父能杀死他，实在匪夷所思。","","","",""
"你是想说阿风根本不是死在黎氏手里，是我哥骗了我？","","","",""
"可不是她们杀的还能是谁杀的？我哥又有什么必要骗我？","","","",""
"现在下定论还太早，你先冷静下来想一想吧。","","","",""
"【内心乱做一团，之前的坚持不知为何有些动摇】......","","","",""
"聂香","","","",""
"该剧情需要聂香在场，请等她回来再进行培养。","","","",""
"黎双双","","","",""
"该剧情需要黎双双在场，请等她回来再进行培养。","","","",""
"music/diyicizuotangguo.ogg","","","",""
"【放下针线】我穿完了。","","","",""
"我姐先穿完的！我姐赢了！","","","",""
"双姐咋啥都会？太厉害了！","","","",""
"...无聊死了，比什么比？我不比了。","","","",""
"你已经输了，不能赖账哦，我们大伙儿可都看着呢。","","","",""
"行吧行吧，不就是个手镯吗？","","","",""
"【丢给黎双双一只手镯】送你了！","","","",""
"【接住】多谢。","","","",""
"好漂亮的镯子！","","","",""
"哼...","","","",""
"【在一旁看着】这么高级的镯子也舍得拿出来？","","","",""
"这镯子我要了，我挑战黎双双。","","","",""
"好——","","","",""
"——【打断黎双双】不行！","","","",""
"我们是按顺序来的，现在还没轮到你。","","","",""
"哦。","","","",""
"（这都多少轮了...不让我玩儿就直说呗。）","","","",""
"【走到一旁坐下，心不在焉地玩着桌上的棋子】......","","","",""
"【偷瞄任无晴】......","","","",""
"栗子，该你了！","","","",""
"【拿走七孔针】好！","","","",""
"music/qiutian.ogg","","","",""
"【提着一袋垃圾走出风信楼】","","","",""
"se/gua.ogg","","","",""
"【在地上挖了一个坑，将垃圾埋下】","","","",""
"【起身，拍拍手】总算完事儿——","","","",""
"——【拿着一个镯子，走过来】任姑娘。","","","",""
"【打了个招呼】栗子。","","","",""
"你怎么出来了？","","","",""
"我在楼里转了一圈没看到你...","","","",""
"...就猜到你可能是出来丢垃圾啦。","","","",""
"【不可思议】（找我？）","","","",""
"你找我有什么事儿吗？","","","",""
"【将手镯递给任无晴】喏。","","","",""
"这是我从双双姐那儿赢过来的，送给你！","","","",""
"【愣了一下】","","","",""
"【见任无晴迟迟不接手镯】.......","","","",""
"【把手镯塞到她手中】","","","",""
"【转身就跑】我先回去洗碗啦！","","","",""
"栗子！","","","",""
"【停下脚步，回头】诶？","","","",""
"谢谢你放过我的母亲和妹妹。","","","",""
".......","","","",""
"【眯眼】嗯！","","","",""
"青潭水灾之前。","","","",""
"music/wodemengxiang.ogg","","","",""
"【走进来】[xing][ming]。","","","",""
"【放下手中公文】找我有什么事？","","","",""
"我想走青潭一趟，你放不放我去？","","","",""
"（如果我没猜错，她是打算亲自去调查当年事情的真相。）","","","",""
"我正好要去青潭，你就跟我一同前往吧。","","","",""
"行。","","","",""
"music/222-huahai.ogg","","","",""
"临海的小镇房屋多是木质的，离地面三丈高，家家户户门口都挂着干制的海物。","","","",""
"【和任无晴一起顺着镇上的小路往里走去】","","","",""
"【在一排简陋的屋前停下脚步】","","","",""
"妇人","","","",""
"【坐在门前处理鱼虾】","","","",""
"打扰了，请问你知道以前住在这里的黎氏吗？","","","",""
"【抬头看向你们，手下动作一顿】","","","",""
"【面色紧张，迟疑地张口】黎氏...是曾经卖麻布的那一家子？","","","",""
"正是。","","","",""
"【指向隔壁房】以前他们就住那儿，可是现在一家四口都不在了。","","","",""
"为什么不在了？他们家发生了什么事情，你方便详细地告诉我吗？","","","",""
"【缩了下脖子】这...这关乎命案...我...","","","",""
"se/money.ogg","","","",""
"【往妇人手里塞了些金钱】我只是想了解一下，没有别的意思。","","","",""
"【收下金钱】行...行吧，那我把我所知道的都说给你们听。","","","",""
"【回忆道】打从记忆中，他们就一直住在青潭，黎夫人很早就去世了，黎父便一个人带两个女儿。","","","",""
"黎父和大女儿一起采麻、织布，虽说清贫倒也和乐，大女儿双双特别懂事，长得也好，邻里街坊做父母的都特别羡慕。","","","",""
"他家小女儿一一调皮捣蛋，是咱们镇子上的活宝。","","","",""
"【叹了口气】不过好景不长。","","","",""
"几年前有个姓任的采选官路过了咱们镇子，瞧上了双双，想要将她送进宫。","","","",""
"宫中不如家里自由，双双自是不愿意，所以就拼命反抗。","","","",""
"黎父回去后，跟官爷们话语上有了摩擦，两边儿发生了冲突，打了起来...","","","",""
"具体情形我其实也不太清楚，只知道最后黎父被官兵一剑戳死了。","","","",""
"【心里咯噔一声】（一剑戳死？）","","","",""
"然后呢？那些官兵怎么样了？！","","","",""
"【见任无晴凶神恶煞，吓得不敢说话】......","","","",""
"【摁住任无晴的肩膀】稳住情绪。","","","",""
"抱歉。","","","",""
"【向妇人点点头】请您继续吧。","","","",""
"【咽了咽口水，继续说道】我丈夫说那采选官的爹是个有头有脸的高官，那采选官生怕自己杀人的事儿传到他爹耳朵里，便挨家挨户地威胁镇上的人。","","","",""
"大家哪儿敢跟官爷抵抗啊？一搞不好说不定全镇子的人都得跟着倒霉，于是只能连连答应说不会将事情搞大。","","","",""
"再然后，那采选官就带着他的人跑了。","","","",""
"俩姐妹可能是怕采选官再回来，往后就再也没见回来过，恐怕是凶多吉少...","","","",""
"唉，你说说这世道，两个弱小的姑娘怎么过得下去啊？真是造孽！","","","",""
"【思索】（这妇人说的与双双相差无几。）","","","",""
"【有些急切】那官兵呢？有没有也死了一个官兵？","","","",""
"【茫然】死官兵？没有啊，就死了那可怜的黎老头。","","","",""
"se/wulei.ogg","","","",""
"【脑袋里嗡嗡乱响】（阿风竟然真的不是死在这里？！我哥骗我，我...！）","","","",""
"【面带愧色】现在回想起来，当时大家看到官兵都吓坏了，街坊邻里没有一个人肯出手帮忙。","","","",""
"眼睁睁看着那么好的一家人家破人亡，我也有悔啊......","","","",""
"【见任无晴已有些站不住，单手扶住她，对妇人道】我们了解了，多谢你。","","","",""
"唉...好吧，那你们慢走啊。","","","",""
"【抱起鱼虾，唉声叹气地回房】","","","",""
"se/plates.ogg","","","",""
"【和任无晴一起整理着厨房】","","","",""
"【将抹布洗干净后递过去】","","","",""
"【眯起眼睛】谢谢任姑娘帮忙。","","","",""
"不用谢，我正好无事。","","","",""
"你也不用总喊我姑娘，怪奇怪的。","","","",""
"好吧，那我可以叫你无晴吗？","","","",""
"【点头】行。","","","",""
"【望着任无晴的侧脸，心中替她难过】","","","",""
"（无晴跟楼里其他人处得都不是太好，一部分是性格原因，一部分是因为任黎两家的家仇....）","","","",""
"（她甚至还不知道，任家其实和主人也有不共戴天之仇...）","","","",""
"（明明是个局外人，却次次被牵扯其中，真是命运捉弄人。）","","","",""
"【将菜板案桌擦干净后，正打算整理酒柜】——","","","",""
"——【见上面放着一堆酒坛，忍不住拿下一坛】","","","",""
"【轻嗅】葡萄酒？","","","",""
"是啊，这是我上个月出门为楼里采购买回来的。","","","",""
"那个行商是西域来的，说这是正宗的葡萄酒还半价，好多人抢着买呢！我就也抢了点。","","","",""
"【摇了摇头】你估计是被坑了。","","","",""
"【呆住】啊？","","","",""
"正宗的葡萄酒后味会有回甘，香气也会更加浓郁。","","","",""
"你这一闻就知道掺了水，香气有些散，不纯，也就只能拿来糊弄不爱喝酒的人了。","","","",""
"【沮丧】怎么买个酒也能被坑...","","","",""
"【盖上另一坛酒的盖子】这个竹叶青颜色不太好，看上去质量也很一般。","","","",""
"无晴怎么懂这么多呀？","","","",""
"不认识我的都说我是江湖浪子一个，但与我有交情之人都知道，我其实是个酒中豪杰。","","","",""
"这天下酒的品类，我自认喝过一半有余。","","","",""
"【开心】那我现在应该算是对你有了了解，真正结识你的人了吧？","","","",""
"【淡淡一笑】算是吧。","","","",""
"music/caodianzhige.ogg","","","",""
"【走向自己的房间，眼神黯淡】","","","",""
"（阿风...到底是谁杀的你？难道我之前听到和相信的全都是假的吗？）","","","",""
"【抱着一盒棋子，走向自己的房间】","","","",""
"（终于收工了！）","","","",""
"【眼角忽然瞥见黎双双的屋门开了半扇】——","","","",""
"里面有两个身影，黎一一卧在榻上吃点心，黎双双则站在一侧对她进行说教。","","","",""
"——【隐隐约约听到了自己的名字，收住脚步退了回去】","","","",""
"【躲到门后偷听】.......","","","",""
"今后不可再随意孤立别人，知道了吗？","","","",""
"【放下鸳鸯卷】可是她不分是非，还替她哥说话！","","","",""
"她以前是怎么追杀我们的，你忘了吗？","","","",""
"要不是恩公来得及时，我们早就死在她的剑下了！","","","",""
"我当然记得。","","","",""
"...但人心都是肉长的，是人皆会偏向自己亲近的人，任无晴自然也不会例外。","","","",""
"她对于当年发生的真相并不清楚，维护她哥哥也在情理之中。","","","",""
"【叹了口气】","","","",""
"如今任平生死了，大仇已报，我们之间的仇恨就到此为止吧。","","","",""
"【犹豫】......","","","",""
"【摸摸黎一一的头发】你还有姐姐，而她的家人全都不在身边...也挺可怜的。","","","",""
"【想了想也觉得难过，垂下头】一一明白了，姐。","","","",""
"【攥紧拳头，终于彻底相信黎父是无辜的】（看来那青潭妇人所说不假...）","","","",""
"（任无晴啊任无晴，亏你还自称是江湖中人！）","","","",""
"（你差点因为一个人的片面之词错杀了两个无辜之人！）","","","",""
"【鼻子一酸，悄然离去】","","","",""
"【攥紧拳头】（黎双双品行良好，不像是会撒谎的人....）","","","",""
"【内心动摇】（阿风...到底是谁杀的你？）","","","",""
"（难道我之前听到和相信的全都是假的吗？）","","","",""
"music/zaoshanghao.ogg","","","",""
"舞艺","","","",""
"【抱着舞谱，推开门】——","","","",""
"唱曲","","","",""
"【抱着曲谱，推开门】——","","","",""
"【抱着几幅字帖，推开门】——","","","",""
"——【站在门外，正要抬手敲门】","","","",""
"【也是一怔，忙退后了半步】","","","",""
"无晴？","","","",""
"...嗯。","","","",""
"【疑惑】你有事找我？","","","",""
"有事，但不会占用你太多时间。","","","",""
"好。","","","",""
"【有些忸怩地道】我没有任何依据就去追杀你们，是我的错。","","","",""
"【撇过头】...对不起。","","","",""
"【万万没想到她会这么说，一时不知道如何回话】........","","","",""
"【不等她回复，转身离去】","","","",""
"【倒在榻上，用胳膊遮住眼睛】","","","",""
"【重重地叹了口气】......","","","",""
"等书","","","",""
"【脸上盖着书，呼呼大睡】
是否赠送任无晴{color=#ff0000}【中级谱子】{/color}？","","","",""
"【赠送中级谱子x1】","","","",""
"中级谱子","","","",""
"【赠送中级谱子x3】","","","",""
"中级谱子三","","","",""
"【返回】","","","",""
"【脸上盖着书】","","","",""
"【呼呼大睡】.......","","","",""
"【轻轻咳嗽了一声】","","","",""
"【睡得很香】","","","",""
"任无晴。","","","",""
"【翻了个身】","","","",""
"书滑到了地上。","","","",""
"【捡起书】（居然是本空白的书...）","","","",""
"（当真是不学无术。）","","","",""
"是否赠送任无晴{color=#ff0000}【中级谱子】{/color}？","","","",""
"【将任无晴推醒】","","","",""
"【迷迷糊糊地睁眼】","","","",""
"干嘛啊？","","","",""
"【将书丢到她身上】一天内看完。","","","",""
"{color=#ff0000}失去 中级谱子x1{/color}","","","",""
"{color=#ff0000}失去 中级谱子x3{/color}","","","",""
"（混蛋！）","","","",""
"【任无晴才艺】额外{color=#9DD1FF}↑60{/color}","","","",""
"【任无晴才艺】额外{color=#9DD1FF}↑20{/color}","","","",""
"music/wanshangdemingxing.ogg","","","",""
"【坐在屋顶边缘，认真读着手中的信】","","","",""
"“无晴，你年龄已经不小了，一个人在外面要照顾好自己，多交朋友，少与人发生冲突，凡事多留个心眼。”","","","",""
"“为娘和雨儿也都很想你，只盼能早日与你重逢，但在那之前，你要调整好心态，高高兴兴的，不要成天想不开心的往事。”","","","",""
"（娘...我记下了。）","","","",""
"【将第二封信拆开】","","","",""
"“姐姐，我好久没见你了，你在做什么呀？”","","","",""
"“娘亲做的酒酿丸子可好吃了，我每次都要给你留一碗，可是不知道该怎么给你送过去。”","","","",""
"【读着读着笑了起来】（真是个傻瓜，我也想吃你留给我的酒酿丸子啊。）","","","",""
"七","","","",""
"八","","","",""
"九","","","",""
"十","","","",""
"十一","","","",""
"十二","","","",""
"十三","","","",""
"十四","","","",""
"“姐姐说过的，等我七岁了，就带我出去玩...”","","","",""
"“雨儿现在已经[temp]岁了，你什么时候才来找我们，陪我去看外面的世界啊？”","","","",""
"【默默将两封信放下，抬头看向夜空】","","","",""
"（从前我最不爱回家，现在却每天期盼着母亲和妹妹的回信......）","","","",""
"（任无晴啊，你以前到底在做什么？）","","","",""
"【独自在屋顶坐了许久】","","","",""
"【再次拾起母亲的信，重新读了起来】","","","",""
"如何{color=#ff0}突破手下{/color}解锁后续剧情？
·{color=#9DD1FF}三项属性（才艺、武功、魅力）全达到上限{/color}，并{color=#ff0000}点完全部才艺武功剧情{/color}后再次点击培训。","","","",""
"【当前属性】才艺:{color=#ff0000}[RWQcy]{/color}/500 武功:{color=#ff0000}[RWQwg]{/color}/500 魅力:{color=#ff0000}[RWQwm]{/color}/500
剧情结束后应当以送礼、自动培训、举办活动等方式继续提升手下属性至上限。","","","",""
"【突破道具预览】{color=#ff0000}锋利的剑x1 诗卷x10 织锦披风x1{/color}
（仅能在属性达到上限后跳出的突破页面使用，其他途径送礼对突破无效）","","","",""
"music/senlinbaohuqu.ogg","","","",""
"【捏着账本核对仓库中的库存】（玉如意、金步摇、珍稀字画、小叶紫檀木棋盘...）","","","",""
"（就把这副字画送给御史吧，至于这棋盘...倒可以给任无晴，她这些时日棋艺精进不少。）","","","",""
"【正要伸手取物，忽然瞥见一个眼生的匣子混在其中】","","","",""
"se/chouti.ogg","","","",""
"你随手将匣子打开，只见里面装着的都是些碎银、金叶子，还有几个脏兮兮的铜板。","","","",""
"（是谁将钱藏在仓库里了？）","","","",""
"【抱起匣子放到一侧】（晚会去前面问问姑娘们吧。）","","","",""
"如日","","","",""
"se/steeldoor.ogg","","","",""
"【推门而入，手中捏着钱袋】","","","",""
"【看见你，惊讶之色一闪而过，随即抱了个拳】主人也在这。","","","",""
"【颔首】我正在挑选御史生辰的贺礼。","","","",""
"【目光落到她手中钱袋上】那匣子是你的？","","","",""
"【踌躇后上前几步，躬身道】这不是属下的钱，是任无晴的。","","","",""
"【疑惑】她的钱为何交给你保管？","","","",""
"【提起任无晴，又是一股怒火涌上心头，没忍住板起张脸】她父亲那个狼心狗肺的东西将主人害得这么惨，她的母亲和妹妹还想过好日子，做梦！","","","",""
"【摇摇头】不要意气用事，说清楚。","","","",""
"【不情愿地解释】任无晴在楼里有吃有穿，陪客人下棋得的赏钱除去喝酒的都给了我，让我带去杏庄补贴她母亲和妹妹。","","","",""
"【顿了顿】属下自幼陪在主人身边，您小时候睡觉喊爹娘，一想到[xing]家就止不住地掉泪...我才不愿她们过得好。","","","",""
"所以你表面答应她将钱送出去，实则将钱藏在仓库，为我出气？","","","",""
"是。这些钱又不多，就连十二也支持我这么做。","","","",""
"是。这些钱又不多，就连十一也支持我这么做。","","","",""
"错在任穿林，不在她。","","","",""
"复仇","","","",""
"不该阻止她的一片孝心","","","",""
"【叹了口气】子欲养而亲不待，你不该阻止她的一片孝心。","","","",""
