"Original Text","Initial","Machine translation","Better translation","Best translation"
"不过这样看来你似乎有点吃亏，不如这样，我可以再回答你一个问题。","","","",""
"又或者，我送你一份礼物？","","","",""
"她开口便是一副善解人意的语气，让人不得不疑心有诈，可定睛一看却又在脸上寻不出分毫端倪。","","","",""
"你选择——","","","",""
"【礼物】","","","",""
"(十月花虽作了答，却刻意避开了全部要害，再问下去也于事无补，倒不如就此作罢。）","","","",""
"【事关与毓秀阁一战】","","","",""
"毓秀阁一战","","","",""
"（其他的我并不缺什么，倒是近日的毓秀阁之事多少令人心力交瘁了些......）","","","",""
"（平日她多做装神弄鬼之事，不知这事她可否能帮上什么忙。）","","","",""
"【将与毓秀阁约战一事道来】","","","",""
"se/haogan.ogg","","","",""
"【似是对此极为感兴趣，嘴角微翘】这不是手到擒来？","","","",""
"【提高隐蔽】","","","",""
"你暗地观察了风信楼这么久，想必知道我们不少秘密。你既然深谙藏匿之道，那不妨也教我一二。","","","",""
"【轻笑两声】没问题。","","","",""
"se/increase.ogg","","","",""
"{color=#9DD1FF}隐蔽↑10{/color}","","","",""
"【索要金钱】","","","",""
"说来惭愧，楼中近日囊中羞涩，你既然能在附近驻留这么久，想必手中还是有些积蓄的。","","","",""
"......","","","",""
"se/money.ogg","","","",""
"【一时失言，取出一袋金钱撂在桌上】","","","",""
"多谢。","","","",""
"{color=#9DFF9D}金钱+5000{/color}","","","",""
"【继续询问】","","","",""
"你想——","","","",""
"对这里可还满意？可有什么需要我置备打点之处？","","","",""
"【心中疑惑不减反增】（双生子除却相貌本该是独立相异之人，她怎会有扮演胞胎这等匪夷所思的癖好。）","","","",""
"【追问黄婵的死因】","","","",""
"使毒","","","",""
"十月花显然并不愿听到“黄婵”二字，在她心中她便是黄婵，而无谓什么此黄婵与彼黄婵。","","","",""
"【刻意避开“黄婵”二字】她是怎么死的？","","","",""
"【言简意赅】使毒。","","","",""
"你竟会使毒？既然如此，那想必自有师承，倒不知你师从何门？","","","",""
"这算第三个问题了吧？不过也罢，我出自药门，这也没有什么可隐瞒的。","","","",""
"（虽世人常言药毒同宗，但早有耳闻药门虽冠以“药”之名，却只使毒而不施药，宗门上下以毒杀为尊，视医术为下乘甚至敝履。）","","","",""
"（黄婵在毫无防备之下被人下毒致死，确实像是药门的手段。）","","","",""
"【追问十月花声称自己是黄婵的理由】","","","",""
"理由","","","",""
"你为何口口声声声称自己是黄婵？","","","",""
"她应当是我，而我理应是黄婵。她过着本属于我的生活，我为何不能说我才是黄婵？","","","",""
"她的话实在是扑朔迷离。一提及黄婵，人就疯疯癫癫的前言不搭后语，令人愈加迷惑不解。","","","",""
"(这其中只怕是大有纠葛。)","","","",""
"【追问十月花是否需要休整】","","","",""
"你可还需要休整几日？是否需要我推脱近日黄...你的客人？","","","",""
"【眨了眨眼】我无病无灾，为什么要休整呢？","","","",""
"......也好，那便一切照旧。","","","",""
"se/walk.ogg","","","",""
"你不再多作交谈，带着满腹的疑虑离开了这个自此易主的房间。","","","",""
"music/jijingdexingkong.ogg","","","",""
"【仔细琢磨着适才同十月花的交谈，此人令自己感到】——","","","",""
"【饶有兴致】","","","",""
"饶有兴致","","","",""
"（我以为是个什么心狠手辣的角色，看这般言谈举止倒令人生起几分兴趣。）","","","",""
"【毛骨悚然】","","","",""
"毛骨悚然","","","",""
"【背后激起一层细密的鸡皮疙瘩】（她举手投足间镇定自若，浑然不像穷凶极恶之人......）","","","",""
"（罢了。她单方面将与她素不相识的黄婵当作仇人，心底怕是扭曲得很，我必然不能用常人的思想去试图理解她。）","","","",""
"【并无感触】","","","",""
"（无论她们二人有何纠葛，想必皆与我无关。）","","","",""
"se/tap.ogg","","","",""
"【手指轻轻敲打着桌面】（背后之人的真面目如今已浮出水面，虽仍是疑点重重，但也是该提前考虑清楚如何处理她的存在了。）","","","",""
"【一举杀之】","","","",""
"杀","","","",""
"（我当初随机应变将十月花带回，就是担心她身后势力驳杂，踪迹难寻，敌暗我明，冲动行事会于我不利...）","","","",""
"（...而如今她人已在楼中，我们便有机可乘。）","","","",""
"（她一时半会儿不会离开风信楼，那就总有露出马脚的时候，届时顺藤摸瓜，一举端了她的势力，如此也算是——）","","","",""
"（为黄婵报仇了。）","","","",""
"【深深懊悔】（怪我犯下了仅从别人嘴里了解一个人的错误，一直不曾信任黄婵，明知她有仇家在外仍要放任她独自离开，才致使她死于非命......）","","","",""
"【深深懊悔】（怪我犯下了仅从别人嘴里了解一个人的错误，一直不曾信任黄婵，明知她有仇家在外仍要放任她独自离开，才致使她生死未卜——）","","","",""
"——【回想起古怪信件中那些惨无人道之事，心中已然有了不愿相信的推断】（黄婵多半是...不存于世了。）","","","",""
"【喟然长叹】（罢了，如今事已至此，我也无法为黄婵再多做什么，只能早日杀了十月花，以慰藉她在天之灵。）","","","",""
"（永绝后患了。）","","","",""
"【揉了揉额角】（十月花为人诡计多端，极有可能对计划产生不可预估的后果。）","","","",""
"（不如早日抓出其身后势力，一网打尽，好确保计划不会节外生枝。）","","","",""
"【留为己用】","","","",""
"留","","","",""
"（越是这样看似执拗没有原则的人，反而越是心智不定，容易陷入自己构造的世界而不自知，更不清楚自己究竟想要什么......操控这样一个人，其实不算难。）","","","",""
"（楼里如今缺了一位才武兼备的手下，十月花既然一心取而代之，那就给她这个机会。）","","","",""
"（看她的模样一时半会儿不会离开风信楼，我也趁此机会多了解她一番。能安分守己最好，如若不能，再另作打算。）","","","",""
"你派人暗中盯梢，果不其然，十月花在楼中并不安分守己，偶尔会于夜深人静时偷偷立于后院墙角处。","","","",""
"se/wind.ogg","","","",""
"你得知这一消息后，立即派遣[qx_name!i]、如日和向卢大人借来的几名一等护卫跟踪，最终在城郊一处不起眼的村落里发现了十月花收揽的部下。","","","",""
"你当机立断，将这群人一网打尽。不料他们听闻你的来意后，纷纷表示愿意投诚，只是需要一个条件。","","","",""
"你这才得知原来他们全都是来自青竹苑的弟子，本就对十月花积怨颇深，不过是因为被十月花下毒控制住了家人，只得卑躬屈膝替其效命。","","","",""
"你快马加鞭请来先前在容都为你治脸的神医，他不分昼夜地研制出了解毒的药物，暗中送往青竹苑弟子手上。","","","",""
"青竹苑弟子们凭借着对十月花的了解，同你制定了一系列周密详实的计划，以确保万无一失。","","","",""
"se/rain.ogg","","","",""
"se/blood.ogg","","","",""
"最终，在一个夜深人静的雨夜，十月花寡不敌众，惨死于青竹苑弟子剑下。","","","",""
"对于黄婵的“再次离去”，你并未过多解释，但早已心有戚戚的众人也都默契地没有多问一句，而黄婵与十月花的纠葛往事也就此一并淹没于血泊之中。","","","",""
"无","","","",""
"暂无任何加成","","","",""
"0","","","",""
"几天后，你当真听到毓秀阁传出一些鬼怪作祟之言，闹得众人人心惶惶，{color=#ff0000}毓秀阁因此失去了不少客人{/color}。","","","",""
"music/wodemengxiang.ogg","","","",""
"【办公之际，不由得想到那与自己共住一个屋檐下的奇怪女人，思绪从书卷中抽离】","","","",""
"（十月花虽沉迷于扮演黄婵，却不通医术，不知黄婵的绘画才能她又能描摹几分？）","","","",""
"(虽然最近没有客人登门求访黄婵作画，但她若不会绘画，长此以往未免令人生疑。)","","","",""
"（罢了，还是先问一问再作打算。）","","","",""
"se/knock.ogg","","","",""
"【叩门】黄姑娘？","","","",""
"se/closedoor.ogg","","","",""
"【将你迎进屋】[xing]公子有事？","","","",""
"【直截了当地说明来意】我来是想问问你，你可会绘画？","","","",""
"当然。","","","",""
"【怀疑她】","","","",""
"怀疑","","","",""
"（她是真的会吗？若是为了扮演黄婵而撒谎，只怕对风信楼多有不利。）","","","",""
"【谨慎为上】不妨作画一幅让我看一看。","","","",""
"（如果不会，须得玉漏来教些时日。）","","","",""
"（如果不会，须得栗子来教些时日。）","","","",""
"【毫不在意地弯了弯嘴角】就知道你不会信。","","","",""
"【将信将疑】","","","",""
"将信将疑","","","",""
"（按理她一直模仿黄婵，甚至先前有冒充黄婵待客之举，想来应该是对绘画颇有了解。）","","","",""
"（但此人为人诡异，当真要相信她吗？）","","","",""
"【看着你游移不定的神色，毫不在意地弯了弯嘴角】不知道该不该信我？","","","",""
"【相信她】","","","",""
"让她画你","","","",""
"相信","","","",""
"(先前询问她是否需要休整被她拒绝，想必有所对策。)","","","",""
"【颔首】那便好，我就不多打扰了。","","","",""
"【喊住你】等一下。","","","",""
"黄姑娘还有事？","","","",""
"黎双双","","","",""
"【打量着你的面具】你这玉面狐面具和以前我画的并不一样。","","","",""
"【一怔，摸了摸面具的纹路】","","","",""
"如今你面上覆着的已不再是当初黄婵绘制的那副银质面具，而是你与黎双双相许一生的承诺。","","","",""
"【思及双双，不由得会心轻笑】确实不同，但我很喜欢。","","","",""
"【饶有兴趣】[xing]公子不是不清楚我画技如何吗？不如我再为你作一幅画像吧。","","","",""
"先前你同意了，这次总没有拒绝我的道理吧？","","","",""
"【犹豫】","","","",""
"【犹豫不决】......","","","",""
"(十月花脾气阴晴不定，到底不同于黄婵。)","","","",""
"【正欲开口】——","","","",""
"se/book.ogg","","","",""
"——【全然无视你的推阻，铺好备于一旁的纸墨】坐吧。","","","",""
"【将拒绝的话咽进腹中】（也罢，正好看看她的功底。）","","","",""
"se/blmcq.ogg","","","",""
"【掀袍落座】","","","",""
"【爽快同意】","","","",""
"【掀袍落座】好啊，刚好也让我领教一下你的画技。","","","",""
"【上下端详】","","","",""
"se/flip.ogg","","","",""
"【提笔，细细勾勒出你面具的轮廓与样式】","","","",""
"一炷香后。","","","",""
"se/place.ogg","","","",""
"【将笔随意丢到一旁，在你和画作中反复打量】","","","",""
"【满意地点点头】来看看吧。","","","",""
"【走至画旁】","","","",""
"这幅画像竟比当初黄婵那一幅还要精妙三分，倘若黄婵尚在楼中，如她一般在今日再为你作一幅画像，约莫也恰好是画出这般出色的画作。","","","",""
"【铺好备于一旁的纸墨，提笔作画】那就看着我画吧。","","","",""
"【走至她身旁】","","","",""
"小半个时辰后，十月花笔下所呈现的轮廓愈发清晰明朗，分明是风信楼的模样。","","","",""
"【心中一惊】(这竟和黄婵走前绘制的画作如此相似。)","","","",""
"黄婵离开前，曾为了作纪念而绘制了一幅风信楼的全景图，至今还搁置在你的书房里。","","","",""
"随着时间的推移，十月花的画作愈发完整，直至笔下的风信楼与你记忆中的画作完全重合。","","","",""
"【将笔随意丢至一旁，拈起画作】","","","",""
"【漫不经心道】如何？这些年我可从未懈怠过。","","","",""
"......甚好。","","","",""
"【嘴角一弯】多谢夸奖。","","","",""
"【多了几分不安的猜测】（怕是黄婵画过什么，十月花便画过什么，一幅不多，一幅不少。）","","","",""
"既然你画技了得，那我也就放心了，你就接着负责你的客人吧。","","","",""
"【眉眼弯弯】没问题。","","","",""
"【十月花才艺】{color=#9DD1FF}额外↑5{/color}","","","",""
"十月花可以帮忙照顾{color=#ff0000}楼内生意{/color}了。","","","",""
"该剧情需要全部手下在场。","","","",""
"music/richang.ogg","HEY I'M CADENZA AND THIS IS A TEST","","",""
"se/saodi.ogg","","","",""
"这日楼里忙着大扫除，姑娘们忙忙碌碌，脚不沾地。","","","",""
"【抹了抹额角的汗珠】黄姑娘，我们几人实在忙不过来，你若是方便可否来后厨搭把手？","","","",""
"【默不作答，向着不远处闲闲摆弄着琴弦的聂香看去】","","","",""
"......黄姑娘？","","","",""
"【依旧盯着聂香，一动不动】","","","",""
"【被盯得心里直发毛，忍无可忍地质问道】你一直盯着我干什么？","","","",""
"【蓦然一笑】聂姑娘的胳膊可是出了问题？若是严重到不便做事，不妨教我看看。","","","",""
"se/punch2.ogg","","","",""
"【一拍桌子站起身来，勃然大怒】你什么意思！","","","",""
"【眨了眨眼，一副困惑不解的模样】怎么了？我只是挂心你的身子。","","","",""
"【火气直往天灵盖上窜，一口气险些提不上来】（她倒是真会装傻充愣！分明就是记仇了！）","","","",""
"【一字一顿冷嘲热讽道】那可真是谢谢黄大夫好心了，不过谁敢劳烦您这“大凶之人”，说不定没病都能给治成不治之症。","","","",""
"【生怕牵扯上霉运一般虚掸了掸衣裙，径直抱琴离去】我不饿，你们自己吃吧。","","","",""
"【瞧着聂香离去的背影，含混不清地低声喃喃了句什么】","","","",""
"【起身向着后厨走去】怒急伤肝，我去熬些红枣桂圆汤，补补身子。","","","",""
"【起身向着后厨走去】怒急伤肝，我去熬些药膳汤，去去火气。","","","",""
"（黄婵平日一向和颜悦色，今日怎么突然与聂香拌起了嘴？）","","","",""
"（可看她的语气与面色，也不太像是刻意争锋，更像......真的觉得聂香胳膊有什么病症？）","","","",""
"【百思不得其解】","","","",""
"se/move3.ogg","","","",""
"【从厨房门边探出半个脑袋，连声招呼】姐？姐？你发什么呆呐！","","","",""
"【忙撇开心中困惑，应声道】来了。","","","",""
"很快饭菜备齐，正中竟摆了整整一锅的红枣桂圆汤。","","","",""
"你做这么多干什么？","","","",""
"se/pour.ogg","","","",""
"【一边盛汤一边答道】当然是做来给姐妹们补气益血。","","","",""
"【将手中盛好的最后一碗红枣桂圆汤搁到玉漏面前】","","","",""
"【下意识看向玉漏】","","","",""
"......谢谢。","","","",""
"【看着面前这满满一大碗闻一下都倍觉痛苦的红枣桂圆汤，十分发憷】......","","","",""
"【看着玉漏糟糕的面色，赶忙小声道】玉漏姐姐，你吃不了红枣就别喝这个啦。","","","",""
"【摇了摇头】黄姑娘说得对，多吃红枣滋补身体，她也是为了我们好。","","","",""
"【强忍着反胃，一小口一小口咽了下去】......","","","",""
"（奇怪，黄婵姐姐先前知道玉漏姐姐不吃红枣，为她熬制药膳时还特意用了别的药材替代，今天这是怎么了？）","","","",""
"很快饭菜备齐，正中竟摆了整整一锅的药膳汤，却闻不见什么药香。一掀开盖子，奇怪的气味扑面而来。","","","",""
"众人","","","",""
"你这是做的什么药膳汤？","","","",""
"【一边盛汤一边答道】当然是滋补身体的汤。","","","",""
"【将最后一碗放到你面前】好了，都尝尝吧。","","","",""
"【不动声色地将身子往后稍了稍】","","","",""
"【硬着头皮开喝】（不能辜负黄婵姐姐的一片好心。）","","","",""
"【啜了一口】","","","",""
"se/bounce2.ogg","","","",""
"【一僵】......","","","",""
"【被苦得小脸皱成一团】姐，我不想喝，太难喝了。","","","",""
"......良药苦口，不能任性。","","","",""
"【端起碗闻了一下】","","","",""
"【几欲作呕】这能喝？！","","","",""
"【犹豫】（说不定对我的脸有帮助呢？）","","","",""
"【犹豫】（喝下去会让我武功进步神速吗？）","","","",""
"【尝了一口，微微蹙眉】（这里面的药材未免搭得太混乱了些。）","","","",""
"【不着痕迹地将汤倒入了一旁的坛子里】","","","",""
"【被呛得屏住呼吸】（这药膳气味好奇怪......）","","","",""
"直至晚饭结束，那股奇异的气味依旧挥之不去，连菜肴都较平日剩了不少。","","","",""
"{color=#ff0000}【全员心情】↓5{/color}","","","",""
"聂香","","","",""
"music/217-xiaoxingfu.ogg","","","",""
"【叩门】","","","",""
"谁啊，本小姐忙着呢！","","","",""
"是我。","","","",""
"se/opendoor.ogg","","","",""
"咯吱一声，门开了。","","","",""
"哼，还知道来看我。","","","",""
"se/blmcgq.ogg","","","",""
"【拽着你左看右看，嘴一撇】不会吧，你也没给本小姐带点吃的？","","","",""
"【失笑】现在知道饿了？","","","",""
"【从怀中取出一包糕点】刚去附近给你买的。","","","",""
"【刚落下的嘴角又扬起一个小小的弧】算你有良心。","","","",""
"【强忍着狼吞虎咽的冲动，慢慢悠悠吃完】","","","",""
"【伸手用手帕替聂香拭去糕点渣】","","","",""
"【撇过头】[xing][ming]，你不要以为这样我就不生气了。","","","",""
"我早就说她有问题了，你看现在，暴露本性了吧？","","","",""
"【越说越气】她走都走了，你非得让她回来干什么！","","","",""
"【摇了摇头】留着她还有大用。","","","",""
"【嘟囔】能有什么大用，就知道说这种让人没办法的话......","","","",""
"se/blmcz.ogg","","","",""
"【反手抱住你，将头埋在你胸口，絮絮念叨】算了，反正你小心着点，她这人太邪门了。","","","",""
"【絮絮念叨】算了，反正你小心着点，她这人太邪门了。","","","",""
"【柔声】好，我知道了。","","","",""
"过段时间再做孟婆丹","","","",""
"钱可准备好了？","","","",""
"【[temp]金钱】拿去。","","","",""
"可不要辜负了我的期待。","","","",""
"放心吧。","","","",""
"{color=#ff0000}金钱-[temp]{/color}","","","",""
"还没有准备好。","","","",""
"我尚未备好足够的金钱，再等我几日。","","","",""
"【点头】","","","",""
"【耐心被消磨得一干二净】（又是这句？）","","","",""
"【秀气的面庞隐隐愠怒】这孟婆丹你到底是要还是不要？","","","",""
"【尴尬地咳了两声以作掩饰】下次一定。","","","",""
"shibuguosan","","","",""
"se/yipee.ogg","","","",""
"{color=#D81C8E}【获得成就：事不过三】{/color}","","","",""
"已经拥有{color=#D81C8E}【事不过三】{/color}成就。","","","",""
"se/bird.ogg","","","",""
"【走出书房】","","","",""
"se/resident.ogg","","","",""
"走廊里传出一阵细微的腥甜气息，与你当日在随心茶楼闻到的一般无二。","","","",""
"【不安】（怎么会有血腥气？）","","","",""
"【快步走到十月花门前】","","","",""
"门并未被掩上。","","","",""
"se/door.ogg","","","",""
"【推门而入】","","","",""
"映入眼帘的并没有什么预想中的惨状，只有十月花坐在床深处晃着双腿，手中把玩着一枚精巧的瓷瓶。","","","",""
"瓷瓶被拨开了木塞，幽幽的腥甜气息自瓶口传出。","","","",""
"（十月花擅毒，这气味又如此相似，莫非这就是当日杀害黄婵的毒物？）","","","",""
"（这瓶子里装的什么？竟会有种血腥气味。）","","","",""
"你手里拿的什么？","","","",""
"【咧嘴一笑，露出两颗尖尖的小虎牙，抛着瓷瓶像是在抛着什么无关紧要的玩件】毒药。","","","",""
"你竟会用毒？","","","",""
"【朝你晃了晃瓷瓶】这气味不熟悉吗？你应该闻到过一次。","","","",""
"......是随心茶楼？","","","",""
"不错。我出自药门，自然是擅毒。","","","",""
"（黄婵武艺高强却无声无息死亡，确实像是药门的手段。）","","","",""
"（药门之毒江湖之人无不闻风丧胆，只怕......黄婵已遭不测。）","","","",""
"你每日就在房间研究毒药？","","","",""
"【像是听到什么有趣的笑话，嗤嗤低笑】不然研究医术吗？","","","",""
"（......她虽拥有和黄婵同样的皮囊，但二人本质却大不相同。）","","","",""
"你想研究就研究吧。","","","",""
"研究","","","",""
"【补了一句】别让人发现。","","","",""
"【将瓷瓶敛进袖口，耸了耸肩】好啊，没问题。","","","",""
"【想起孟婆丹】不如你帮我做点丹药？","","","",""
"魔教教主","","","",""
"孟婆丹","","","",""
"【一时来了兴趣】是毒药吗？你身上可有？拿给我看看。","","","",""
"有","","","",""
"【将装有孟婆丹的瓷瓶抛予十月花】","","","",""
"【摇了摇头】我身上没有，已用尽了。","","","",""
"这丹药似毒非毒，此丹药并不会损人心智，但会令人失去一定的记忆，并会不由自主地产生迷恋。","","","",""
"【将瓶口置于鼻下轻嗅】","","","",""
"【玩味道】失去记忆？这倒是与魔教传闻中的孟婆丹有些相似。","","","",""
"不过孟婆丹药效足以使人彻底丧失记忆，更不会有什么乱七八糟的迷恋效果。","","","",""
"这药听着倒像是为这青楼量身打造的，虽然不算毒药但也实在有趣，你从哪弄来的？","","","",""
"正是孟婆丹。","","","",""
"【上上下下打量了你一番】小孟婆远在西域，孟婆丹多拿来惩治教内叛徒的，从不外传，你随随便便就说是孟婆丹？","","","",""
"（十月花虽自黄婵进楼后便一直盯着，但小孟婆恰好在黄婵到来前隐姓埋名定居楼中，无怪乎她不知道此事。）","","","",""
"（十月花虽自黄婵进楼后便一直盯着，但小孟婆相赠孟婆丹一事在黄婵到来之前，无怪乎她不知道此事。）","","","",""
"你不信？","","","",""
"【小嘴轻撇，一副任你胡编的表情】","","","",""
"（既然小孟婆在楼中一事她并不知晓，那还是不提也罢。）","","","",""
"【自多年前的一场梦讲起】","","","",""
"【听得极是认真，时不时还点评一两句】","","","",""
"【将来龙去脉粗略道完】","","","",""
"【若有所思】你想让我做这“孟婆丹”？","","","",""
"【颔首】正是。","","","",""
"【眉眼弯弯】没问题。不管是不是编的，这故事都很有趣，我很喜欢。","","","",""
"【自瓶口倒出一粒孟婆丹，细细端详】","","","",""
"【胸有成竹道】我能给你做出一模一样的，只是你这孟婆丹要给我留下一粒。","","","",""
"可以。","","","",""
"{color=#ff0000}失去 孟婆丹×1{/color}","","","",""
"不过你手上并没有孟婆丹，我也只能大致做个仿品，具体能做到什么地步只能到时再看。","","","",""
"好，你大胆做，做不出也无妨。","","","",""
"说起这经费——","","","",""
"——【早有所料】你需要多少？","","","",""
"【心中盘算片刻】那就给{color=#9DD1FF}六千{/color}吧，如何？很优惠了。","","","",""
"（六千，倒也确实算是优惠了。）","","","",""
"这药倒是有趣，我只收你{color=#9DD1FF}三千{/color}，如何？","","","",""
"【大为意外】（竟只收三千？）","","","",""
"[xing]公子不至于三千也拿不出吧？","","","",""
"【竖起食指晃了晃】{color=#9DD1FF}一万{/color}，童叟无欺。","","","",""
"（一万......虽确实值得，但未免不近人情了些。）","","","",""
"（也罢，本来就没有任何交情，实属正常。）","","","",""
"【[temp]金钱】成交。","","","",""
"近日楼中用钱之处较多，我过段时日再给你。","","","",""
"【点点头】没问题。","","","",""
"罢了，不用再做了。","","","",""
"才艺","","","",""
"【颇为诧异】","","","",""
"不是什么迫切需要的东西，不做也罢，你也好抽出时间多练习练习才艺。","","","",""
"【倍觉无趣，神色多了两分不屑】知道了。","","","",""
"有这时间不如提升提升自己才艺。","","","",""
"既然有心在楼内继续过活，那就应当精进你的才艺，免得被人看出端倪。","","","",""
"【将瓷瓶敛进袖口，突然凑到你身边油腔滑调道】遵命~[xing]~公~子~","","","",""
"【一阵恶寒】（真是睚眦必报。）","","","",""
"【十月花才艺】{color=#9DD1FF}额外↑3{/color}","","","",""
"栗子糕","","","",""
"该剧情需要栗子糕在场，请等她回来再进行培养。","","","",""
"music/zaogao.ogg","","","",""
"男子","","","",""
"se/blmcl.ogg","","","",""
"【跌跌撞撞地自十月花房中走出，嘴里不停嘟囔着破碎的呓语，神志不清的模样仿佛喝了个酩酊大醉】","","","",""
"男子似乎辨不清方向，走着走着竟一头朝着柱子撞去——","","","",""
"——【狠狠磕了个跟头】","","","",""
"这一磕额头便起了个硕大的包，人当下就昏厥过去，没了声响。","","","",""
"【惊呼一声，忙上前搀扶】王公子？王公子？你还好吧？","","","",""
"(怎么醉成这副模样......奇怪，闻着也没有酒味呀？)","","","",""
"【自屋内走出，路过栗子糕时连一丝余光也未给，径自朝着走廊尽头而去】","","","",""
"【拽住十月花衣襟】黄婵姐姐，你快来看一下王公子，他磕得不轻。","","","",""
"【困惑不解】他自己跌倒有什么好看的？","","","",""
"【抬脚欲走】——","","","",""
"——【张了张嘴，声音低了下去，嗫嚅道】好歹，好歹是黄婵姐姐的客人呀，而且他晕过去了......","","","",""
"【一顿】......","","","",""
"【顷刻间便换了副截然不同的面孔，温声细语道】好，我给他看看。","","","",""
"那我帮黄婵姐姐把他扶进去！","","","",""
"二人搀扶着王公子回了十月花的房间，将其安顿在座椅上。","","","",""
"se/chouti.ogg","","","",""
"【欲给她倒杯水，可晃了晃茶壶，空空荡荡一滴水都不剩，只得作罢】","","","",""
"【装模作样地检查着王公子的伤口】","","","",""
"黄婵姐姐，有什么需要我做的吗？","","","",""
"【摆摆手】没有了，你先走吧。","","","",""
"嗯嗯，有需要喊我~","","","",""
"【关门离去】","","","",""
"【满腹疑惑】（我是不是感冒了？怎么什么都闻不出来？）","","","",""
"（虽然闻不出酒味，但怎么看都是醉了......）","","","",""
"（我去给王公子煮碗醒酒汤喝，再给黄婵姐姐沏壶新茶好啦！）","","","",""
"【见栗子糕离去，用力拍了拍王公子的脸颊】","","","",""
"【见人没有分毫回应，不再多看一眼】","","","",""
"【极是失望地叹了口气】这药效和想象中差距也太大了，失忆不假，可人怎么跟傻了一样。","","","",""
"【随意地包扎了一下王公子的额头】","","","",""
"可她包扎得未免太过敷衍了些，怕是垂髫小儿都包扎不出如此毫无章法的布条。","","","",""
"【欣赏着自己的“杰作”，十分满意地拍了拍手】好了，自己待着吧，我得去调配新的方子了。","","","",""
"【足尖一点，从窗子跃了出去】","","","",""
"片刻后。","","","",""
"【叩门】黄姐姐，我端了醒酒汤与新茶来。","","","",""
"无人应答。","","","",""
"黄婵姐姐？","","","",""
"（是没有听到吗？）","","","",""
"门并未掩实，依旧是栗子糕走时虚掩的模样。","","","",""
"【轻轻打开一道门缝】黄婵姐姐——","","","",""
"可屋内哪还有黄婵姐姐呢？唯有可怜的王公子浑然未觉地昏睡在桌上。","","","",""
"（黄姐姐什么时候出去了？）","","","",""
"【轻手轻脚地将汤碗与茶壶放到桌上】","","","",""
"se/jing.ogg","","","",""
"【这才注意到王公子头上凌乱不堪的布条，吓了一跳】（怎么包扎成了这副样子？）","","","",""
