"Original Text","Initial","Machine translation","Better translation","Best translation"
"【在吴氏摸到自己之前缩回了脑袋】...没，我没事。","","","",""
"【见她畏畏缩缩的，安慰道】你怎么这副害怕的样子？放心吧，我不会和东家说你偷吃的事情的。","","","",""
"se/jing.ogg","","","",""
"【紧张地咽了咽口水，心想】（我哪是害怕这个？她要是知道我曾经给她相公投过毒......）","","","",""
"黎一一低着头强忍心虚，轻声开口道谢，而后匆忙离去。","","","",""
"【凝视着她的背影】（奇怪了...从我进风信楼以来，这个黎一一就对我一副唯恐避之不及的样子。）","","","",""
"（莫非...她以前就见过我？）","","","",""
"吴氏刚踏进堂中，就听到有擦桌子的声音。","","","",""
"【正在擦拭桌子】（呼，这个擦完就收工啦！）","","","",""
"【看到栗子糕】还没睡呢？","","","",""
"【抬头看向吴氏，招呼道】高夫——","","","",""
"——【强行把“人”字咽了下去】（又叫错了！）","","","",""
"【打趣道】栗子妹妹总是喊我夫人，我有长得那么老吗？","","","",""
"【连忙摆头】不是的不是的！我只是一时改不过口来，抱歉抱歉...","","","",""
"我就开个玩笑，瞧把你紧张的~","","","",""
"嘻嘻，吴姐姐不介意就好，栗子下次会注意的。","","","",""
"很晚啦，吴姐姐早点睡觉哦！","","","",""
"妹妹也是。","","","",""
"【不动声色地将抹布和水盆收在手中，转身逃跑似的飞快离去】","","","",""
"【凝视着她的背影，心中生疑】（改不过口？）","","","",""
"（我初见她的时候早被赶出了高家，把我卖进来的贱仆也从没当着她的面叫过我夫人，她怎么反倒叫得这么顺口？）","","","",""
"se/plates.ogg","","","",""
"吴氏刚走到院子中就听到一侧厨房传出瓷器碰撞的声音，在夜里有些突兀。","","","",""
"【晃悠到厨房门口，往里看了眼】","","","",""
"一个身穿白色纱裙的曼妙背影对着自己，屈身坐在小几上，不停擦洗着面前的盆中之物。","","","",""
"【洗着碗】（这些弄完就可以睡了...）","","","",""
"【凝视着黎双双的背影，莫名觉得有些眼熟】（我总觉得在哪里曾经见过她。）","","","",""
"【走进厨房】双双妹妹还没睡呢，需要我帮忙吗？","","","",""
"【听到声音，身子不受控制地一颤】.......","","","",""
"【故作淡定地抬头】只剩最后几个盘子了，我自己来就好了。","","","",""
"【撩开裙摆，蹲了下去，边洗边随口笑道】人多速度快，妹妹何必这么客气。","","","",""
"...谢谢。","","","",""
"【若无其事地道】话说妹妹是哪里人呀，我们是不是曾经见过？","","","",""
"【心里咯噔一声】（她这么问我，难道是我在金水坊的时候被她看到了？若是让她知道了我的身份就不好了，我绝对不能承认...）","","","",""
"【理清思绪道】我是青潭人，在青潭生活了十几年，后来家中出了些事情，我和一一被恩公收留，跟着他来到了风信楼。","","","",""
"那之后我就再也没有出去过了。除非你之前去过青潭或者怀熹，不然我想我们是不可能见过的。","","","",""
"【噗嗤一笑】见过是缘分，又没什么不好的，妹妹何必这么严肃地否认？","","","",""
".......","","","",""
"（观她这般闪躲的样子，看来我的直觉定没有出错。她一定在隐瞒着什么事情......）","","","",""
"se/flip.ogg","","","",""
"这一日，你正在自己的屋中处理案卷。","","","",""
"se/knock.ogg","","","",""
"咚，咚！","","","",""
"进来吧。","","","",""
"【开门】","","","",""
"【行礼】东家。","","","",""
"【抬头看她】（稀客。）","","","",""
"有什么事吗？","","","",""
"【合上门】东家，我今日找你是想告诉你一个秘密。","","","",""
"music/siwangduixiang.ogg","","","",""
"【瞟了一眼她手里拿着的纸张】......","","","",""
"se/opendoor.ogg","","","",""
"【将屋里的窗户也合上】","","","",""
"se/place.ogg","","","",""
"【放下手中的笔】说罢。","","","",""
"熊富贵是我杀的。","","","",""
"东家那天质疑我的时候，我就知道你在怀疑这背后另有隐情。","","","",""
"你不像是个任人摆布的女子。","","","",""
"任人摆布","","","",""
"【咯咯一笑】我喜欢东家这个评价。","","","",""
"让我再猜一猜，你现在愿意将实情告诉我，是为了取得我的信任？","","","",""
"正是。","","","",""
"如果是我，我也会杀了他以求出路。","","","",""
"我也会杀了他","","","",""
"东家是个明白人。在那样的处境下，我若还不想办法摆脱他，这辈子可就完了。","","","",""
"这件事你本可以永远藏在心里，没有其他人会知道。为什么要告诉我？","","","",""
"因为...","","","",""
"其实我也只是随口一问。","","","",""
"随口一问","","","",""
"【一愣】......","","","",""
"【笑道】东家倒是诚实，看来反而是奴家多疑了。","","","",""
"（总是试图揣测他人的心思是一件很累的事情。）","","","",""
"不过，无论东家疑心与否，奴家都会将真相告诉你的。","","","",""
"为何？","","","",""
"......","","","",""
"相信奴家的眼泪","","","",""
"东家太善良，所以才会相信奴家的眼泪。","","","",""
"【不禁发笑，摇了摇头】既然如此，你现在又何必告诉我实情？","","","",""
"我想要成为东家推心置腹的人。","","","",""
"se/book.ogg","","","",""
"【继续处理案卷】我只是一家青楼的老板，就算你成为了我最信任的人，好处也不过是多拿些薪水罢了。","","","",""
"【奇道】推心置腹？我难道不会因为你告诉了我你杀过人而惧怕、提防你吗？","","","",""
"不会。因为这里不是一家普通的青楼，姑娘们也不是普通的姑娘...奴家说得对不对？","","","",""
"【没有回答】","","","",""
"【坐到桌案上，凑近你】东家谨慎聪明，我猜不透你的心思，但这不代表我看不透其他人。","","","",""
"【将手中拿着的纸递给你】","","","",""
"你接过纸张，只见上面有吴氏杀害熊富贵的供词，和她用血按下的指印。","","","",""
"她主动献上自己的把柄，便是决心要上你这条船了，从此以后一荣俱荣，一损俱损。","","","",""
"se/success.ogg","","","",""
"{color=#9DD1FF}【开启了培训吴氏武功的功能√】{/color}","","","",""
"输","","","",""
"最近风信楼都没有客人，无法触发该剧情。","","","",""
"music/223-fengxinzi.ogg","","","",""
"客人一号","","","",""
"【与吴氏面对面下棋】","","","",""
"【看着棋盘】（又被我捉住破绽，这局我是必胜了。）","","","",""
"【故意放水】（男人嘛，就是喜欢赢。）","","","",""
"【数了数黑白子】......","","","",""
"【作揖】这盘在下险胜，承让承让！","","","",""
"【嘟了嘟嘴】唉，又是奴家输了~","","","",""
"【喜上眉梢】也就差一点！吴姑娘前途无量，切莫灰心。","","","",""
"那公子可要多多指教奴家~","","","",""
"一定，一定！","","","",""
"【看着面前的舞蹈有些乏味】","","","",""
"【见客人兴趣不高，立马换了舞步】（刚好试一下前几日才学会的异域舞。）","","","",""
"【脚腕上铃铛随着舞步叮叮当当】","","","",""
"【眼睛都看直了，心神荡漾】（美极了！）","","","",""
"【跳完微喘气】奴家今日的舞姿可得您心？","","","",""
"【满眼赞赏】极好的，我从未见过你这般模样。","","","",""
"那公子可要常来看奴家~","","","",""
"会的，会的。","","","",""
"【闭目听吴氏唱小曲】","","","",""
"【忽地变换曲调】若耶溪边采莲女~~","","","",""
"【猛地睁开眼】这是？","","","",""
"【娇笑不答，继续唱道】笑隔荷花共人语~~","","","",""
"【眼中震惊越加浓郁】","","","",""
"曲毕。","","","",""
"这是我故乡的采莲曲，你怎知道的？","","","",""
"奴家这么喜欢公子，怎会不知？","","","",""
"【心神荡漾】（被人记着的感觉真好。）","","","",""
"公子以后可要多来听奴家唱曲啊~","","","",""
"【一口答应】那肯定！","","","",""
"（多年未曾再听到这首曲子，今日真是不虚此行。）","","","",""
"se/move.ogg","","","",""
"客人十号","","","",""
"【打了个长哈欠】","","","",""
"【拍拍衣服站起身】我今日有些乏了，就先回家了哈。","","","",""
"才待这么一会儿就走了？","","","",""
"实在抱歉，别人委托我的长卷我还没写完。","","","",""
"（哪来那么多借口，明显只是不想下棋了而已。）","","","",""
"（哪来那么多借口，明显只是不想看我跳舞了而已。）","","","",""
"（哪来那么多借口，明显只是不想听我唱歌了而已。）","","","",""
"回见——","","","",""
"——【一把拉住他】公子的秋山诗帖写完了吗？什么时候能给奴家看看呢？","","","",""
"【一愣】你是怎么知道我正在写秋山诗帖的？","","","",""
"公子的楷书自小师从大家，少年刻苦练习，早已名传天下。如今正在写的秋山诗贴天下读书人早已期待已久，我又怎会不知？","","","",""
"单单是前几日偶然得见的草稿就足以让奴家倾倒~","","","",""
"【被夸得非常愉悦】真没想到吴姑娘还懂书法！","","","",""
"【眨了眨眼睛】公子要是不急着回去的话，可否让我领略一下您的墨宝？","","","",""
"我神往已久，若是今日能够一见，死而无憾。","","","",""
"【嘿嘿一笑】倒也不是特别急，既然你如此期待，我就多留一会儿吧！","","","",""
"丫鬟们","","","",""
"【听了二人的谈话，纷纷朝着吴氏投去佩服的目光】","","","",""
"（吴姑娘不愧为风信楼最近风头最盛的姑娘，竟然对每一个客人都了如指掌，私底下定是下了无数的功夫吧！）","","","",""
"music/richang.ogg","HEY I'M CADENZA AND THIS IS A TEST","","",""
"厨房。","","","",""
"【揭开蒸锅盖】揭盖咯！","","","",""
"（米粒怎么又这么硬！）","","","",""
"【嘟囔道】蒸米饭也是要靠运气的——","","","",""
"——【拿着空酒坛，走进来】非也。","","","",""
"吴姐姐！","","","",""
"se/wapian.ogg","","","",""
"【将酒放在一旁】你水放得太少了。","","","",""
"原来是这样，那我下次多放些水好了。","","","",""
"水太多的话，饭又会软。","","","",""
"对，我有时候蒸出来的饭就特别软...黏糊糊地粘在一起。","","","",""
"正好我今天没有客人了，让我来教你吧。","","","",""
"好！","","","",""
"se/laundry.ogg","","","",""
"加了水之后要像我这样搓揉大米，切记不可过于用力。","","","",""
"【换了几波水】","","","",""
"（居然要换这么多次！）","","","",""
"【擦了擦手】这下洗干净了，可以开始蒸了。","","","",""
"这里的话，水应该没过米半寸左右......","","","",""
"music/yudelianren.ogg","","","",""
"【就着菜吃米饭】","","","",""
"【点评道】今天的饭蒸得软硬适中，栗子的厨艺有进步。","","","",""
"【挠挠头】唔，其实今天的饭是吴姐姐蒸的，她厨艺比我好多了...","","","",""
"【噗嗤一笑】妹妹说笑了，我做不来其他的菜，也就只是蒸米饭有些经验而已。","","","",""
"我以前在村里没什么食材，粗茶淡饭的，根本没有机会学习厨艺。嫁入高家之后，就更不会亲自下厨了。","","","",""
"原来如此。不过吴姐姐学什么都快，如果真想掌勺，那早就没有栗子的事了！","","","",""
"【冲你眨了眨眼睛】当务之急还是提升才艺，多为风信楼赚钱才是~","","","",""
"你前脚刚踏出房门，就看到一个肥头大耳的锦衣富商，手上不规矩地对着吴氏拉拉扯扯。","","","",""
"客官，你干嘛？","","","",""
"富商","","","",""
"【拉着吴氏的胳膊不放】美人儿，你就从了我吧。","","","",""
"其他客人","","","",""
"【用眼角的余光暗中关注】（这人干嘛呢！）","","","",""
"【挣扎了几下，嗔道】我们风信楼都是清倌~","","","",""
"【贱兮兮道】是吗，我看你不像啊？","","","",""
"【随手解下腰间一枚玉佩递了过去】这个给你。","","","",""
"【眼珠子转了转】哼，这是什么玩意？奴家才不要~","","","",""
"【嘻嘻笑道】这个你瞧不上，我还有别的！你就别玩儿欲擒故纵了。","","","",""
"围观书生","","","",""
"【面有怒色，站起来】（都说了卖艺不卖身，这个人太过分了！）","","","",""
"【手上依旧使出半分力气推搡着】","","","",""
"【在一旁观察】（吴氏看上去并不介意，估计只是想从那人身上多骗些钱...）","","","",""
"【随她】","","","",""
"随她","","","",""
"（这一切都在她的掌握之中，不用我操心。）","","","",""
"【转身离去】","","","",""
"se/money.ogg","","","",""
"【又收下富商一袋金钱】楼中规矩不能破，但奴家可以陪客官玩些别的~","","","",""
"【终于妥协】行，都听你的！","","","",""
"【阻止】","","","",""
"阻止","","","",""
"【走上前】请注意举止，不然我们的守卫有权力将你请出去。","","","",""
"【没想到你会来，一愣】（东家？）","","","",""
"【本打算直接回骂，看到你后却有些犹豫】（这男子戴着面具，身姿颀长，周身气质不凡，想必不是我能惹的人。）","","","",""
"【咽了口唾沫】不跟就不跟呗，我也没勉强谁！开门迎客的，怎么这样对待客人？","","","",""
"【横了吴氏一眼】走了！","","","",""
"【行礼】不送。","","","",""
"【转向你，娇嗔道】东家，您可真直接。","","","",""
"像他这样的人，我有把握多坑他很多钱再打发走的~","","","",""
"人要学会爱惜自己，即便人生不能事事如意，也不该自轻。","","","",""
"聂香","","","",""
"该剧情需要聂香在场，请等她回来再进行培养。","","","",""
"无","","","",""
"该剧情需要黎双双拥有一项技能。","","","",""
"music/zaogao.ogg","","","",""
"【正在与高少爷探讨曲中词】那公子以为，此处应——","","","",""
"【正在与高少爷探讨[LSSjn]】那公子以为，此处应——","","","",""
"se/move3.ogg","","","",""
"——【突然凑过来】哟，这不是高老爷吗？","","","",""
"都是当家的了，还叫人“公子”，不合适吧？","","","",""
"...是双双疏忽了。","","","",""
"高少爷","","","",""
"【嘿嘿一笑】像我这么年轻的老爷不多有，双双姑娘如此称呼，无妨无妨！","","","",""
"【心想】（谁能想到，这“高老爷”就是吴氏以前的继子呢？啧啧，这辈分可真乱啊。）","","","",""
"【转向黎双双】哦，我们刚才讲到哪里了？","","","",""
"讲到此处应——","","","",""
"——【再次插嘴】应听我一首琴曲解解闷。","","","",""
"（聂香屡次三番来打岔，究竟是何意？）","","","",""
"（我的客人最近有点少，能抢一个是一个。）","","","",""
"【见聂香这样积极，心里美滋滋】（我如此抢手，绝对是因为我太英俊了。）","","","",""
"【欣然同意】那聂姑娘就来一曲吧！","","","",""
"【在不远处看着，眼睛落到高少爷身上】（真是冤家路窄啊...）","","","",""
"music/jijingdexingkong.ogg","","","",""
"【独自坐在窗边读书】","","","",""
"【走过去】双双妹妹？","","","",""
"【放下书】我在。","","","",""
"今天生意好，楼下热闹得很，你怎么不去？","","","",""
"...聂香作了首新曲，所有客人都去听她的琴了。","","","",""
"是“所有客人”，还是“你的客人们”？","","","",""
"【哑口无言】......","","","",""
"【一笑】聂香妹妹抢别人的客人也不是头一天了，确实有些刁顽。","","","",""
"但如果是我，就绝不会允许属于我的钱入了他人的口袋。","","","",""
"【无奈地摇了摇头】聂香比较招人喜欢，他们想去就随他们去吧。","","","",""
"这样的心态只会使自己吃亏，没有任何好处。","","","",""
"【故作惋惜】你色艺俱全，还比她用功，却让她这么骑在头上，我都替妹妹不值...","","","",""
"【有些被说动】（我从不去争取...是否真的错了？）","","","",""
"【俯身凑到黎双双耳边】","","","",""
"姓高的我再熟悉不过，想要讨好他，几坛烈酒就够了。","","","",""
"【扬长而去】你天天给他喂酒，我保证他天天都来。","","","",""
"等钱","","","",""
"se/bird.ogg","","","",""
"问","","","",""
"东家，早啊~那1500金钱可以借给奴家了吗？","","","",""
"（吴氏急着要这笔钱的目的绝不简单...我或许可以从{color=#ff0000}其他人{/color}口中问出些什么。）","","","",""
"【1500金钱】你要的钱，拿去吧。","","","",""
"{color=#ff0000}金钱-1500{/color}","","","",""
"给钱","","","",""
"【接过钱袋】","","","",""
"东家最是爽快了，改日奴家请你吃饭~","","","",""
"【吴氏才艺】{color=#9DD1FF}额外↑10{/color}","","","",""
"你跟我来一下。","","","",""
"真相","","","",""
"...是。","","","",""
"东家——","","","",""
"——你要这钱，不是用来买缠臂金的。","","","",""
"那东家以为，奴家要干什么？","","","",""
"我不知道，但多多少少，与曾经的高少爷有关。","","","",""
"（东家真是个聪明人啊...）","","","",""
"吴氏倒是没打算继续隐瞒。","","","",""
"【神色坦然】东家猜对了。","","","",""
"高家老大嗜酒如命，从小胃就不好，偏偏还最爱喝烈酒。他把胃喝穿是迟早的事情，我怂恿双双给他灌酒，也只是推他一把。","","","",""
"那钱的作用呢？","","","",""
"钱我准备拿去给高家的厨子，拜托他把米饭蒸硬一点。我村里就有人是这么死的，死状极惨，我想让姓高的小子也尝尝那滋味。","","","",""
"收手吧。","","","",""
"收手","","","",""
"他这样的死法，查不到任何人头上去。既不伤害无辜，又不连累风信楼，东家为何要阻止？","","","",""
"你也说了，他迟早是要死的。既然如此，你把花在他身上的时间和精力拿去做些其他有利于自己的事情，岂非更好？","","","",""
"看他痛苦而死，我会更开心。","","","",""
"你们早不住在同一个屋檐下了，他的死现在于你而言，只是别人嘴里的一句话而已。","","","",""
"这些钱，还不如真的拿去买一对缠臂金划算。","","","",""
"【撇过头去】","","","",""
"【默默将钱袋放到她手里，转身出门】","","","",""
"已赊账{color=#ff0000}[temp]金钱{/color}。","","","",""
"我明白你报仇心切，但你不该骗我。","","","",""
"骗我","","","",""
"奴家知错。","","","",""
"【把钱袋放到她手里】拿去吧。","","","",""
"【行礼】谢谢东家。","","","",""
"se/haogan.ogg","","","",""
"（早知道他这样支持我，就不必瞒着他了。）","","","",""
"【吴氏才艺】{color=#9DD1FF}额外↑20{/color}","","","",""
"【返回】","","","",""
"music/wodemengxiang.ogg","","","",""
"【往你桌上搁了一杯养生茶】","","","",""
"我出门给楼里添炊具的时候顺便买了几包茶回来，都放厨房了，东家要记得喝。","","","",""
"{color=#9DFF9D}获得 养生茶x1 {/color}","","","",""
"【拿起茶杯】你有心了。","","","",""
"那...奴家可以求东家一件事吗？","","","",""
"何事？","","","",""
"借我{color=#ff0000}1500金钱{/color}一用，日后一定还上。","","","",""
"【1500金钱】拿去吧。","","","",""
"用来做什么的？","","","",""
"【眨了眨眼睛】奴家前些日子看上了一对缠臂金，爱不释手。东家不会连这个都不让买吧？","","","",""
"【1500金钱】问问而已，你拿去吧。","","","",""
"【行礼】谢谢东家~","","","",""
"【存疑】那等我手头宽裕再拿给你吧。","","","",""
"【同意】那等我手头宽裕再拿给你吧。","","","",""
"【跟着客人一起走到风信楼的大门口】今天没能聊尽兴，客官下次再来呀~","","","",""
"客人","","","",""
"【挥手】一定一定，今日实在是时间紧迫没办法，不过能认识姑娘已经很开心了！","","","",""
"【咯咯一笑】好的~","","","",""
"【行礼】那奴家就送到这里了。","","","",""
"【作揖】再会！","","","",""
"【见客人走远，伸了个懒腰】（总算走了！假笑了这么久，老娘脸都快笑僵了。）","","","",""
"【正要回楼】——","","","",""
"music/19-bujianzhenxiang.ogg","","","",""
"——远处过来一行人，脚步匆匆抬着个担架，架子上盖着白布，远看布上晕了很多血迹，似乎盖着一个人。","","","",""
"【闻到一股子腐臭味，连忙捏住鼻子】（谁家死人了？）","","","",""
"高夫人","","","",""
"se/run2.ogg","","","",""
"【追在架子后面，哭喊着】老爷，老爷！","","","",""
"【看见女人眼睛一亮】","","","",""
"（这不是现在高家的当家女主人，高大少爷的媳妇么？）","","","",""
"（当初我被丢出来时，这女人可出了一份大力啊...）","","","",""
"（她口中喊着老爷...那担架上躺着的就肯定是...）","","","",""
"【面上浮起藏不住地笑容】（终于死了！死得好！我总算是没有白费功夫。）","","","",""
"路人丙","","","",""
"【有些疑惑地看着已经走远的一行人】刚才他们抬走的是谁啊？","","","",""
"路人乙","","","",""
"高家的老爷啊！","","","",""
"好像是吃饭吃着吃着不知怎么了突然就开始大口吐血，大夫赶来的时候人已经咽气了，说是什么胃出血，死状极其恐怖！","","","",""
"【打了个寒颤，嘀咕道】大晚上的遇到这种霉事...","","","",""
"路人丁","","","",""
"不过我听说自从高家上下被从威县提拔到京城后，都没拿正眼瞧过人。不说主人，就连奴才都是鼻孔看人，嚣张跋扈得很，如今是死不足惜，反而少了一害。","","","",""
"天道好还！","","","",""
"【在一旁听着，得意地吹了吹指甲】（什么天道好还？唉~要不是我略施小计，这种坏人可得再逍遥个几十年呢。）","","","",""
"music/zaoshanghao.ogg","","","",""
"【靠在榻上出神】","","","",""
"【抬起手臂，看向缠臂金】","","","",""
"上面的花纹被窗外的光映照得熠熠生辉。","","","",""
"（到底什么才最值得？）","","","",""
"【在门外敲门】吴姐姐，你在忙吗？","","","",""
"你针线活好，能不能帮我补一下这件衣服？","","","",""
"【回过神来】栗子妹妹。没问题，衣服拿进来吧。","","","",""
"【抱着衣服钻进门】谢谢吴姐姐！","","","",""
"【将衣服放在矮桌上】就是衣口的部分——","","","",""
"——【被吴氏臂上华丽的饰品转移了注意力】","","","",""
"【忍不住开口赞叹】好漂亮的臂钏呀！","","","",""
"【闻言，抬起手臂】妹妹想要吗？","","","",""
"【脸上一红】栗子没有吴姐姐的气韵，戴上也是暴殄天物！","","","",""
"说来，这缠臂金好似就是给吴姐姐量身打造的那般呢！","","","",""
"【心里美滋滋的】（有这么好看吗？今天已经被四个人夸过了。）
【吴氏魅力】{color=#9DD1FF}↑10{/color}","","","",""
"【执念散了不少】（买下这对缠臂金，好像的确不亏~）","","","",""
"自从那日后，吴氏总在闲暇时站在风信楼门口，偷听过往路人的谈话。因离高家不远，倒也听到了不少传闻。","","","",""
"这高家没了大少爷，却还有个二少爷！","","","",""
"可不是嘛，兄长的白事还没过，这二少爷就走马上任了。","","","",""
"我前个从门前过，白色的灯笼都换成红的喽！","","","",""
"路人甲","","","",""
"【摇头】搞不懂这些权势之家，怎么连点亲情都没有？","","","",""
"【啧了一声】这二少爷是个铺张的主儿，说是要办什么宴席，庆祝自己成为高家老爷。","","","",""
"【面上带着嫌弃】那不是在她大嫂伤口上撒盐吗？","","","",""
"【倚在门前】（哼，当初那对看似高傲的男女，如今男的长眠地下，女的成为玩笑，真是风水轮流转啊！）","","","",""
"（今个是听舒心了，明天继续来~）","","","",""
"往后连着近一个月，吴氏日日都站在门口，却再也没听到关于高家的任何事情，顶多是几句荤话罢了。","","","",""
"【望着天色有些惆怅】（除了那天的三个人，怎么就没有别人提及这件事呢？...我这钱花得可真不划算。）","","","",""
"【暗自叹了口气】（我也是搞不懂自己，大费周章弄了这么一出，究竟想些听什么？）","","","",""
"（为何听到大夫人背后被人耻笑的话，心中也没有觉得多痛快呢？）","","","",""
"se/door.ogg","","","",""
"【纳闷地回到楼中】（每日京中发生的大事接连不断，好像除了我，根本没有人在意高家的一切......）","","","",""
"等诗卷","","","",""
"东家，你找到合适的诗卷了吗？
是否赠送吴氏{color=#ff0000}【诗卷】x5~20{/color}？","","","",""
"【赠送 诗卷x5】","","","",""
"诗卷","","","",""
"{color=#ff0000}失去 诗卷x5{/color}","","","",""
"【吴氏才艺】{color=#9DD1FF}↑25{/color}","","","",""
"【收下诗卷】东家选出来的诗，定然都是好诗~","","","",""
"【赠送 诗卷x10】","","","",""
