"Original Text","Initial","Machine translation","Better translation","Best translation"
"【感受到身上各处传来的疼痛，终于求饶】哎哟，别打了，你们放开我，我还了便是！","","","",""
"se/money.ogg","","","",""
"【手忙脚乱地从怀中拿出银子，丢了出去】","","","",""
"【狠狠推开庄家，冲上去捡钱】别让我们再看到你！","","","",""
"【暗自摇头】","","","",""
"se/wind.ogg","","","",""
"【朝你鞠躬】多谢义士，今日你的餐食我来结，也算是我的一片心意。","","","",""
"【见他目光灼灼，没有推辞】多谢，往后还是少沾染这些吧。","","","",""
"【抹了把脸上的泪痕，点点头】","","","",""
"（...哼，但愿他是真心悔改。）","","","",""
"【继续用膳】","","","",""
"继续用膳","","","",""
"【在桌上放了钱】我们换个地儿吃吧。","","","",""
"se/run2.ogg","","","",""
"小二","","","",""
"【端着菜跑过来】客官，您的红油抄手来了——","","","",""
"——【踏出门】","","","",""
"【错愕地抓了抓脑袋】哎？这是怎么了...","","","",""
"【观察雎鸠的神色】...又想到他了？","","","",""
"嗯，这个月差点忘了给他寄钱了。","","","",""
"【抖了抖身上的寒气】不提他了，咱们去永宵居吧。","","","",""
"【颔首】好。","","","",""
"等钱","","","",""
"music/richang.ogg","HEY I'M CADENZA AND THIS IS A TEST","","",""
"【与你并肩走在街上】自从师爷被调来了怀熹，我们就再也没有像这样一起散步闲聊了。","","","",""
"现在不一样了，受伤后的我功力全无，只能彻彻底底成为躲在后面的幕僚。","","","",""
"【略带调侃】你本就是师爷，应当在后面谋划，之前又做侍卫又做谋士才叫奇怪。","","","",""
"旁人武艺和谋略擅长一点便是大才，师爷你文武双全当真无双。","","","",""
"我走后，你在我们四人之中就排第二了，不开心吗？","","","",""
"【挑眉】这话可千万别让惊竹听了去，他一直到现在都还对你打败他的事情耿耿于怀呢。","","","",""
"【眼神深充满怀念】不过，我也着实怀念我们并肩而战的日子。","","","",""
"突然传出一阵脚步声，打破了你们二人的对话。","","","",""
"手下","","","",""
"【急匆匆跑来】报告统领！","","","",""
"【脸上略有不悦】说。","","","",""
"适才发现有一个人混进了我们进京的车队里面！只是他看着不大像别人派来的暗探，行为举止有些....","","","",""
"【面上不惊】走，去看看。","","","",""
"【点头】","","","",""
"se/move.ogg","","","",""
"【冷冷地盯着眼前的男子】","","","",""
"面前的中年男子虽穿着最上好的料子，但却一脸颓废，满脸胡茬。","","","",""
"雎鸠养父","","","",""
"【贱兮兮笑道】嘿嘿！乖闺女，你先别生气。你爹要不是到了万不得已，也不会来找你不是？","","","",""
" 【面上冷漠】若是为了赌债你就滚吧，我不会帮你还的，之前固定每月的钱财已经够你好吃好喝的了。","","","",""
"【死皮赖脸扒着雎鸠的衣服】干啥子这么绝情？那些泼皮说再还不上就要把你爹活活打死！","","","",""
"你不能见死不救啊，好闺女！","","","",""
"【伸出一根食指】就1000金钱，不多不少！","","","",""
"等我翻身，过了这次危险，一定把它翻倍赚回来还给你。","","","",""
"哼。","","","",""
"你说话啊宝贝闺女，再怎么样你爹也是一把屎一把尿地把你拉扯大——","","","",""
"——我十年前就不吃这一套了。","","","",""
"【一字一顿】该是你的我一分都不会少你，不该是你的，你一分也别想从我这里拿走。","","","",""
" 【见她如此绝情，扑通坐倒在地】","","","",""
"【扯着嗓子嚎啕大哭，生怕旁人听不到】老天你开开眼吧，我就要死在追债人手中了！","","","",""
"我闺女动动指头就能解决的事，硬要看着我死！","","","",""
"为什么对我这么残酷！哇哇呜呜哇哇老天爷啊！","","","",""
"【一刻都不想多待，吩咐手下道】把他送回容都。","","","",""
" 【擦了把汗，抱拳】是。","","","",""
"【快步离去】","","","",""
"se/move3.ogg","","","",""
"【立马跳起来】诶，闺女！别走啊！","","","",""
".......","","","",""
"【转向你，谄媚地道】我眼熟你！你就是我闺女天天惦记的那个师爷吧？","","","",""
"我看师爷你一表人才，相貌堂堂，定是个乐得伸出援手之人！","","","",""
"看在我是雎鸠他爹的份上，救人一命胜造十级浮屠吧！{color=#ff0000}1000金{/color}对你来说，不过是举手之劳嘛，你说是不是？","","","",""
"她做了决定我不好反驳。","","","",""
"不好反驳","","","",""
"不会啊，很好反驳的！你——","","","",""
"——【打断他】大叔，你还是跟我出城吧。","","","",""
"se/bounce1.ogg","","","",""
"【撒泼打滚】我不走我不走！你去把我那个不孝女叫回来，告诉她她很快就再也见不到她爹了！","","","",""
"【转身离去】（请神容易送神难，还是不要参与此事了。）","","","",""
"我的钱不救赌徒。","","","",""
"我的钱不救赌徒","","","",""
"【被你声音中的冷气冷到】（怎么雎鸠的同僚都是这般冷酷无情？！）","","","",""
"【离去】","","","",""
"实不相瞒，我自己都没有1000金钱。","","","",""
"我没钱","","","",""
"？？？","","","",""
"这...这也混得太惨了吧。","","","",""
"se/fly.ogg","","","",""
"【夺门而出】闺女儿，等等你爹啊！！","","","",""
"【1000金钱】那等过几日再说吧。","","","",""
"【两眼发光】我就知道你是个难得一见的大善人！","","","",""
"那我就在这儿等你了哈！","","","",""
"【1000金钱】不要告诉雎鸠是我给你的。","","","",""
"给金钱","","","",""
"{color=#ff0000}金钱-1000{/color}","","","",""
"放心，我一定不把这事儿说出去！等叔把钱赚回来，十倍奉还！哈哈哈哈！","","","",""
"【无奈地摇了摇头】","","","",""
"【贱笑】一表人才，相貌堂堂的师爷，您的{color=#ff0000}1000钱{/color}拿到了吗？","","","",""
"【1000金钱】拿去吧，不要跟雎鸠说是我给你的。","","","",""
"music/shatanheni.ogg","","","",""
"赌徒","","","",""
"【数着掌心中的铜板，低声嘟囔着】（一，二，三四...唉，又输得只剩六个铜板儿了...）","","","",""
"【把铜板揣回怀中】（今个儿忍一忍就不吃晚饭了，等明儿一早赌坊开了，再进去赌一把，兴许这六铜板儿就能变成六十铜板呢？）","","","",""
"【想到了赌赢的场景，心里登时美滋滋】","","","",""
"【眼角忽然瞥到墙边有一团暗影在缓慢移动】","","","",""
"【心中有些好奇，慢慢走近】——","","","",""
"——突然，脏乱的布团下面窜出来个约莫四五岁的小女孩！","","","",""
"小女孩","","","",""
"她脸蛋脏兮兮的，左眼眼窝处都是淤青，眼睛肿成了一道缝。","","","",""
"【双手握着不知从哪里弄来的刀片，做出防备的样子】","","","",""
"【警惕地看着赌徒】别过来。","","","",""
"【看到女孩的模样，一怔】（原来是个小乞丐，长得和秀秀好像。）","","","",""
"透过这张小脸，赌徒似乎看到了自己死去的那个孩子——她才刚满四岁就因为家中没钱买吃的活活给饿死了。","","","",""
"（我夫人因为秀秀的死，一气之下离我而去...我现在手中有了钱财，却再无亲眷可以享用了...唉。）","","","",""
"【顿时对眼前像女儿的小乞丐起了怜爱之心，想要弥补当年的过失】","","","",""
"【柔声道】你眼睛怎么了，都伤成这样了怎么不包扎一下？","","","",""
"【听而不闻，只是继续凶狠狠地道】别，过，来！","","","",""
"se/hungry.ogg","","","",""
"二人正僵持着，其中一人的肚子却叫了起来。","","","",""
"【意识到是自己的肚子在叫后，一愣】.......","","","",""
"music/217-xiaoxingfu.ogg","","","",""
"【哈哈一笑】饿了吧？","","","",""
"【撇过头不看他】","","","",""
"【肚子很配合地也叫了一声】正巧我也饿了，不如咱俩去找找哪儿有卖东西吃的，填填肚子吧。","","","",""
"【面上有些诧异】（自从被遗弃之后就总是被欺负，这人会不会也是个坏人...）","","","",""
"最终，对食物的渴望胜过了对赌徒的戒备之心。","","","",""
"【慢慢放下刀片，点了点头】好，我跟你走。","","","",""
"【小心翼翼地牵起她的小手】走吧。","","","",""
"【眼中充满怜爱】唉，看来明天是赌不成啦！","","","",""
"（骗子！）","","","",""
"【手里捏着五个铜板，心里美滋滋】（明日再去帮阿伯卖鱼赚钱。）","","","",""
"【踏进一个摇摇欲坠的茅草房】","","","",""
"【喊了一声】爹，我回来了！咱们明天终于能吃饭了！","","","",""
"music/60-sishi.ogg","","","",""
"无人回应。","","","",""
"【止住脚步】","","","",""
"屋内乱七八糟，似乎是遭了贼。","","","",""
"se/hui.ogg","","","",""
"俩瘦弱男子","","","",""
"【从门后放扫把的位置跳出，挥拳向雎鸠打去】","","","",""
"【一个矮身躲过了男人的拳头】","","","",""
"【回旋踢】","","","",""
"se/knockover.ogg","","","",""
"左侧的男子被一脚踢飞摔在墙上，肉眼可见，茅草屋抖动起来，稻草簌簌的落了一地，似乎要散架那般。","","","",""
"男子一号","","","",""
"【头晕目眩】","","","",""
"男子二号","","","",""
"【脸色一变】这小孩——","","","",""
"——【握住男子二号的拳头，一个过肩摔】","","","",""
"【躺在地上，喘着粗气】...饶命！我、我们只是想要回我们的钱。","","","",""
"他欠了你们多少？","","","",""
"...二百，不信你问他。","","","",""
"（什么？两百金钱，我要替阿伯卖多少鱼才能赚得到？）","","","",""
"（我不眠不休不吃不喝近一个月的钱，他就如此轻易给赌没了？）","","","",""
"【把刚刚赚到的四个铜板给了男子二号，自己只留了一个】我身上只有这么多，这一个铜板是留着吃饭的。等以后赚到了，一定如数奉还。","","","",""
"【接过钱，艰难地爬起来】好，好。","","","",""
"现在你们可以告诉我他在哪里了吧。","","","",""
"【有些畏惧地轻声开口】我们只是把他收拾了一顿，扔到了三里外的河边...并无性命之忧。","","","",""
"知道了。","","","",""
"【松了口气，朝男子一号挥了挥手】走！","","","",""
"【灰溜溜地跟着男子一号离去】","","","",""
"music/19-bujianzhenxiang.ogg","","","",""
"【默默将屋内的一切恢复原状】","","","",""
"【坐在地上，手臂环住双膝】（本以为会是一个新的开始，有爱自己的父亲，能够吃饱穿暖，从此脱离流离的日子...）","","","",""
"（没想到他才捡了我没多久，就又忍不住开始赌了起来...）","","","",""
"（这一赌就是这么多年，从来都是输多赢少，赚得永远没有花得快。）","","","",""
"那之后每月都有七八个讨债的，有些还懂些礼数，有些却不管不顾直接上手。","","","",""
"被打得多了，雎鸠倒是自己悟出了些武艺，从开始的躲避到现在坦然接招还能胜上一筹。","","","",""
"（我本是心疼他总被追债，这才努力赚钱想要将赌债还上，没成想这样反而越发纵容了他的赌性。）","","","",""
"【握紧拳头】（要是能一走了之就好了！）","","","",""
"【起身出门】","","","",""
"【神情恍惚地走在大街上】...","","","",""
"（我走了之后，他大概会死吧....）","","","",""
"（有什么大不了的，就让他去死好了！）","","","",""
"........","","","",""
"【叹了口气】（究竟什么样的活儿来钱快呢？）","","","",""
"【脚下步子一顿，转身朝着三里外的河边走去】","","","",""
"【抱着一副翡翠棋具走出店铺】","","","",""
"【跟在你后头】","","","",""
"我还以为那副楸木棋具更适合送人，没想到师爷竟选了翡翠的。","","","",""
"送礼还是要看送什么人。王爷喜欢的那一套，未必就适用于所有人。","","","",""
"【扶额】在官场上混可太麻烦了。","","","",""
"【微微一笑】你没有这些心计，活得便不那么累，挺好的——","","","",""
"男子","","","",""
"——【慌乱地从前方冲过来】","","","",""
"【眼疾手快，将你拉到一旁】师爷当心！","","","",""
"追在后面的人","","","",""
"【大喊】你个小偷给我站住，别跑！前面的兄弟快抓住他！","","","",""
"【顿时明白过来，伸出手臂将人擒住】","","","",""
"【用力摁住男子】（这不长眼睛的，差点撞到师爷。）","","","",""
"se/blmcl.ogg","","","",""
"【挣扎起来】放开我，放开我！","","","",""
"【仔细打量眼前的男子】","","","",""
"【与你想法一致】（这人好像有些面熟...）","","","",""
"【终于想起来】（他就是上次我和师爷在饭馆庆功，赌博输得倾家荡产的那个人。）","","","",""
"老者","","","",""
"【手持棍子，气喘吁吁赶到】","","","",""
"【拿起棍子往倾家荡产男的腿上打去】叫你跑！","","","",""
"【痛得大叫】我只是先借用一下，到时候还给你就是了！","","","",""
"这是我孙子救命的钱，你个不要脸的，今天别想就这么算了！","","","",""
"【恨铁不成钢】（我的话他果然没听进去。）","","","",""
"【750金钱 再次出手相救】","","","",""
"【耐心询问老者】此人偷了你多少钱？","","","",""
"【双眉一竖】（这是他家属？）","","","",""
"一共偷了750。","","","",""
"【将金钱递给老者】钱我替他还了，还请老丈高抬贵手。","","","",""
"{color=#ff0000}金钱-750{/color}","","","",""
"已赊账{color=#ff0000}[temp]金钱{/color}。","","","",""
"我一把老骨头了，哪儿有功夫跟他闹？只是想把钱追回来罢了。","","","",""
"【拿了钱后，急匆匆地去给孙子买药】","","","",""
"【躺在地上起不来，认出了你】你...你是之前那位义士？","","","",""
"【冷哼一声】人你是记得，他对你说得话确是忘得一干二净。","","","",""
"【闻言，面有羞色】我...我...","","","",""
"【挣扎着爬起来，深深一揖倒地】在下唐鹏，再次感谢义士的救命之恩。","","","",""
"【心中一动，伸手将他扶起】","","","",""
"你叫唐鹏，是哪个鹏字？","","","",""
