"Original Text","Initial","Machine translation","Better translation","Best translation"
"谢谢公子~
才艺：[XYcy] 武功：[XYwg] 魅力：[XYwm]","","","",""
"好吧~","","","",""
"公子早点睡觉，晚安啦~","","","",""
"赠送【任无晴】","","","",""
"任无晴","","","",""
"有","","","",""
"万分感谢！
才艺：[RWQcy] 武功：[RWQwg] 魅力：[RWQwm]","","","",""
"无聊！","","","",""
"赠送【吴氏】","","","",""
"吴氏","","","",""
"东家今年要送奴家什么啊~
才艺：[WFRcy] 武功：[WFRwg] 魅力：[WFRwm]","","","",""
"赠送【秦嫫儿】","","","",""
"秦嫫儿","","","",""
"[xing]大哥，您就是活菩萨！
才艺：[QMEcy] 武功：[QMEwg] 魅力：[QMEwm]","","","",""
"假菩萨。","","","",""
"赠送【黄婵】","","","",""
"黄婵","","","",""
"我就不拒绝了，谢谢你的礼物。
才艺：[HCcy] 武功：[HCwg] 魅力：[HCwm]","","","",""
"【一笑】","","","",""
"赠送【玉漏】","","","",""
"谢谢东家~
才艺：[YLcy] 武功：[YLwg] 魅力：[YLwm]","","","",""
"【腼腆一笑】","","","",""
"赠送【关仙子】","","","",""
"关仙子","","","",""
"[ming]哥哥准备了什么？
才艺：[GXZcy] 武功：[GXZwg] 魅力：[GXZwm]","","","",""
"{color=#9DD1FF}【结束赠送】{/color}","","","",""
"是一场成功的新年！","","","",""
"黄婵成功","","","",""
"music/laocunfeng.ogg","","","",""
"【正要回房】","","","",""
"【走向你】","","","",""
"【转头】黄婵？","","","",""
"琼公子刚刚派人传来消息，说是上榜了。","","","",""
"（琼公子...是我两年前接济的那个穷秀才。）","","","",""
"【颔首】那太好了。","","","",""
"你猜猜看，他考了第几名？","","","",""
"你既然这么问，那肯定是一甲了。","","","",""
"【一笑】不错，是状元。","","","",""
"【颇感意外】状元？","","","",""
"【欣慰】我果然没有看错他。","","","",""
"无限","","","",""
"我先和你说一声，想必不久他便会亲自登门拜访。","","","",""
"【点了点头】","","","",""
"你早些休息吧。","","","",""
"你也是。","","","",""
"玉漏成功","","","",""
"【叫住你】东家！","","","",""
"【转头】玉漏？","","","",""
"琼公子刚刚派人传来消息，说是他上榜了。","","","",""
"【一笑】琼公子高中状元，真是德才兼备。","","","",""
"【欣慰】我没有看错他。","","","",""
"东家帮助了他，他一直很感激，过不久便会登门道谢。","","","",""
"【点了点头】好。","","","",""
"【行礼】晚安。","","","",""
"夕芸成功","","","",""
"【叫住你】公子！","","","",""
"【转头】夕芸？","","","",""
"秀才哥刚刚派人传来消息，说是上榜啦。","","","",""
"（她说的秀才哥...是我两年前接济的那个穷秀才。）","","","",""
"他果然没让公子失望呢！公子猜猜看，他考了第几名？","","","",""
"是呀，中了状元呢！真的太厉害了~","","","",""
"【微微皱眉】（夕芸好像跟他走得很近....）","","","",""
"【歪头】他殿试考了第一，公子难道不惊讶吗？","","","",""
"【回过神来】","","","",""
"我没有看错他。","","","",""
"秀才哥说啦，他一有空就会亲自登门拜谢公子~","","","",""
"嗯，公子好梦~","","","",""
"黎双双成功","","","",""
"【叫住你】恩公。","","","",""
"【转头】怎么了？","","","",""
"他这次高中状元，想必前途无量。","","","",""
"是，双双都没料到他会考得这么好。","","","",""
"琼公子还说，他一定会亲自登门拜谢恩公，让我转告一声。","","","",""
"【行礼】恩公，晚安。","","","",""
"黎一一成功","","","",""
"【叫住你】恩公恩公！","","","",""
"【转头】一一？","","","",""
"是琼公子！他刚刚派人传来消息，说他上榜啦。","","","",""
"你敢相信吗？他中了状元哎！","","","",""
"对了对了，他还说，他一有空就会亲自登门拜谢恩公知遇之恩！","","","",""
"嗯嗯，一一去睡觉了，恩公晚安！","","","",""
"聂香成功","","","",""
"【叫住你】喂。","","","",""
"那个琼秀才刚刚派人传来消息，说他上榜了。","","","",""
"（...是我两年前接济的那个穷秀才。）","","","",""
"你猜他考了第几名？","","","",""
"故作聪明！","","","",""
"【撩头发】不过你才猜对了，是状元。","","","",""
"你也不敢相信吧？","","","",""
"又往自己脸上贴金！","","","",""
"他让我转告你一声，他晚点一定会亲自登门拜谢你~","","","",""
"【晃悠走】哼，睡了~","","","",""
"吴氏成功","","","",""
"【叫住你】东家。","","","",""
"没想到他只是看上去穷酸，其实还真挺有本事的~","","","",""
"这么说，他考得很好？","","","",""
"岂止是很好？他考进一甲，中了状元。","","","",""
"东家的眼光自然不会错~","","","",""
"对了，他还说改日会亲自上门拜谢，让我转告东家一声。","","","",""
"【行礼】是，东家做个好梦哦~","","","",""
"任无晴成功","","","",""
"【叫住你】[xing][ming]。","","","",""
"没想到那小子还真有些能耐，竟然考了个状元回来。","","","",""
"还好那一万金钱没打水漂。","","","",""
"对了，他让我转告你一声，他过些日子要亲自登门拜访你。","","","",""
"嗯，明儿见。","","","",""
"十月花成功","","","",""
"秦嫫儿成功","","","",""
"栗子糕成功","","","",""
"【叫住你】[xing]大哥，等等！","","","",""
"琼大哥刚刚派人传话来了，说是他考上榜了！","","","",""
"（她说的琼大哥...是我两年前接济的那个穷秀才。）","","","",""
"我还真没想到，他居然考了个第一！这也太强了吧！","","","",""
"是啊，[xing]大哥的眼光就是好！","","","",""
"哦对了，他还说，只要他一有空就会亲自登门拜谢你，我就来告诉你一声。","","","",""
"好嘞，我睡觉去了哈，[xing]大哥明天见！","","","",""
"【叫住你】主人！","","","",""
"【转头】栗子？","","","",""
"琼公子刚刚派人传来消息，说他上榜啦！","","","",""
"他不光上榜了，还高中了状元！","","","",""
"他还说了，一旦有空就会亲自登门拜谢主人，让我转告主人一声。","","","",""
"嗯嗯，主人晚安~","","","",""
"music/xiatian.ogg","","","",""
"宫女一号","","","",""
"娘娘可真有本事，凭借曼妙的舞姿把陛下迷得这三个月一有机会就来咱们宫里赏舞，这宠爱真是无人能及呀~","","","",""
"【听她这么说，不由想起岳治看自己跳舞时总是不经意流露出的黯淡神情】（他应是在思念宸妃吧。）","","","",""
"因此缘故，岳治反而会与玉漏保持与寻常妃子不同的距离，以防靠得太近，得知水中月非天上月，惊醒留恋梦中的痴人。","","","",""
"（如此我便不用侍寝，也算是不幸中的万幸了。）","","","",""
"书法","","","",""
"娘娘可真有本事，凭借一手好字把陛下迷得这三个月一有机会就来咱们宫里陪您，这宠爱真是无人能及呀~","","","",""
"唱曲","","","",""
"娘娘可真有本事，凭借动人的歌喉把陛下迷得这三个月一有机会就来咱们宫里听曲，这宠爱真是无人能及呀~","","","",""
"【听她这么说，不由想起岳治与自己相处时总是不经意流露出的黯淡神情】（他陪伴的并非是我，而是宸妃。）","","","",""
"因此缘故，岳治反而会与黎双双保持与寻常妃子不同的距离，以防靠得太近，得知水中月非天上月，惊醒留恋梦中的痴人。","","","",""
"（不用侍寝是我最后的幸运了。只盼我能早日完成使命，离开这压得人喘不过气的皇宫，带着一一去我们一直向往的自由之地，就当一切未曾发生过。）","","","",""
"琴艺","","","",""
"娘娘可真有本事，凭借清奇的琴艺把陛下迷得这三个月一有机会就来咱们宫里听曲，这宠爱真是无人能及呀~","","","",""
"【听她这么说，不由想起岳治与自己相处时总是不经意流露出的黯淡神情】（这哪儿是我的本事啊？分明就是狗皇帝在想他的白月光宸妃呢。）","","","",""
"因此缘故，岳治反而会与黎一一保持与寻常妃子不同的距离，以防靠得太近，得知水中月非天上月，惊醒留恋梦中的痴人。","","","",""
"（不过这样我反而一身轻不是？还好不用侍寝。）","","","",""
"寒蕊","","","",""
"【皱起眉头】（这些个小宫女嘴也是够碎的，生怕不给[feizi]姑娘惹事。）","","","",""
"宫女二号","","","",""
"【叽叽喳喳】是啊，不像那绿兰宫，常年冷冷清清的，就差因为里面没住人啦——","","","",""
"——【回过神后入耳的便是宫女二号不知分寸的话，连忙提高了声音制止她】小薇。","","","",""
"——【回过神后，听清了宫女二号不知分寸的话，蹙起眉头喝止】小薇。","","","",""
"——【回过神后，听清了宫女二号不知分寸的话，大吃一惊，将脸一板】小薇！","","","",""
"娘娘真是该好好养养身子啦，进宫三个多月陛下每次想留在咱们宫都赶上您生病，最后只能不了了之，这可是别人求都求不到的福气呀，您怎么就不上心呢......","","","",""
".....不过咱们娘娘也是好本事！就算这样陛下也还是时不时就来宫中探望看您跳舞呢。","","","",""
".....不过咱们娘娘也是好本事！就算这样陛下也还是时不时就来宫中探望看您写字呢。","","","",""
".....不过咱们娘娘也是好本事！就算这样陛下也还是时不时就来宫中探望听您唱曲呢。","","","",""
".....不过咱们娘娘也是好本事！就算这样陛下也还是时不时就来宫中探望听您弹琴呢。","","","",""
"【犹豫】（我也是...东家派我进宫，信任我，我却因为害怕和环境的突变一直生病......陛下很明显对我越来越冷淡了。）","","","",""
"【偷偷瞧了一眼你派来陪自己的寒蕊和晓雪】（不过，以我们三个的武功，只要进了宫不被赶出去，就仍能获取我们需要的信息吧？）","","","",""
"（其实，因为我再三扫岳治的兴，他已经渐渐对我冷淡了......）","","","",""
"（好在以我入宫前受到的武功培训，我还有别的法子获取消息，并不需要去争宠。人能靠得住的果然只有自己的本事。）","","","",""
"（我看再装几次病岳治就不来找我了，他没那个耐心。）","","","",""
"（他当我不存在后，我反而可以仗着武功和寒蕊姐和晓雪姐在这宫中多走动，探听消息。这不两全其美？）","","","",""
"【叽叽喳喳】是啊，不像绿兰宫的那位，惹怒龙颜一次就再也没——","","","",""
"——【回过神来，难得提高了声音】小薇。","","","",""
"——【回过神来，蹙起眉头】小薇。","","","",""
"——【回过神来，将脸一板】小薇！","","","",""
"宫女小薇","","","",""
"【不解】娘娘？","","","",""
"在宫里要谨言慎行，小心被留了话柄。","","","",""
"宫中妃子一切的荣辱都是源于圣上的宠爱，位份高低更是瞬息万变，今日你瞧不上之人也许他日人家就会身居高位。","","","",""
"做事不光要给别人余地，更要给自己留条后路，得罪人的话今后万万不可再讲。","","","",""
"背后嚼别人舌根子很令人讨厌，以后不要再议论他人了。你这样也会给我招惹麻烦。","","","",""
"...是，小薇知道了。","","","",""
"（还好[feizi]是个明白人，[xing]师爷果然没选错人。）","","","",""
"晓雪","","","",""
"【冷冷地道】以后谁要是再瞎叨叨，给贾娘娘惹事，别怪我不客气。","","","",""
"【害怕】晓雪姐姐莫生气...","","","",""
"【点头】别生气，我俩以后再也不——","","","",""
"music/banyueyelu.ogg","","","",""
"凄厉女声","","","",""
"se/slap.ogg","","","",""
"————啊！！","","","",""
"【身子一颤】","","","",""
"【一怔】","","","",""
"【吓了一跳】","","","",""
"【惊恐】谁...谁在那里...","","","",""
"【害怕】不知道，可能是哪家娘娘教训奴婢吧....","","","",""
"反正与我们无关。","","","",""
"深宫内喜欢多管闲事的人命是不长的，保全自己才是重中之重，无关之事不必理会。","","","",""
"【看向[feizi]】娘娘，回去吧。","","","",""
"se/jing.ogg","","","",""
"凄惨的叫声迟迟不停，反倒越加惨烈，依稀间还能听到一个尖锐的女声带着呵斥的话语，断断续续飘过来。","","","",""
"【犹豫地看向惨叫声的方向】......","","","",""
"【转身要走，又下不去决心】......","","","",""
"【犹豫】（这样打下去会不会出人命啊....）","","","",""
"【去看看】","","","",""
"se/ouda.ogg","","","",""
"地上跪着个素钗银环的妃子，她正被站在一旁的宫女扇着巴掌，脸上已经有些看不出本来的面目。","","","",""
"华衣妃子","","","",""
"【站在一步之遥的地方，口中不断斥责】小小才人，也敢顶撞本宫？要你好看的！","","","",""
"【一惊，认出了打人的妃子】","","","",""
"【悄声道】娘娘，那个是纯嫔...陛下很宠爱她的。","","","",""
"【握紧裙子】（按照这个打法，那位被打的妹妹脸都要毁了...我...）","","","",""
"【见玉漏有阻拦之意，提醒道】被打的那个是苗才人。","","","",""
"...她就是苗才人？","","","",""
"是的，她没有得力的亲族，父亲只是个芝麻大的小官，她进宫后又不受宠，你今日帮了她不会有任何好处。","","","",""
"（我的位分比纯嫔要高，要是出面阻止一定能成功，但也有引火烧身的风险...我，我究竟该如何是好？）","","","",""
"（我虽赢得了皇上一时的关注，但已有失宠之势，位分还比纯嫔要低。苗才人不得圣心，更没有家里人撑腰...我究竟该如何是好？）","","","",""
"（纯嫔仗着有皇帝宠爱，真是嚣张跋扈的很。）","","","",""
"【问小薇道】被打的那个是谁？","","","",""
"回娘娘的话，被打的那个...就是绿兰宫的苗才人。","","","",""
"原来是她。","","","",""
"【提醒道】她没有得力的亲族，父亲只是个芝麻大的小官，她进宫后又不受宠，娘娘若是帮了她不会有任何好处。","","","",""
"（我位分比纯嫔高，只要出手便能将苗才人救下，但也会因此和嚣张跋扈的纯嫔结下梁子，以后在宫里的日子恐怕不会好过...）","","","",""
"（我的位分比纯嫔要低，若是去帮助苗才人，恐怕以后在宫里的日子不会好过。）","","","",""
"【忍不住往前走】（...怎么能这么打人？）","","","",""
"【挡住黎一一，提醒道】娘娘，被打的那个是苗才人。","","","",""
"【想到方才宫女们说的话】苗才人...","","","",""
"反","","","",""
"【点头】是的，她没有得力的亲族，父亲只是个芝麻大的小官，她进宫后又不受宠，你今日帮了她不会有任何好处。","","","",""
"（我现在的位分比纯嫔高，肯定能救苗才人的，就是不知道会不会因为太过招摇而影响到我身上的任务...）","","","",""
"（我现在只是个美人，没有纯嫔的位分高。只要在这宫里不得宠，再怎么被欺负都不会有人在意。我要是帮她的话会不会......）","","","",""
"【执意帮苗才人】","","","",""
"【走上前】苗姐姐，苗姐姐！","","","",""
"苗才人","","","",""
"【脑内嗡嗡作响，只依稀听到一个陌生的声音叫自己的名字】......","","","",""
"纯嫔","","","",""
"（哟呵，我倒要看看是哪个不长眼睛的敢替姓苗的出头。）","","","",""
"【转身嘲讽道】哪儿来的阿猫阿——","","","",""
"——【看到是黎一一，嘴边的话一变，行了个礼】啊，见过念妃娘娘....你们两个认识吗？","","","",""
"我昨天才和苗姐姐约好，今日午时到我宫里一起做糕点，现在已经快到未时了她却还没来，我就出来找一找。","","","",""
"（见鬼，我怎么不知道苗才人竟然抱上了这个大腿？不知道为什么皇上对这个贾茗尊敬有加，若是跟她发生冲突了皇上肯定不会为我说话。）","","","",""
"【眨了眨眼睛】唉，她虽然走路不长眼冲撞了我，但看在妹妹的份上，我就大人不记小人过，放过她一回。","","","",""
"多谢。","","","",""
"【面带假笑，转身离去】","","","",""
"【蹲下来，轻轻碰了碰苗才人肿着的脸颊】姐姐，你没事儿吧...","","","",""
"【泪眼婆娑】尚有一口气在...多谢念妃娘娘救我，今日若不是你相助，我还不知能不能见到明日的太阳。","","","",""
"这是我应该做的！","","","",""
"【将苗才人扶起来】我先送你回宫！晚点儿我再派人送点药去你那里。","","","",""
"【感动涕零】今日之后我的命就是娘娘的，但凡有用的上的地方，我在所不辞。","","","",""
"【上前行礼】见过纯嫔姐姐，你这是在做什么呀？","","","",""
"【正要回斥】哪儿来的阿猫阿——","","","",""
"——【看到是玉漏，行了个礼】啊，见过念妃娘娘....怎么今儿有空出来走呐？","","","",""
"【腼腆一笑】适才在宫内喝茶听到外面吵得很，就出来看看。","","","",""
"打扰到娘娘喝茶，着实是妹妹的错。","","","",""
"【看向苗才人】只是不知道她做了什么事，让你这般动怒？","","","",""
"其实也没什么，就是走路不长眼冲撞了我，我也是好心教她规矩，省得进宫这么久还不懂礼数。","","","",""
"...妹妹教了这么久想必是累了，前几日陛下赏了些好茶，不如到我那喝点茶水罢。","","","",""
"（拿皇上压我，可真行！）","","","",""
"【摆手】不了，出来这么久，身子有些乏，还是回去歇息会，妹妹的好意我心领了，不如下次吧~","","","",""
"【俯下身，指尖轻轻抚上她肿着的脸颊】怎么打得这么狠...","","","",""
"【泪眼婆娑】多谢姐姐救我，今日若不是你相助，我还不知能不能见到明日的太阳。","","","",""
"【摇摇头】不要说这种傻话....","","","",""
"【将苗才人扶起来】我送你回宫。到时我会替你向陛下请求御医，尽力将你的脸伤治好。","","","",""
"【感动涕零】今日之后我的命就是姐姐的，但凡有用的上的地方，我在所不辞。","","","",""
"【走上前】纯嫔光天化日之下这般指使宫女掌其他妃子的嘴，恐有损皇家颜面。","","","",""
"——【看到是黎双双，行了个礼】啊，原来是念妃娘娘。","","","",""
"这个苗才人走路不长眼冲撞了我，我才好心教她规矩的，省得她进宫这么久还不懂礼数。","","","",""
"若是她不懂规矩，自有宫中嬷嬷施教，怎能劳烦纯嫔？","","","",""
"【气得半死】（好啊，我说一句你呛一句，真有你的！）","","","",""
"【转念一想】（如今她正得圣宠，若是发生冲突，皇上肯定不会为我说话。）","","","",""
"【硬生生地将怒火压下】既然如此，那她就交给你吧。","","","",""
"【随便行了个礼，转身离去】","","","",""
"【俯下身，扶住苗才人的肩膀】还好吗...","","","",""
"【泪眼婆娑】尚有口气在...多谢念妃娘娘救我，今日若不是你相助，我还不知能不能见到明日的太阳。","","","",""
"言重了。","","","",""
"【将苗才人扶起来】我宫里正好有些上好的伤药，你跟我回去吧。","","","",""
"se/success.ogg","","","",""
"{color=#FF6347}【获得人脉：苗家】{/color}","","","",""
"bamianlaifeng","","","",""
"se/yipee.ogg","","","",""
"{color=#F0D800}【获得特殊成就：八面来风】{/color}","","","",""
"【上前随便行了个礼】见过纯嫔娘娘。","","","",""
"你在这里随便打人，不太好吧？","","","",""
"【斜眼】这是哪来的阿猫阿狗也敢多管闲事。","","","",""
"我是贾邦大人的女儿，贾茗。","","","",""
"【恍然大悟】呦，我当是谁呐~","","","",""
"【鼻孔朝天】原来也是个上不得台面的玩意，趁我心情好赶紧滚，不然连带着你一起罚。","","","",""
"【惊怒】我——","","","",""
"——【想到自己进宫的目地】......","","","",""
"（她都这样说了，我要是还执意插手，恐怕会把事情闹大，到时候万一出了什么事让我完成不了恩公交代的任务就完了...）","","","",""
"【上前行礼】见过纯嫔姐姐。","","","",""
"【斜眼】你谁啊？哪来的阿猫阿狗也敢多管闲事？","","","",""
"【友好地道】我是贾茗，贾大人之女...我父亲和姐姐的父亲曾经是同僚——","","","",""
"——【恍然大悟】呦，我当是谁呐~","","","",""
"（她竟然不肯给贾大人面子...）","","","",""
"【上前行礼】见过纯嫔，不知这位妹妹犯了何事？","","","",""
"纯嫔姐姐，我是这次刚刚入选的贾大人之女，我父亲和您的父亲曾共事过。","","","",""
"（本以为这样可以让她高抬贵手放过苗才人，却没想到她连贾大人的面子都不肯卖....）","","","",""
"（如此一来，我也没有其他的法子了...和她硬碰硬只会让我也卷入其中。）","","","",""
"【眼中闪过不忍】（对不起了。）","","","",""
"【不再正眼瞧[feizi]，凤眸瞥向宫女】还看热闹？继续打啊。","","","",""
"纯嫔宫女","","","",""
"【用力打苗才人耳光】","","","",""
"se/cry.ogg","","","",""
"【眼前发黑】呜呜....","","","",""
"【不忍再看，行礼后离去】","","","",""
"【横了一眼[feizi]远去的背影】（不知道规矩的东西，还没站住脚跟就敢来我面前放肆？想救人行啊，看看下次谁来救你...）","","","",""
"【来回翻看涂满蔻丹的玉手】（一个就快要失宠的人也敢出来叫嚣，脑子看起来不是太好~要想办法除掉这碍眼的玩意儿才是。）","","","",""
"se/magic.ogg","","","",""
