"Original Text","Initial","Machine translation","Better translation","Best translation"
"幸好你们没关系了，不然以你现在的表现，别说是你父亲，就是我看了也非常失望。你刚进来那会儿，我还以为你会是我们楼里最出色的那一个。","","","",""
"本小姐惊才绝艳、天香国色、琴棋书画样样精通，风信楼里谁能比得过我？","","","",""
"【装作强忍住笑的模样，上上下下打量她几眼】琴棋书画样样精通？那你今天为何被人赶下台？","","","",""
"都说了是他们不识货了......","","","",""
"楼中就属你的身份最高，其他人身世堪怜，从来没受过才艺培训，而你从小就有名师指点。你若连她们都比不上，岂不是让人看笑话？","","","",""
"（说得好像确实有几分道理......）","","","",""
"聂香被你激将后，每日都闷在屋里头苦练琴艺，你总算得到了片刻的安宁。","","","",""
"music/richang.ogg","HEY I'M CADENZA AND THIS IS A TEST","","",""
"又有什么事情？","","","",""
"没什么事情。就是叫你过来坐坐，聆听我的一曲《流水》。","","","",""
"（她也闷头苦练了一段时日了，听听成果吧。）","","","",""
"se/blmcq.ogg","","","",""
"【坐下】请便。","","","",""
"那你可听好了哦！","","","",""
"【一曲奏完，手离琴弦】","","","",""
"怎么样？","","","",""
"【客观地道】技艺十分娴熟，但是却听不到丝毫感情。你的曲子匠气十足，毫无灵性可言，太过刻意。","","","",""
"【脸色一变】屁，我看你就是门外汉不懂装懂！","","","",""
"那为何我从你的曲中听不出丝毫流水之意？","","","",""
"我弹的是琴又不是水，你能听出来就怪了。","","","",""
"【不与她争论，起身】近日怀熹会有一场琴会，到时你随我一同前往吧。","","","",""
"se/forest.ogg","","","",""
"怀熹城外绿林中，茂密的树枝将日光遮住大半，缝隙间落下几个光斑，鸟鸣声充斥其中，显得十分清幽。","","","",""
"【席地而坐】","","","",""
"se/blmcz.ogg","","","",""
"【把琴放下，坐到你身边】不是说琴会辰正才开始吗？你非要来得这么早，这下好了，一个人都没有吧。","","","",""
"再等一会儿，他们很快就来了。","","","",""
"谁信你的邪？根本不会有人来这么早。","","","",""
"我在容都时陪人参加过这样的琴会，如果约定辰正见面，所有人必会在辰初二刻到齐。","","","",""
"...我还不信了，他们会全是你这种怪人！","","","",""
"【闭目养神】（大将军的千金果然都只是在家里弹弹琴，没来过这种场合。）","","","",""
"（又不理人了！不知道的还以为他才是千金小姐呢。）","","","",""
"music/yinghuayun.ogg","","","",""
"片刻后，一阵凌乱的脚步声响起，打眼望去，来人衣着各异，身份各异，有身穿锦袍面色倨傲的贵人，也有随性布衣的乐师，气质儒雅的书生...唯一的共同点便是怀中皆抱着琴。","","","",""
"se/punch2.ogg","","","",""
"【脸很疼】（居然真的都来了.....）","","","",""
"组织人","","","",""
"【作揖】二位看着眼生，应是第一次参与我们的琴会吧？","","","",""
"【起身回礼】正是。","","","",""
"静乃琴音之本色，而城中多吵闹，我们这些爱琴之人多番寻觅，才得此处，二位若有兴趣往后可常来。","","","",""
"好人","","","",""
"善良","","","",""
"虚伪","","","",""
"一定会的，多谢相邀。","","","",""
"多谢。","","","",""
"大家与新人们寒暄了一会儿，才终于开始探讨琴道。","","","",""
"乐师","","","",""
"你们有没有去听孔图大师于上个月在君门演奏的《高山流水》？","","","",""
"琴师","","","",""
"那当然！孔图乃济派大师，隐居了数十年，今年不知为何忽然露脸，怎能不去？","","","",""
"【叹道】闻其琴声，如临其境...不知我有生之年是否还有幸再聆听大师一曲。","","","",""
"【听得昏昏欲睡】（本该探讨琴艺，怎么成了相互奉承吹捧了？所谓大师下次请过来便是，有什么了不起的！）","","","",""
"【垂下眼帘】只怕以后再也没有机会了。","","","",""
"宁兄此话......","","","",""
"宁组织人","","","",""
"孔图大师所奏《高山》全曲犹见高山之巅，飘忽不定，身处云雾之中，本是一番淡然壮阔之意，可是到了尾声，我却只听出无尽的凄然。","","","",""
"都说琴音传递的是弹琴者的心声...但愿只是我想多了吧。","","","",""
"话音落下之后，场中竟无人开口，众人面色有些低沉，均开始揣测大师为何心境如此凄惨，所为何事。","","","",""
"（......）","","","",""
"（或许是因为这个当权者只知享乐的世道。）","","","",""
"只知享乐","","","",""
"（或许是因为心爱之人不在世间了。）","","","",""
"心爱之人","","","",""
"（或许是因为难逢敌手又无知音。）","","","",""
"难逢敌手","","","",""
"（既然不了解，何必妄加揣测。）","","","",""
"妄加揣测","","","",""
"【长叹一声，起手拨弄琴弦】","","","",""
"【看向聂香，示意让她认真听听其中意境】","","","",""
"【会意】（...听个曲子还能身临其境？故弄玄虚，不听不听。）","","","",""
"【弹奏《高山》】","","","",""
"se/wind.ogg","","","",""
"【瑟瑟发抖】（什...什么情况？）","","","",""
"【不语】......","","","",""
".........","","","",""
"（不行，我一定是被[xing][ming]忽悠太久了，才会情不自禁想到此景！）","","","",""
"【试图回到现实】","","","",""
"【放弃挣扎】.......","","","",""
"【双手离琴】","","","",""
"【沮丧】......","","","",""
"琴友门","","","",""
"【夸赞】妙啊，太妙了！","","","",""
"【抱拳】我离孔图大师的境界还差很多，各位谬赞了。","","","",""
"下一位是谁？","","","",""
"【自知技不如人，连忙低下头】（别看我！）","","","",""
"music/zaogao.ogg","","","",""
"琴友","","","",""
"【一齐看向聂香】这位小友是新来的，不如就让她来吧。","","","",""
"se/wulei.ogg","","","",""
"【五雷轰顶】（人生不如意，真是十有八九！）","","","",""
"【心不在焉地拨着琴弦】......","","","",""
"去了琴会之后，你明白自己的问题出在哪里了吗？","","","",""
"明白了。","","","",""
"【欣慰】那你以后——","","","",""
"——问题就在于这张粗制滥造、严重害我发挥失常、让我在他们面前丢脸的破琴！","","","",""
"【把琴推远了些】哼，要是给我一张和他们一样的琴，谁弹得更好还不一定呢！","","","",""
"（...无药可救。）","","","",""
"既然你已经知道了琴的重要性，是不是应该给我买张新琴了？我要自己挑。","","","",""
"琴只是传达的工具罢了，琴艺的高低并不在此。","","","",""
"此琴在他们手中也能发挥出等同的水平。","","","",""
"我不信。","","","",""
"你再不给我换一张琴，我就真的练不下去了！","","","",""
"【起身，看向门口】宁先生。","","","",""
"【走进门】[xing]兄。","","","",""
"（怎么又是他？）","","","",""
"还请小友将琴借给宁某人一用。","","","",""
"【默默挪开位置】随便你吧。","","","",""
"【挥袍坐下】","","","",""
"【弹奏】","","","",""
"se/water.ogg","","","",""
"好了好了好了！我知道我弹得烂了！","","","",""
"【停下】......","","","",""
"知道就好。","","","",""
"se/run1.ogg","","","",""
"【夺门而出】（[xing][ming]真是讨厌死了！）","","","",""
"【朝宁组织人作揖】谢过宁兄，不然刚刚我真不知如何才能将她领回正道。","","","",""
"【还礼】小姑娘闹脾气而已。","","","",""
"这会儿已经晌午，不如我们一同前去用膳，正好我有些琴艺上的问题想与你探讨。","","","",""
"【哈哈笑道】恭敬不如从命。","","","",""
"【让步】你把《流水》弹顺了，我就给你换。","","","",""
"让步","","","",""
"【骗她】你把《流水》弹顺了，我就给你换。","","","",""
"骗她","","","",""
"se/haogan.ogg","","","",""
"【眼睛一亮】算你还有点良心。","","","",""
"自从聂香得到你“肯定”的答复后，就跟《流水》死拗到底了。","","","",""
"自从聂香得到你肯定的答复后，就跟《流水》死拗到底了。","","","",""
"自从聂香被宁组织人打击之后，就跟《流水》死拗到底了。","","","",""
"【又弹错一个音】","","","",""
"！！！","","","",""
"se/bangdoor.ogg","","","",""
"【想砸琴又不敢砸，只能狂拍桌子】","","","",""
"【暴走】烦死了烦死了！！","","","",""
"se/move.ogg","","","",""
"【正巧路过，听到某人的狂暴】","","","",""
"【送些小吃安慰她】","","","",""
"（送什么好？）","","","",""
"【糯米丸子x2】","","","",""
"{color=#ff0000}失去 糯米丸子x2{/color}","","","",""
"【鸳鸯卷x2】","","","",""
"{color=#ff0000}失去 鸳鸯卷x2{/color}","","","",""
"【枣泥糕x2】","","","",""
"{color=#ff0000}失去 枣泥糕x2{/color}","","","",""
"【蜜饯桂圆x2】","","","",""
"{color=#ff0000}失去 蜜饯桂圆x2{/color}","","","",""
"【随便拿点楼里的花生米】","","","",""
"你就拿这玩意打发我？我每天吃这个都要吃吐了。","","","",""
"【嫌弃地吃了一粒花生米】","","","",""
"【理了理头发】行了，退下吧。","","","",""
"【受宠若惊】特意给我买的？","","","",""
"你可算是开窍了~","","","",""
"【撩了撩头发】早点这样不就得了。","","","",""
"se/increase.ogg","","","",""
"【聂香才艺】{color=#9DD1FF}额外↑4{/color}","","","",""
"（就该磨一磨她。）","","","",""
"（再惯她她不得上天了？）","","","",""
"栗子糕","","","",""
"该剧情需要栗子糕在场，请等她回来再进行培养。","","","",""
"主人，聂姑娘派我来请你过去。","","","",""
"【皱眉】（聂香又在闹什么花样？）","","","",""
"她有何事？","","","",""
"【低下头】聂姑娘说她连日劳累，已经卧病在床了。","","","",""
"se/flip.ogg","","","",""
"【继续处理公务】病了该去请大夫才是，请我有什么用？","","","",""
"【犹豫】......","","","",""
"主人你就去一趟吧...你不去她就不放过我，我都没办法招待客人了。","","","",""
"（果然是装病。）","","","",""
"【起身】罢了，我去看看。","","","",""
"是，那栗子也去忙啦。","","","",""
"【退下】","","","",""
"聂香的房中，传来隐约的谈话声，你侧耳听了半晌，并没有听清对话的内容。","","","",""
"【走进房间】","","","",""
"【躺在榻上看话本】","","","",""
"侍女","","","",""
"【见你来了，恭敬地行了个礼】","","","",""
"【摆摆手】[xing]老板来了，本小姐不需要你解闷了，退下吧~","","","",""
"是。","","","",""
"【转身离去】","","","",""
"【若有所思】（刚刚的说话声真的只是闲聊吗？）","","","",""
"【看向你】","","","",""
"不是说病了吗？我瞧你的样子康健得很啊。","","","",""
"【在榻上换了个舒服的姿势】我确实是病了呀，老板。","","","",""
"哦？你是怎么病的？","","","",""
"我昼夜苦练琴艺，日也弹，夜也弹，连吃饭都怕多吃两口耽误了时间，这样辛劳，可不就病了么？","","","",""
"【轻笑一声】如此辛劳，确实不必，别平白累坏了我的琴。","","","",""
"【气得从榻上起身】[xing][ming]！你敢再说一遍！！","","","",""
"【敛了笑意，不再看聂香】你这不是很精神么？说吧，装病一场，想做什么？","","","",""
"虽然我病是假的，但辛苦可是真的！你看在我这么努力的份儿上，就放我出门走走，缓解一下疲劳吧~","","","",""
"（她这些日子的确有在好好练琴。）","","","",""
"【点头】既然想去，那便去吧。","","","",""
"【得意】多谢老板。","","","",""
"你换衣服吧，我在楼外等你。","","","",""
"好——","","","",""
"楼外等你","","","",""
"——等等，你也要一起来？","","","",""
"不可以吗？","","","",""
"可以，可以。你来最好，本小姐正愁一个人逛街没人付钱呢~","","","",""
"你去等吧，我换身衣服就来。","","","",""
"别太晚了。","","","",""
"别太晚了","","","",""
"好说~","","","",""
"【心中怀疑】（想要出门...她是想去见谁吗？）","","","",""
"心中怀疑","","","",""
"（索性就以她为饵，看看能钓上什么鱼来。）","","","",""
"那你去吧。","","","",""
"【悄悄跟踪着聂香】","","","",""
"摊贩一号","","","",""
"【热情招呼】姑娘！来买首饰吗？您瞧瞧我这儿，可都是一等一的好东西！","","","",""
"se/place.ogg","","","",""
"【从摊位里拿起一面小巧玲珑的靶镜，对着自己照了照】（美人儿，下凡辛苦了~）","","","",""
"这镜子我要了！","","","",""
"se/money.ogg","","","",""
"【满脸笑容地接过钱】","","","",""
"摊贩二号","","","",""
"姑娘过来看看啊，咱们这儿有珠花、手帕、香袋儿！","","","",""
"【手里还拿着镜子照来照去】不了不了，这些本小姐不感兴趣~","","","",""
"你悄悄跟踪了聂香小半个时辰，却见她除了买首饰、各色胭脂水粉、玩偶摆件之类的小玩意儿就是挑布料。","","","",""
"【隐匿在巷子的拐角处，远远看着聂香在摊位前同小贩交谈】（或许是我想多了，也或许是她还算聪明。）","","","",""
"秦嫫儿","","","",""
"就当你准备回风信楼时，另一条街忽然传来熟悉的哭声。","","","",""
"女声","","","",""
"呜呜呜呜哇哇啊！","","","",""
"【身子一僵】......","","","",""
"（又是秦嫫儿。）","","","",""
"【去看看】","","","",""
"se/blmcl.ogg","","","",""
"田宅门口，秦嫫儿正被几个仆人和丫鬟拖着往外丢。","","","",""
"music/airenwu.ogg","","","",""
"【剧烈挣扎】放开我！","","","",""
"丫鬟一号","","","",""
"【用力拖拽】","","","",""
"【挣扎】放开我！让我去死！","","","",""
"仆人一号","","","",""
"不是，大姐，没人要阻止你！","","","",""
"呜呜呜哇啊！那你们干嘛拖着我不放？","","","",""
"丫鬟二号","","","",""
"麻烦你去外面死啊！","","","",""
"【受到了一万点暴击】","","","",""
"【跪地悲愤捶胸】","","","",""
"【脚步不由自主地止住，没有继续前进】......","","","",""
"仆人二号","","","",""
"（真受不了！）","","","",""
"se/book.ogg","","","",""
"【丢给秦嫫儿一张纸】拿着你的卖身契滚！","","","",""
"【捡起卖身契大哭】呜呜呜！","","","",""
"【余光忽然瞥见你的身影】——","","","",""
"se/move2.ogg","","","",""
"——[xing]大哥！！！","","","",""
"仆人和丫鬟们","","","",""
"【一齐看向你】（谁大哥？！）","","","",""
"【大白天的没想到会看到戴面具的怪人，吓了一跳】（我的妈哟，秦嫫儿认识的人果然跟她一样奇怪。）","","","",""
"放手。","","","",""
"放手","","","",""
"许是你的语气过于像命令，丫鬟仆人们一时害怕，竟真将秦嫫儿放了开。","","","",""
"【立马扑向你】","","","",""
"【皱着眉将她护在身后】","","","",""
"【小声道】....咱们回去吧？","","","",""
"【打起坏主意】（这怪人穿得不错，肯定有钱！）","","","",""
"等等。","","","",""
"（看来是想讹我了。）","","","",""
"这丑女是我们田宅的奴婢，你要她的卖身契可以，但是嘛...","","","",""
"【坏笑，比了个要钱的手势】你懂得！","","","",""
"【给500金钱】","","","",""
"给500金钱","","","",""
"{color=#ff0000}金钱-500{/color}","","","",""
"【得意洋洋】得，人你带走吧！","","","",""
"【带着秦嫫儿离去】","","","",""
"卖身契你们已经还给她了。","","","",""
"要给钱也是给她。","","","",""
"（说得很有道理啊！）","","","",""
"【咬牙切齿】（都怪老子当时手快！）","","","",""
"【不予理会】","","","",""
"擦，你给我回来！","","","",""
"【对秦嫫儿道】你是哪位？","","","",""
"你是哪位","","","",""
"（原来冤枉了这人。）","","","",""
"我就说，秦嫫儿怎么可能有朋友啊。","","","",""
"【哭得更加伤心】呜呜呜啊啊，你们都是坏人！","","","",""
"差不多得了，别作了。","","","",""
"回去了，回去了！","","","",""
"仆人和丫鬟们像是解决了大麻烦一样，转身走回宅中时脸手都带着笑意，只留下秦嫫儿一个人在门外哭天喊地。","","","",""
"【静静看着抱膝蹲在地上的秦嫫儿】","","","",""
"【大哭抹泪】呜呜呜呜！算命的都是骗子，大猪蹄子！","","","",""
"好了，不要再哭了，走吧。","","","",""
"走？不！","","","",""
"我哪儿也不去，我只要去死——","","","",""
"——【转身就走】","","","",""
"se/run2.ogg","","","",""
"【立马追上】[xing]大哥等我哈！","","","",""
"【独自回风信楼】","","","",""
"独自回风信楼","","","",""
"呜呜呜，我就是个没人爱的孩子！","","","",""
"【加快脚步】......","","","",""
"【聂香才艺】{color=#9DD1FF}↑8{/color}
【体力】{color=#f00}↓5{/color}","","","",""
"【下个月的初始体力】{color=#f00}↓5{/color}","","","",""
"[xing]大哥，我们要去哪儿啊？","","","",""
"【脚步一顿】（卖身契在她手上，她现在已是自由身，我或许不该带她回风信楼。）","","","",""
"【手负在身后，转头看她】是“你”要去哪，不是“我们”。","","","",""
"我只是把你带离田宅而已。","","","",""
"那完了。","","","",""
"怎么？","","","",""
"看来我只有饿死街头了。","","","",""
"你可以去打工。","","","",""
"你没手没脚吗？","","","",""
"没人要我啊。","","","",""
"就连要饭都没人给。","","","",""
"不然，[xing]大哥你收了我吧。","","","",""
"【虎躯一震】不。","","","",""
"为什么连雇人干活都要看脸呢？","","","",""
"哦，你说干活啊。","","","",""
"【不解】不然呢？","","","",""
"走，以后你就接替栗子糕的工作当风信楼的老鸨，包吃住。","","","",""
"走吧，包吃住。","","","",""
"【大喜，一把将卖身契塞到你手里】谢谢[xing]大哥！","","","",""
"se/magic.ogg","","","",""
"QME","","","",""
"【不必理会】","","","",""
"不必理会","","","",""
"（回去吧。）","","","",""
"【开心地挑着首饰】","","","",""
"【拿起一个簪子看了看，放下】（艳俗。）","","","",""
"[xing][ming]，你看这个镯子美不美？","","","",""
"一般。","","","",""
"逛了半个时辰了，每一个都说一般！我看你就是抠！","","","",""
"【抬脚就走】我只是眼光高。","","","",""
"【用金钱敲了敲】声音清脆，很好。","","","",""
"那你给本小姐买吗？","","","",""
"【拿出500金钱】","","","",""
"摊贩","","","",""
"多谢爷，多谢爷！","","","",""
"【点点头】","","","",""
"天呐~[xing]老板是不是最近遇到了什么好事儿？居然出手这么阔绰~","","","",""
"【美滋滋地戴上镯子】","","","",""
"不买。","","","",""
"没趣！","","","",""
"小贩","","","",""
"两位，要来点{color=#ff0}豌豆黄{/color}吗？","","","",""
"可以。","","","",""
"【买1份，30金钱】","","","",""
"【买2份，60金钱】","","","",""
"【买3份，90金钱】","","","",""
"您拿好！","","","",""
"{color=#ff0000}金钱-[temp]{/color}","","","",""
"se/success.ogg","","","",""
"{color=#9DFF9D}获得 豌豆黄x[temp]{/color}","","","",""
"【伸手去拿豌豆黄】——","","","",""
"【躲过】","","","",""
"se/hui.ogg","","","",""
"【拿了个空】","","","",""
"[xing][ming]你什么意思！","","","",""
"不是买给你的。","","","",""
"【气得半死】你你你你，我就没见过这么抠的人！本小姐想吃一块豌豆黄都不行么！","","","",""
"【让她拿走】","","","",""
"{color=#ff0000}失去 豌豆黄x1{/color}","","","",""
"【吃了一口】好吃，多谢老板~","","","",""
"不用了。","","","",""
"好吧！","","","",""
"【跺脚】（连一块豌豆黄都舍不得给我买，绝了绝了！）","","","",""
"【无视聂香，继续前行】","","","",""
"你和聂香又逛了小半个时辰便回去了。","","","",""
"逛了这么久心情都变好了。","","","",""
"【装模作样地撩头发】心情变好了，人就更美了。","","","",""
"【聂香魅力】{color=#9DD1FF}额外↑2{/color}","","","",""
"music/wodemengxiang.ogg","","","",""
"se/pigeon.ogg","","","",""
"信鸽","","","",""
"咕咕咕。","","","",""
"【取下纸条】（王爷的消息不会有错，她是去是留，就看这封信了。）","","","",""
"“聂将军并无结党迹象，且与女儿聂香断绝关系之事属实。”","","","",""
"“话虽如此，她毕竟还是将军之女。什么该做不该做，师爷自有分寸。”
——雪满山书","","","",""
"“话虽如此，她毕竟还是将军之女。什么该做不该做，师爷自有分寸。”
——雎鸠书","","","",""
"se/flame.ogg","","","",""
"【默默将纸条烧掉】","","","",""
"（看来聂将军与聂香是彻底断了....也不知道她究竟做了什么，竟然会把一向疼女儿的聂将军气到这种地步。）","","","",""
"【摇摇头】（这个聂香，当真是胡闹。）","","","",""
"等琴","","","",""
"你的钱攒够了没有啊？","","","",""
"【给她2000金钱买琴】","","","",""
"买琴","","","",""
"【先去攒够钱】","","","",""
"下次给","","","",""
"无","","","",""
"你还记得是谁答应了要送我奖励吗？","","","",""
"【返回】","","","",""
"【2000金钱】拿去买琴。","","","",""
"琴","","","",""
"{color=#ff0000}金钱-2000{/color}","","","",""
"【衣物饰品类】","","","",""
"【素绒花袄】","","","",""
"{color=#ff0000}失去 素绒花袄x1{/color}","","","",""
"素绒花袄","","","",""
"【云纹罗衣】","","","",""
"{color=#ff0000}失去 云纹罗衣x1{/color}","","","",""
"云纹罗衣","","","",""
"【织锦披风】","","","",""
"{color=#ff0000}失去 织锦披风x1{/color}","","","",""
"织锦披风","","","",""
"【烈焰长裙】","","","",""
"{color=#ff0000}失去 烈焰长裙x1{/color}","","","",""
"烈焰长裙","","","",""
"【白纱帷帽】","","","",""
"{color=#ff0000}失去 白纱帷帽x1{/color}","","","",""
"白纱帷帽","","","",""
"【武器类】","","","",""
"【锋利的剑】","","","",""
"{color=#ff0000}失去 锋利的剑x1{/color}","","","",""
"锋利的剑","","","",""
"【佳人剑】","","","",""
"{color=#ff0000}失去 佳人剑x1{/color}","","","",""
"佳人剑","","","",""
"【冷月双剑】","","","",""
"{color=#ff0000}失去 冷月双剑x1{/color}","","","",""
"冷月双剑","","","",""
"【酒水小吃】","","","",""
"【糯米丸子x3】","","","",""
"{color=#ff0000}失去 糯米丸子x3{/color}","","","",""
"糯米丸子","","","",""
"鸳鸯卷","","","",""
"【枣泥糕x3】","","","",""
"{color=#ff0000}失去 枣泥糕x3{/color}","","","",""
"枣泥糕","","","",""
"【蜜饯桂圆x1】","","","",""
"{color=#ff0000}失去 蜜饯桂圆x1{/color}","","","",""
"蜜饯桂圆","","","",""
"【竹叶青x1】","","","",""
"{color=#ff0000}失去 竹叶青x1{/color}","","","",""
"竹叶青","","","",""
"【葡萄美酒x1】","","","",""
"{color=#ff0000}失去 葡萄美酒x1{/color}","","","",""
"葡萄美酒","","","",""
"【其它】","","","",""
"【诗卷x5】","","","",""
"{color=#ff0000}失去 诗卷x5{/color}","","","",""
"诗卷","","","",""
"【胭脂水粉】","","","",""
"{color=#ff0000}失去 胭脂水粉x5{/color}","","","",""
"胭脂水粉","","","",""
"【暗器】","","","",""
"{color=#ff0000}失去 暗器x5{/color}","","","",""
"暗器","","","",""
"【中级谱子】","","","",""
"{color=#ff0000}失去 中级谱子x1{/color}","","","",""
"中级谱子","","","",""
"【高级谱子】","","","",""
"{color=#ff0000}失去 高级谱子x1{/color}","","","",""
"高级谱子","","","",""
"【双手离开琴弦】","","","",""
"一曲《流水》近乎完美地结束。","","","",""
"{color=#D81C8E}解锁琴艺曲目：《流水》☆☆☆☆☆{/color}
特殊加成：技能为琴艺且才艺≥280的手下每月+4才艺","","","",""
"【得意忘形，用下巴看着你】","","","",""
"这次你可不能再鸡蛋里挑骨头了吧？","","","",""
"【客观地道】弹得确实不错。","","","",""
"那不就得了？做人要说话算数哦。","","","",""
"【勾勾手指】琴拿来。太便宜的我可不要。","","","",""
"什么琴？","","","",""
"【啐道】记性真差。","","","",""
"是你说的，只要我弹好《流水》就给我买新琴。","","","",""
"嗯...我能看上的琴最少也得值2000金钱，不如你直接把钱给我，我自己去琴铺——","","","",""
"——【站起】以你现在的水平，几个月就能赚到2000金钱了，可喜可贺。","","","",""
"什么我赚钱？你什么意思？你想反悔？！","","","",""
"如果没有我激励你，你的琴艺断然不可能达到此等高度。用自己的本事赚钱买新琴，不好吗？","","","",""
"这就是我的本意，是你理解错了。","","","",""
"（世上竟有比我更厚颜无耻之人？！）","","","",""
"什么本意，你的本意就是骗我！","","","",""
"【猛地跳起，挽起袖子】你个奸徒，本小姐跟你拼了！！","","","",""
"se/walkongrass.ogg","","","",""
"【抱着琴，走在你身边】[xing][ming]，本小姐刚刚在琴会上的表现如何？","","","",""
"确实比之前提高了不少，已有大家风范。","","","",""
"何况琴会上的人也都称赞你了，怎么你还差我一句夸奖？","","","",""
"【得到表扬，登时得意洋洋】他们是他们，怎么能跟我们[xing]大老板比？","","","",""
"【继续前行】","","","",""
"【眼珠子转了转】我问你，你懂得如何用人吗？","","","",""
"（她又想玩哪一出？）","","","",""
"【见你不回话，装模作样地道】不懂了吧？没事，我曾经跟我那老头子学过一两招，可以无偿传授给你。","","","",""
"说说看。","","","",""
"这最厉害的一招呢，叫做“恩威并施”。意思就是要对属下赏罚分明，有赏有罚，如此才能使他们信服于你。","","","",""
"当然，我不是你的下属，我只是暂时寄你篱下而已。","","","",""
"想要奖励，大可不必绕这么多弯子。","","","",""
"你能听懂就行。","","","",""
"你难得费心勤练一次，确实应该奖赏一番。","","","",""
"【勾勾手指】那就拿来吧~","","","",""
"回去再给你吧。","","","",""
"你可不许赖账啊！","","","",""
"【拿着[NXzz]，表情逐渐扭曲】......","","","",""
"（我宣布我和[xing][ming]从此不共戴天！！）","","","",""
"【聂香武功】{color=#9DD1FF}↑50{/color}【聂香魅力】{color=#9DD1FF}↑50{/color}","","","",""
"【聂香才艺】{color=#9DD1FF}↑20{/color}","","","",""
"【聂香才艺】{color=#9DD1FF}↑25{/color}","","","",""
"【聂香武功】{color=#9DD1FF}↑25{/color}","","","",""
"【聂香魅力】{color=#9DD1FF}↑25{/color}","","","",""
"【聂香魅力】{color=#9DD1FF}↑20{/color}","","","",""
"【聂香魅力】{color=#9DD1FF}↑35{/color}","","","",""
"【聂香武功】{color=#9DD1FF}↑20{/color}","","","",""
"【斜睨了一眼[NXzz]】你果然拿不出什么稀奇玩意。","","","",""
"不过有总比没有好，你的进步本小姐看在眼里了，希望你以后送的礼物一次比一次好~","","","",""
"【接过钱袋】谢谢老板~","","","",""
"【聂香才艺】{color=#9DD1FF}↑60{/color}","","","",""
"【聂香武功】{color=#9DD1FF}↑100{/color}","","","",""
"【聂香魅力】{color=#9DD1FF}↑100{/color}","","","",""
"【聂香魅力】{color=#9DD1FF}↑50{/color}","","","",""
"【聂香武功】{color=#9DD1FF}↑50{/color}","","","",""
"【拿着[NXzz]，眼睛一亮】（看起来还蛮值钱的——）","","","",""
"（——不对，[xing][ming]不可能送我好东西，这玩意儿该不会是赝品吧？）","","","",""
"怎么了？","","","",""
"【理了理头发】没什么，你的礼物本小姐收下了~","","","",""
"【把钱袋丢给她】拿去。","","","",""
"【接住钱袋】多谢老板！","","","",""
"se/walk.ogg","","","",""
"【得意洋洋地走在前头】终于可以买琴咯~","","","",""
"【负手跟在后面】","","","",""
"【终于忍不住转头】喂！为什么本小姐买个琴你也要跟着？","","","",""
"怕你眼光不行，浪费了钱。","","","",""
"怕你眼光不行","","","",""
"我什么好琴没见过，你区区一个青楼老板居然觉得自己比我识货？","","","",""
"【耸耸肩】","","","",""
"大半夜的出门，不安全。","","","",""
"不安全","","","",""
"哟呵，原来是来保护我的啊。","","","",""
"有心了~","","","",""
"难道这条街是聂将军的，只许聂家的人走？","","","",""
"只许聂家的人走","","","",""
"呸呸呸！你别跟我提那个人。","","","",""
"（死[xing][ming]，明明就是跟着我，居然还不承认！）","","","",""
"还有，琴铺在东边，你走反了。","","","",""
"【脸上一热】...我这是想饭后先散散步，然后再去琴铺。你懂什么？","","","",""
