"Original Text","Initial","Machine translation","Better translation","Best translation"
"【咬咬牙】恩公想要一一怎么做？","","","",""
"我要你从此奋发图强，超越自己。","","","",""
"奋发图强","","","",""
"【不敢相信自己的耳朵】...意思是，我...我不需要还钱了吗？","","","",""
"【颔首】","","","",""
"【喜出望外】恩公，我不知道怎么说了，可是你真是太好太好了！","","","",""
"【严肃】我希望你是真的决定改过自新。","","","",""
"恩公放心，一一一定好好学琴，我姐也会监督我的！","","","",""
"恩公放心，一一一定好好学舞，我姐也会监督我的！","","","",""
"加油","","","",""
"证明给我你有还钱的能力，做不到就走人。","","","",""
"做不到就走人","","","",""
"【大惊】走、走人？","","","",""
"风信楼不养闲人。","","","",""
"【心如死灰】（完了完了，离开这里我不得死在街上了？）","","","",""
"还钱","","","",""
"一一知道了...","","","",""
"都退下吧。","","","",""
"清冷的琴声回荡于房中。","","","",""
"（原来琴曲可以这样的美...）","","","",""
"【手缓缓离开琴弦】这便是《梅花引》。","","","",""
"【一惊】","","","",""
"先生能再说一遍，这曲子叫什么吗？","","","",""
"《梅花引》，怎么？","","","",""
"刚才听先生弹奏时，脑海中便有梅花浮现...","","","",""
"想不到这首曲子真的是讲梅花的！","","","",""
"【一捋胡子】呵呵，好的曲子必然能让人身临其境。","","","",""
"（这也太神奇了！）","","","",""
"好了，我们继续练习吧。","","","",""
"是！","","","",""
"music/caodianzhige.ogg","","","",""
"【一屁股坐下】","","","",""
"唱曲","","","",""
"【将琴置于膝盖上】（之前姐就因为唱歌被邻居找上门，我想晚上练琴只能在这了。）","","","",""
"【将琴置于膝盖上】（姐说半夜练琴会扰民，只能来这树林里练了。）","","","",""
"（不过还好，不算太冷，可以忍受！）","","","",""
"【搓搓手】（那就开始吧，先生上一次教的是...）","","","",""
"【左手揉弦】","","","",""
"【右手加力】","","","",""
"【重读琴谱】","","","",""
"【巩固指法】","","","",""
"【反复练习】","","","",""
"【看了眼天色】不早了，今日就到这里吧。","","","",""
"【起身】先生路上注意安——","","","",""
"——啊——嗤——！","","","",""
"【吓了一跳】怎么打起喷嚏了？","","","",""
"【观察她】不会是染上风寒了吧？","","","",""
"不知道，可能是昨晚去树林里练琴，着凉了...","","","",""
"【擦了擦鼻子】不过不是什么大事儿，吃点药就好了。","","","",""
"先生快回去吧！","","","",""
"唉，好吧！那我走了，你自己多注意啊。","","","",""
"行，先生再见！","","","",""
"【摇着头离去，嘴里喃喃道】现在这些年轻人，出门也不知道多添几件衣裳。","","","",""
"【左摇...右摆...】","","","",""
"【右摇...左摆...】","","","",""
"【叉腰】转反了！","","","",""
"【晃晃悠悠停下】不行了不行了！一直朝一个方向摇，我已经头晕目眩了！","","","",""
"我就跟你说这舞没有看上去得容易吧！你一开始还瞧不上我跳的呢。","","","",""
"【扶墙】我错了还不行吗...","","","",""
"【偷乐】好吧~","","","",""
"一个时辰后。","","","",""
"舞艺","","","",""
"今天就到这里吧！","","","",""
"好，你去忙吧！","","","",""
"【继续练舞】","","","",""
"【独自练习】","","","",""
"（左摇...）","","","",""
"【右摆】","","","",""
"【转来转去】","","","",""
"【转圈圈】","","","",""
"咦...你脸色怎么这么差？","","","",""
"感觉头晕晕的...","","","",""
"【吃惊】我的《左摇右摆》威力没有这么大吧——","","","",""
"看来是昨晚开着窗子练舞，进风了...","","","",""
"那可不好！这几天就别跳啦，我给你熬药去。","","","",""
"【委屈】好，谢谢栗子。","","","",""
"【缓缓睁眼】（我跳过午饭是要练琴的，怎么又睡着了...）","","","",""
"【坐到琴后】（应该还有些时间！多练一会儿是一会儿吧。）","","","",""
"【手放到琴弦上】宫——","","","",""
"【缓缓睁眼】（我怎么又睡着了...）","","","",""
"【整理了一下裙子】（睡过一次后，舞步在我脑海中好像更清楚了。再跳一次吧！）","","","",""
"【伸脚】左——","","","",""
"se/knock.ogg","","","",""
"【在门外道】一一，一一！","","","",""
"栗子，我在呢！","","","",""
"【在门外道】一一，快起床啦！","","","",""
"栗子，我已经起来了！","","","",""
"se/move2.ogg","","","",""
"【探头进来】好消息哦！","","","",""
"怎么说？","","","",""
"刚来了一位客人，点名说要听你的琴！","","","",""
"刚来了一位客人，点名说要看你跳舞！","","","",""
"【立马清醒过来】真的吗？！","","","",""
"千真万确！你快点准备！","","","",""
"我洗把脸，马上就来！","","","",""
"【黎一一才艺】{color=#9DD1FF}额外↑12{/color}","","","",""
"【上交金钱】恩公，这是我这个月的收入...","","","",""
"{color=#9DFF9D}金钱+[temp]{/color}","","","",""
"【看到数目，颇感意外】","","","",""
"（不知道这么多够不够...）","","","",""
"【忐忑】......","","","",""
"你做得很好。","","","",""
"不逼自己一把，就不知道自己的潜力。","","","",""
"恩公说得是！","","","",""
"【赠送礼物，作为鼓励】","","","",""
"鼓励","","","",""
"还有礼物收啊！谢谢恩公！！","","","",""
"【心里的石头总算落下】（呼...还以为不会过呢。）","","","",""
"（幸好那个听我弹琴的客人赏了200金钱！）","","","",""
"（幸好那个看我跳舞的客人赏了200金钱！）","","","",""
"那...一一回去啦？","","","",""
"再接再厉。","","","",""
"【倒在床上】","","","",""
"（总算能睡个好觉了！）","","","",""
"素绒","","","",""
"【裹着三层被子瑟瑟发抖】","","","",""
"（一一也没几套衣服，给她买件保暖的以后就不会着凉了。）","","","",""
"是否赠送黎一一{color=#ff0000}【素绒花袄】x1{/color}？","","","",""
"【确认赠送】","","","",""
"【打了个喷嚏】啊——嗤——！","","","",""
"【走过去】一一。","","","",""
"【吓一跳】恩公？你什么时候进来的！","","","",""
"这个给你，穿上吧。","","","",""
"{color=#ff0000}失去 素绒花袄x1{/color}","","","",""
"【黎一一魅力】{color=#9DD1FF}↑20{/color}","","","",""
"【受宠若惊】这？！","","","",""
"恩公你人也太好了吧！！","","","",""
"【激动地张开手臂去抱你】——","","","",""
"【躲开】","","","",""
"se/hui.ogg","","","",""
"【抱了个空】","","","",""
"【为了掩饰尴尬，连忙试穿上花袄】","","","",""
"真好看啊！谢谢恩公！","","","",""
"【让她抱】","","","",""
"【抱住你】","","","",""
"嘻嘻，一一好喜欢这花袄啊！多谢恩公啦~","","","",""
"【返回】","","","",""
"【敲门】","","","",""
"【艰难地从床上爬起来】来了，等...等下啊。","","","",""
"【进门】不用动。","","","",""
"【看到你一惊】恩公？我还以为是栗子呢。","","","",""
"我听栗子说，你近日身体不舒服？","","","",""
"也没什么大事...就是有点咳嗽，身上冷，得了个小风寒而已！","","","",""
"穿得这么薄，也难怪会生病。","","","",""
"【不好意思地挠挠头】嘿嘿...我也没有别的衣服嘛。","","","",""
"【不好意思地挠挠头】没办法...我实在是太喜欢这件舞裙了，恨不得天天穿着！","","","",""
"恩公你别担心，一一会好好喝药的！","","","",""
"【点头】那么这段时间你就不用出来了，躺着吧。","","","",""
"【开心】谢谢恩公！","","","",""
"music/yinghuayun.ogg","","","",""
"se/laundry.ogg","","","",""
"【蹲在河边洗衣服】","","","",""
"【心情愉悦】（我收入稳定之后，恩公就再也没有批评过我了！真是一身轻啊。）","","","",""
"【哼着小曲儿】投我以木瓜，报之以琼琚~","","","",""
"浣女","","","",""
"【抱着木盆走来】","","","",""
"【看到黎一一，笑道】小妹妹，你也来洗衣服呀？","","","",""
"是啊，今天心情好，把所有活都揽了。","","","",""
"【放下木盆】难怪我不曾见过你。","","","",""
"【边洗衣服边和浣女聊天】通常衣服都是我姐和栗子负责洗，我估计你会认识她们俩...","","","",""
"这么说，你也是青潭人？","","","",""
"se/ninggan.ogg","","","",""
"【拧干一件里衣】对啊，太巧了吧！","","","",""
"【看到黎一一手中的衣服，掩嘴一笑】没想到你小小年纪，竟也已成家啦。","","","",""
"【愣了愣】成...成什么家？","","","",""
"我瞧那是一件男子的里衣，难道不是你官人的吗？","","","",""
"【脸颊绯红】不、不是！这是我恩公的...","","","",""
"原是我误会啦。","","","",""
"【眼珠子转了转】不过，我看你洗他的衣物时都格外用心...他是不是你心上人呀？","","","",""
"【手足无措】你、你别瞎猜了！","","","",""
"【咯咯笑】看来我猜对了~","","","",""
"你恩公是个什么样的人？给姐姐讲讲吧。","","","",""
"嗯...恩公啊，他是一个特别特别厉害的人....","","","",""
"嗯...恩公啊，他是一个特别特别好的人....","","","",""
"该剧情需要黎双双学习一项技能才能触发。","","","",""
"music/yudelianren.ogg","","","",""
"今晚是黎双双的单独表演时间，风信楼楼上楼下每一桌都挤满了客人，只为一睹头牌的风采。","","","",""
"今晚是黎双双的单独表演时间，人虽不多，但来的都是熟客，气氛恰到好处。","","","",""
"【捧着唇脂跑过来】姐，你要的东西！","","","",""
"【迅速拿过来，涂好唇】","","","",""
"（姐这个样子真好看！）","","","",""
"【走上台】","","","",""
"观众一号","","","",""
"这黎姑娘向来偏爱素雅之色，竟从未见过如此盛装，不想另有一番滋味。","","","",""
"观众二号","","","",""
"是啊，之前我都没怎么注意过她，原来她长得也挺不错的。","","","",""
"观众三号","","","",""
"【嗤笑】那是你眼神不好，黎姑娘一直都是如此貌美，作为头牌是当之无愧！","","","",""
"观众四号","","","",""
"书法","","","",""
"【不屑】一群肤浅的人，只知道看脸，不像我是因为欣赏她的书法才来的！","","","",""
"【不屑】一群肤浅的人，只知道看脸，不像我是因为欣赏她的舞艺才来的！","","","",""
"【不屑】一群肤浅的人，只知道看脸，不像我是因为欣赏她的歌声才来的！","","","",""
"许久未见双双独自表演，不知今日会给我们带来什么样的惊喜之举！","","","",""
"那定然是极好的。","","","",""
"本以为今日能够得黎姑娘一份墨宝，没想到竞争之人这么多！","","","",""
"本以为今日能够和黎姑娘单独一聚，没想到竞争之人这么多！","","","",""
"观众们","","","",""
"【你一句我一句】","","","",""
"【忍不住偷偷瞥向观众席中的你】","","","",""
"【安静地看着黎双双表演】","","","",""
"（...恩公和他们就是不一样！）","","","",""
"【看你】","","","",""
"（恩公一直都在看姐姐啊。）","","","",""
"【默默回屋，心里不是滋味】","","","",""
"【坐到镜子前】","","","",""
"（我好看吗？）","","","",""
"（不知道恩公觉得，我和姐谁更好看呢？）","","","",""
"【想到了黎双双登台前的模样】（...好像还是姐好看一点。）","","","",""
"（不不不，如果我好好打扮一番，肯定不会差！）","","","",""
"黎一一的月收入不够，无法触发该剧情。","","","",""
"该剧情所需要的手下暂时还没有来。","","","",""
"胭脂","","","",""
"【在屋里徘徊】（跟恩公多待一刻是一刻！）","","","",""
"是否赠送黎一一{color=#ff0000}【胭脂】x1{/color}？","","","",""
"【见你的房门开着，悄悄探头进来】","","","",""
"【缓缓收功】","","","",""
"（恩公在打坐哎。）","","","",""
"【抬眼看她】","","","",""
"【一惊】（被发现了！）","","","",""
"【招手】恩公早上好啊！","","","",""
"可有什么事？","","","",""
"今天怎么起这么早？","","","",""
"嘿嘿，一一有个好消息要跟恩公分享——","","","",""
"——我的月收入破百了！","","","",""
"感觉如何？","","","",""
"感觉非常好！这样我才知道自己的努力是真的有回报的。","","","",""
"【微微皱眉】回报不止是——","","","",""
"——恩公，我可以庆祝一下吗？","","","",""
"你想怎么庆祝？","","","",""
"【微微一笑】可喜可贺。","","","",""
"所以，恩公不打算奖励一下一一吗？","","","",""
"你想要什么？","","","",""
"【对手指】我看吴姐涂的{color=#ff0000}胭脂{/color}特别好看，心里喜欢得紧...恩公这里还有多余的吗？","","","",""
"【对手指】我看聂香涂的{color=#ff0000}胭脂{/color}特别好看，心里喜欢得紧...恩公这里还有多余的吗？","","","",""
"【赠送胭脂x1】","","","",""
"我找找看。","","","",""
"{color=#ff0000}失去 胭脂水粉x1{/color}","","","",""
"【黎一一魅力】{color=#9DD1FF}额外↑5{/color}","","","",""
"【欣喜地接过胭脂】谢谢恩公！","","","",""
"【站在门口】一一，该吃饭了。","","","",""
"【喊道】知道了，马上来！","","","",""
"（也不知道她在做什么，洗漱了这么久。）","","","",""
"【打开门】","","","",""
"黎双双刚进门，一个脑袋便冷不丁出现在她面前——","","","",""
"——姐，我好看吗？","","","",""
"【后退两步】！！！","","","",""
"【揪住黎一一的耳朵】你搞什么？快点给我卸了。","","","",""
"（不...不好看吗？）","","","",""
"如何{color=#ff0}突破手下{/color}解锁后续剧情？
·{color=#9DD1FF}三项属性（才艺、武功、魅力）全达到上限{/color}，并{color=#ff0000}点完全部才艺武功剧情{/color}后再次点击培训。","","","",""
"【当前属性】才艺:{color=#ff0000}[LYYcy]{/color}/100 武功:{color=#ff0000}[LYYwg]{/color}/100 魅力:{color=#ff0000}[LYYwm]{/color}/100
剧情结束后应当以送礼、自动培训、举办活动等方式继续提升手下属性至上限。","","","",""
"【突破道具预览】{color=#ff0000}云纹罗衣x1 诗卷x5 暗器x5{/color}
（仅能在属性达到上限后跳出的突破页面使用，其他途径送礼对突破无效）","","","",""
"music/senlinyu.ogg","","","",""
"御史","","","",""
"师爷放心，我们已经拉拢到吕云，到时候我与他一唱一和配合起来，皇上不爱听这些，心中烦躁定会同意，弹劾礼部侍郎的奏章便能生效。","","","",""
"如此就好，礼部侍郎下台之后我们便少了一个阻力。","","","",""
"唉，跟他周旋这么久，不容易啊！","","","",""
"【微微一笑】御史大人辛苦了。","","","",""
"【躬身作揖】哪里，都是我们一同努力的结果，师爷费心了。","","","",""
"【还礼】","","","",""
"对了，这次祭祀一定要谨慎，万不可再让太后找到理由处罚我们的人。","","","",""
"【叹了口气】我明白——","","","",""
"守卫","","","",""
"——【急匆匆跑来】师爷，大人！我们刚在院外巡查，护院说抓到了一个眼线。","","","",""
"【背后“唰”的一凉】什么？！","","","",""
"（我和王爷等人的关系绝对不能被发现！）","","","",""
"开始审问了吗？","","","",""
"回师爷的话，还没有，人已经押到地牢了。","","","",""
"带我去看看吧。","","","",""
"【抱拳】是！","","","",""
"【满脸焦急】师爷，你我之前的关系万万不可被人察觉啊！","","","",""
"你莫怕，这宅子外松内紧，暗处都有人巡查，此事我会处理好，不如你到客房先休息一番。","","","",""
"好，好。","","","",""
"守卫领着你来到了卢宅的牢房。","","","",""
"牢内关着一个圆脸的小姑娘，却是黎一一。","","","",""
