"Original Text","Initial","Machine translation","Better translation","Best translation"
"【栗子糕才艺】{color=#9DD1FF}额外↑3{/color}
【黎双双才艺】{color=#9DD1FF}额外↑5{/color}","","","",""
"【栗子糕才艺】{color=#9DD1FF}额外↑3{/color}
【黎双双才艺】{color=#9DD1FF}额外↑3{/color}","","","",""
"【黎一一才艺】{color=#9DD1FF}额外↑3{/color}","","","",""
"【黎一一才艺】{color=#9DD1FF}额外↑5{/color}","","","",""
"【心中开心】（会跳舞真是一件幸福的事情~）","","","",""
"【赶紧离去】","","","",""
"抱歉，我们这就走。","","","",""
"这就被赶出来了啊...","","","",""
"【练舞中】（我要比赵飞艳跳得还好！）","","","",""
"【练舞中】（我要和飞艳姐姐跳得一样好！）","","","",""
"【左摇...】","","","",""
"【右摆...】","","","",""
"【正好下楼】","","","",""
"【看向栗子糕】（还算认真。）","","","",""
"【看向栗子糕，皱起眉】（这跳的是什么？）","","","",""
"【意识到你在看】","","","",""
"主人~你看栗子跳的《左摇右摆》！","","","",""
"嗯，在看。","","","",""
"【更加卖力】","","","",""
"【左——】","","","",""
"music/zaogao.ogg","","","",""
"【踩到自己的脚】！！","","","",""
"se/punch2.ogg","","","",""
"【扑街】","","","",""
"告辞。","","","",""
"/(ㄒoㄒ)/~~主人再给栗子一次机会！","","","",""
"【唱歌中】","","","",""
"一闪一闪亮晶晶！","","","",""
"满天都是小星星！！","","","",""
"挂在天上放光明！！！","","","",""
"好像许多小眼睛~~~","","","",""
"【自我陶醉中】","","","",""
"满天都是——","","","",""
"——楼下那位麻烦关一下门。","","","",""
"【受到了打击】","","","",""
"music/chuntiandeganjue.ogg","","","",""
"【飞到你面前】主人！不好啦！","","","",""
"怎么了？","","","",""
"楼下的三位公子非要吃鸳鸯卷，姑娘们腾不出手来，他们又不让我走。","","","",""
"他们可是大客户啊，得罪不得！主人你快去买{color=#ff0000}3份鸳鸯卷{/color}回来吧！我去拖住他们。","","","",""
"主人，{color=#ff0000}3份鸳鸯卷{/color}你买回来了吗？我快要拖不住啦！","","","",""
"【给她鸳鸯卷x3】","","","",""
"{color=#ff0000}失去 鸳鸯卷x3{/color}","","","",""
"太好了，主人你真是雪中送炭！","","","",""
"客人们非常满意你们这里的服务。","","","",""
"{color=#9DD1FF}口碑↑2{/color}","","","",""
"【返回】","","","",""
"该剧情所需要的手下暂时还没有来。","","","",""
"聂香","","","",""
"该剧情需要聂香在场，请等她回来再进行培养。","","","",""
"music/richang.ogg","HEY I'M CADENZA AND THIS IS A TEST","","",""
"廉远堂高！","","","",""
"高枕而卧...","","","",""
"卧虎藏龙。","","","",""
"龙...龙飞九天！","","","",""
"天长地久...","","","",""
"天长地久说过了。","","","",""
"哦好吧...","","","",""
"天...","","","",""
"天.....","","","",""
"天.........","","","",""
"行了行了，想这么久就是输了。","","","",""
"【垂头丧气】怎么又是我输啦！","","","",""
"【吃着花生米】我昨天不也输了二十一次吗？栗子你快选吧，要真心话还是大冒险？","","","",""
"（这群傻子，让我给扒了个底朝天~）","","","",""
"那就真心话吧。","","","",""
"【眼珠子转了转】","","","",""
"你表面上好像对[xing][ming]唯命是从，我却觉得不然。","","","",""
"什么意思？我很听主人的话的。","","","",""
"哦？我可不信你就没有骗过他的时候。","","","",""
"有哪些事儿是你瞒着[xing][ming]，没让他知道的？说来听听，要真心话哦。","","","",""
"我...","","","",""
"【对黎一一道】我说得没错吧？瞧她那样，真是心虚得不得了。","","","",""
"【看向栗子糕】别怕，这里就咱仨，你放心说吧！","","","",""
"【目光闪烁】我曾经....瞒着主人....","","","",""
"【满脸期待】","","","",""
"....多买了一斤牛肉。","","","",""
"？？？","","","",""
"...不说这个了，我去练舞了！","","","",""
"se/fly.ogg","","","",""
"【逃离现场】","","","",""
"（我的直觉不可能出错，她一定有更大的事情瞒着[xing][ming]！）","","","",""
"music/60-sishi.ogg","","","",""
"雎鸠统领...","","","",""
"【继续直行】说。","","","",""
"任府一共有多少人呢？","","","",""
"不算任无晴的话，四十三人。","","","",""
"【喃喃道】四十三口人...","","","",""
"【斜睨栗子糕】你放心，我们虽只有十二人，但各个手法利索——","","","",""
"——对于他们来说，死不过是一瞬的事。","","","",""
"【悄悄叹了口气】","","","",""
"解决门卫之后，我会携两名亲信潜入正房。","","","",""
"另五人入东西厢、倒座房，其余的潜伏于任府游廊，大门，过厅等处捕捉漏网之鱼。","","","",""
"铃声初响时动手，二响时撤退，停留不过片刻，神不知鬼不觉。","","","",""
"【倒吸一口凉气】","","","",""
"那...那我负责什么？","","","",""
"（这小丫头就是个拖油瓶，还是让她远离计划为妙。）","","","",""
"你就负责后院吧。","","","",""
"是。","","","",""
"se/cicada.ogg","","","",""
"（雎鸠统领估计是嫌我碍事，才把我派来这个无关紧要的地方。）","","","",""
"（且不说她们不会失手，就算真的有人逃脱，也会立马被游廊的人捉住，根本不可能跑到我这后院来。）","","","",""
"【默默蹲下】（算啦，这样也好。不看到那些人，心里会好受些...）","","","",""
"se/bell.ogg","","","",""
"这时，府内传来了铃声，声音虽小，但足以让习武之人听得清楚。","","","",""
"【屏住呼吸】","","","",""
"栗子糕刚眨了几下眼，便听第二声铃声响起。","","","",""
"（只一瞬，四十多条人命便不在了。）","","","",""
"【转身】——","","","",""
"music/banyueyelu.ogg","","","",""
"——【一怔】","","","",""
"她这一转身，才发现院墙的阴影下竟然躲着一个中年女子和一个四五岁的女童。","","","",""
"那两人穿的绸缎光滑亮丽，一看便知道是任府的主人。","","","",""
"任母","","","",""
"【捂着女儿嘴的手不住地抖】......","","","",""
"女童","","","",""
"【睁大了眼睛】","","","",""
"（大半夜的，她们怎么会出现在这里？天不助我...）","","","",""
"se/jianding.ogg","","","",""
"【咬咬牙，亮出暗器】（对不起了。）","","","",""
"【目光锁在栗子糕手中的尖锐之物上，眼睛因恐惧而瞪大】","","","",""
"【手抖得厉害】你要什么钱财，我们老爷都能给你。","","","",""
"...任府上下已经没有一个活口了，任无晴是下一个。","","","",""
"【脑子里“轰”的一声】（老爷...无晴，平生！我就知道会有这么一天...我就知道...）","","","",""
"【双腿一软，跪倒在地】求求你，放我们一条生路吧...","","","",""
"抱歉，我做不了主...","","","",""
"【扬手】——","","","",""
"——【扑到母亲身上，以身掩护】不要杀妈妈...","","","",""
"【终究下不去手】待我出去后，等一炷香的时间，再去倒座房跟死去的仆人调换衣裳。","","","",""
"【不敢相信自己的耳朵，泣不成声】","","","",""
"换完之后，立刻离开这里。切记，报官就是自寻死路。","","","",""
"我知道...我会找个偏僻的地方把雨儿抚养长大，再不跟官场扯上半点关系。","","","",""
"【点头】","","","",""
"【翻墙离去】","","","",""
"{color=#ffffff}""回雎鸠统领，少了的两人逃到了后院，被我杀死了。""{/color} ","","","",""
"【栗子糕武功】{color=#9DD1FF}额外↑5{/color}","","","",""
"music/laocunfeng.ogg","","","",""
"se/knock.ogg","","","",""
"咚、咚、咚！","","","",""
"【在门外道】主人，你回来了吗？","","","",""
"se/place.ogg","","","",""
"【放下笔】嗯，进来吧。","","","",""
"se/closedoor.ogg","","","",""
"【低着头进门】","","","",""
"出事了？","","","",""
"【摇摇头】不是...","","","",""
"是栗子擅作主张做了一件事，一直没敢告诉主人...","","","",""
"那现在为何又要告诉我？","","","",""
"【垂头】栗子最近好好反省了自己，发现这件事情确实做得不妥，还有可能给主人带来麻烦。","","","",""
"所以...就想着现在坦白或许还来得及。","","","",""
"因为...因为这件事情和任无晴有关。","","","",""
"任无晴？","","","",""
"自从她死在了我面前，我就再也没法把这件事憋在心里头了。","","","",""
"【有些不好的预感】","","","",""
"因为...因为这件事情和任家有关。","","","",""
"任家？","","","",""
"你说吧。","","","",""
"【不敢看你】我随雎鸠统领执行灭任家满门的任务时，见到了任夫人...也就是任平生和任无晴的母亲。","","","",""
"她手无缚鸡之力，还带着一个不到五岁的小女孩...我，我实在下不去手。","","","",""
"不迁怒","","","",""
"（我记恨的始终只有任穿林和岳治，从未想过牵连他人。只是王爷他...）","","","",""
"复仇","","","",""
"【心中一沉】你把她们放了？","","","",""
"放过","","","",""
"（我不欲人之加诸我也，吾亦欲无加诸人...）","","","",""
"【低下头】主人，对不起....","","","",""
"孤儿寡母造不成什么威胁，就任她们去吧。","","","",""
"孤儿寡母造不成什么威胁","","","",""
"【一愣】","","","",""
"主人的意思是...不再追究了？","","","",""
"你很想让我追究你的责任？","","","",""
"【连忙摇头】不不不，不是的。","","","",""
"回去吧。","","","",""
"【表情缓和】（主人就是和王爷不一样！）","","","",""
"se/haogan.ogg","","","",""
"是！栗子退下啦，多谢主人！","","","",""
"换做是我，我也会这么做。","","","",""
"我也会这么做","","","",""
"【眼眶一红】主人...谢谢你。","","","",""
"那么这件事就过去了，不要再想它了。","","","",""
"好，好！","","","",""
"【擦干眼泪】是！","","","",""
"你去把她们找回来，安置在杏庄。","","","",""
"安置在杏庄","","","",""
"杏庄...就是主人前些年在云庐购置的庄子？","","","",""
"嗯。","","","",""
"主人打算对她们做什么？","","","",""
"你放心，我不会伤害她们。去杏庄，无论对我还是对她们，都是利大于弊。","","","",""
"好，栗子明白了。","","","",""
"她们对我尚有用处。","","","",""
"去罢。","","","",""
"【行礼】是。","","","",""
"若是其他人这般违背指令，我绝对不会姑息。","","","",""
"其他人这般违背指令","","","",""
"栗子再也不会了...","","","",""
"【揉了揉眉心】退下吧。","","","",""
"（主人居然没有处罚我...）","","","",""
"【行礼】是，谢谢主人。","","","",""
"你去把她们找出来杀掉，弥补自己的过错。","","","",""
"找出来杀掉","","","",""
"（我当初放了她们，现在又要取回她们的性命...）","","","",""
"（我不但没有帮上她们，还害得她们白白在担惊受怕之中度过了好久。）","","","",""
"【手微微发颤】我、我....","","","",""
"你做不到？","","","",""
"【头垂得更低了】栗子不敢。","","","",""
"【摆手】那就下去吧。","","","",""
"【冷冷地道】当初可没有人对我和我的家人仁慈。","","","",""
"家人仁慈","","","",""
"【想到你儿时的遭遇】......","","","",""
"（是啊，我明知这一切都是为了给主人报仇，却还是放了他仇家的族人...他怎么可能不在意？）","","","",""
"【反复道歉】对不起，主人...对不起...","","","",""
"【攥紧拳头】（如果当初也有人怜悯我们，或许一切都会不同吧。）","","","",""
"【合眼】你下去吧。","","","",""
"栗子糕走到门前，却迟迟没有离去。","","","",""
"【回头看你】主人...","","","",""
"嗯？","","","",""
"还有什么事？","","","",""
"【深吸一口气】","","","",""
"这是栗子生平第一次欺骗主人...但我发誓，这也会是最后一次。","","","",""
"music/diyicizuotangguo.ogg","","","",""
"客官您这边请！","","","",""
"欢迎欢迎！","","","",""
"您的酒来咯！","","","",""
"您的茶来咯！","","","",""
"您的菜来咯！","","","",""
"什么？大波浪美女？？","","","",""
"吴氏","","","",""
"有啊！","","","",""
"吴姐姐，快来展示你的大波浪！！","","","",""
"抱歉，我们这里暂时没有您说的那种美女哦。","","","",""
"不过好看的皮囊常有，有趣的灵魂不常有，不如您还是专心听曲吧？","","","",""
"对，没错，我就是老鸨，有什么事情您找我就行。","","","",""
"呃...老鸨为什么也表演？","","","",""
"因为...因为我特别热爱这门行业呀！","","","",""
"不好意思，客官您先等等，那边的椅子散架了，我去修一下。","","","",""
"您的纸来咯！","","","",""
"您的笔来咯！","","","",""
"您的墨来咯！","","","",""
"双双姐，你下来一下！","","","",""
"一一，该你啦！","","","",""
"【声音沙哑】夕芸姐姐，麻烦过来一下...","","","",""
"聂姑娘！你听到了能下来吗？我实在是跑不动了！！","","","",""
"客官们，别打架啦！！！","","","",""
"se/blmcz.ogg","","","",""
"【满头大汗，瘫倒在地】","","","",""
"music/jianghulouxia.ogg","","","",""
"【认真地弹着琴】江畔何人初见月？江月何年初照人？","","","",""
"人生代代无穷已，江月年年望相似。","","","",""
"不知江月待何人，但——","","","",""
"客人","","","",""
"——且住！","","","",""
"【手离琴弦】客官，您怎么了？","","","",""
"你穿着这么一条红色的破布，如何让人投入琴曲中幽美澄澈的世界？","","","",""
"你们风信楼的名声在外，更应爱惜羽毛，不该对客人如此敷衍。","","","",""
"你们风信楼初来乍到，应当爱惜羽毛，不该对客人如此敷衍。","","","",""
"对不起！","","","",""
"希望我下次来的时候，你可以做足准备，不要再辜负了这一曲《春江花月夜》。","","","",""
"好！","","","",""
"【离去】","","","",""
"【懊恼地上楼】","","","",""
"【负手站在楼梯口】确实该换一套衣裳了。","","","",""
"主人，你都听到啦。","","","",""
"主人觉得，弹奏《春江花月夜》应该穿什么样的裙子呢？","","","",""
"{color=#D81C8E}【赠送洛神裙】{/color}","","","",""
"已获得","","","",""
"【赠送云纹罗衣】","","","",""
"裙子的事你不必操心，交给我吧。","","","",""
"【开心】好！","","","",""
"主人，你找到合适的裙子了吗？
（可赠{color=#9DD1FF}云纹罗衣{/color}或{color=#9DD1FF}洛神裙{/color}）","","","",""
"尚未。","","","",""
"好吧！","","","",""
"主人慢慢挑~","","","",""
"洛神裙","","","",""
"{color=#ff0000}失去 洛神裙x1{/color}","","","",""
"【栗子糕魅力】{color=#9DD1FF}↑200{/color}","","","",""
"【睁大眼睛看着洛神裙】（这样仙气飘飘的裙子，我能驾驭得了吗？）","","","",""
"（不过它真的很适合春江花月夜这首曲子呢！）","","","",""
"谢谢主人！！","","","",""
"se/magic.ogg","","","",""
"{color=#D81C8E}解锁栗子糕/玉漏曲目：《春江花月夜》☆☆{/color}","","","",""
"云纹罗衣","","","",""
"{color=#ff0000}失去 云纹罗衣x1{/color}","","","",""
"【栗子糕魅力】{color=#9DD1FF}↑35{/color}","","","",""
"【提起罗衣】哇~主人你的眼光也太好了吧！","","","",""
"有了这件衣服，我就再也不会被客人吐槽衣着了！","","","",""
"music/yudelianren.ogg","","","",""
"【穿着[LZGzz]，自信地走上台】","","","",""
"栗子糕一上台，登时引起台下客人的一片惊叹。","","","",""
"【将琴放好】","","","",""
"谢谢捧场，谢谢捧场！今夜就由我来为大家弹唱一曲《春江花月夜》。","","","",""
"然而，很快栗子糕就发现台下的人根本无心听她的曲子。","","","",""
"公子一号","","","",""
"【忍不住摇头】这曲子着实配不上这件衣服。","","","",""
"公子二号","","","",""
"【觉得可惜】暴殄天物啊...","","","",""
"少爷三号","","","",""
"【突然大喊】这衣裳哪里做的啊？","","","",""
"少爷四号","","","",""
"【立马道】本少爷也想知道！","","","",""
"我...我不知道——","","","",""
"老爷五号","","","",""
"——我出10000金钱，卖给我吧！","","","",""
"这——","","","",""
"公子六号","","","",""
"——我出12000！","","","",""
"公子三号","","","",""
"我出13000！","","","",""
"14000！15000！","","","",""
"15500！17000！","","","",""
"【在一旁看着，皱起了眉】","","","",""
"洛神裙被喊到了{color=#ff0000}20000金钱{/color}！","","","",""
"【慌张地看向你，向你求救】（救命啊！主人！我该怎么办？）","","","",""
"【顺势卖掉裙子】","","","",""
"经过激烈的竞拍，小郡王得到了洛神裙。众人纷纷恭维。","","","",""
"{color=#9DFF9D}金钱+20000{/color}","","","",""
"小郡王","","","",""
"【拱手】多谢了。","","","",""
"【回礼】","","","",""
"【见大家都在关注裙子，难过地垂头离开了】","","","",""
"【叹了口气】（我准备了这么久的曲子...大家却都只在看裙子。）","","","",""
"【出面帮栗子糕解围】","","","",""
"今夜是栗子姑娘的表演，请各位专心赏曲。","","","",""
"客人们","","","",""
"话虽是这么说的，但那裙子比这曲子有意思多了啊。","","","",""
"【都觉得比起洛神裙，栗子糕的曲子乏善可陈，全都离开了】","","","",""
"楼里只剩下你和栗子糕。","","","",""
"【见栗子糕脸上还带着笑，奇道】你的演出被毁了，为什么还这么高兴？","","","",""
"【抬头看你，眼睛亮晶晶的】因为主人在那样的情况下都出来维护我了！","","","",""
"栗子特别特别感动...","","","",""
"【一时哭笑不得】","","","",""
"主人放心吧，栗子从今以后一定好好练琴！","","","",""
"【握拳】迟早有一天，我会配得上这条裙子！","","","",""
"【栗子糕才艺】{color=#9DD1FF}额外↑20{/color}","","","",""
"...不知乘月几人归，落月摇情满江树。","","","",""
"曲毕。","","","",""
"【松了口气，站起】","","","",""
"谢谢大家。","","","",""
"客人们先是一阵惆怅，随后方起身鼓掌。","","","",""
"（这一次的表演反响还不错呢！）
【栗子糕才艺】{color=#9DD1FF}额外↑4{/color}","","","",""
"【走下台】","","","",""
"【抱起琴】该我了~","","","",""
"【坐到黎双双那一桌】","","","",""
"栗子，你弹得也太好了吧！","","","",""
"【眯眼】真的吗？这首曲子我练了好几年呢~","","","",""
"真的！我一听你弹琴立马就想起了在青潭的时候。","","","",""
"青潭江畔的景色便如此诗。我记得父亲累的时候就喜欢去江边站着，什么都不做，就那么静静地站上好久。","","","",""
"是啊，那时候我还嫌他无聊，总是不肯陪他，现在再想也已经没有机会了...","","","",""
"不想这些了！","","","",""
"栗子，你的父母都还在容都吗？那岂不是好几年也见不上一面啊？","","","",""
"我吗？","","","",""
"我从小就没了父母，是王爷从街上把我捡回来养大的。","","","",""
"啊？这样啊...","","","",""
"（怎么越说越伤心呢？）","","","",""
"抱歉。","","","",""
"没事啦，不曾得到，也就不会难过。","","","",""
"【眼睛干涩，头有些晕】","","","",""
"se/book.ogg","","","",""
"【放下手中的信】（先休息一刻再给容都那边回信吧。）","","","",""
"【刚要踏出门】——","","","",""
"——【脚下一个趔趄，扶住楼梯把手】","","","",""
"【大惊，抬头】","","","",""
"se/run1.ogg","","","",""
"【丢下菜篮，跑上楼梯】主人！","","","",""
"【缓过来】没事，头晕了一下而已。","","","",""
"【忍不住跺脚】主人，你...你以后不要再熬夜至四更了！有些事情交给别人去处理就——","","","",""
"——无碍。","","","",""
"主人——","","","",""
"——你刚才是要出去吗？","","","",""
"...刚要去买菜呢。","","","",""
"我跟你一起去吧，就当作休息了。","","","",""
"【下楼】","","","",""
"【捡起菜篮，追上】主人，等等我！","","","",""
"卖菜大叔","","","",""
"看一看啰！新鲜的！","","","",""
"主人，我晚上做水煮白菜吧？","","","",""
"好。","","","",""
"【对买菜大叔道】来两颗，谢谢大叔~","","","",""
"【表情怪异地将白菜递给栗子糕】......","","","",""
"屠户","","","",""
"【吆喝】上好的猪肉！","","","",""
"主人，你明天想吃回锅肉吗？","","","",""
"你定吧。","","","",""
"【对屠户道】要两斤。","","","",""
"好嘞！","","","",""
"【一直往你们这瞄】","","","",""
"【悄悄跟边上的大妈说了什么】","","","",""
"买菜大妈","","","",""
"【对你的面具指指点点】","","","",""
"【略有不悦】","","","",""
"【切好猪肉】您拿好。","","","",""
"【接过】谢谢叔！","","","",""
"【仍在偷看你】","","","",""
"（这张面具着实惹眼。）","","","",""
"【质问】好看吗？","","","",""
"啊？什么？","","","",""
"【冷冷地看向卖菜大叔】","","","",""
"【赶紧缩起脖子】","","","",""
"好看吗","","","",""
"【反应过来，脸色一变】","","","",""
"【拉着你离去】","","","",""
"主人，不要理他们。","","","",""
"【将白菜丢给路边的乞丐】","","","",""
"乞丐","","","",""
"谢谢姑娘，谢谢姑娘！","","","",""
"【拉着你回去】我们不吃他的东西！","","","",""
"【习以为常】（不必理会。）","","","",""
"不必理会","","","",""
"买好啦，主人，我们走吧。","","","",""
"回到了风信楼。","","","",""
"【回屋】","","","",""
"（主人总是闷闷不乐的样子...要怎么样才能让他开心起来呢？）","","","",""
"music/wuwanzhidi.ogg","","","",""
"已经过去七天了，你还想在这里窝多久？","","","",""
"小男孩","","","",""
"【缩在床角瑟瑟发抖】","","","",""
"你身为[xing]家唯一的幸存者，难道就打算一辈子畏畏缩缩，当个废人？","","","",""
"[xing][ming]","","","",""
"【手轻轻发颤】","","","",""
"【想到镜子里自己可怖的面容】......","","","",""
"（我是怪物！）","","","",""
"【回头说道】栗子，过来。","","","",""
"闻言，一个六岁的小女孩从王爷身后探出了头。","","","",""
"游","","","",""
"以后，这个男孩就是你的主人了。你去为他洗漱更衣，明天我要看到一个配做[xing]佑儿子的人。","","","",""
"以后，这个男孩就是你的主人了。你去为他洗漱更衣，明天我要看到一个配做[xing]游儿子的人。","","","",""
"小栗子","","","",""
"是...","","","",""
"【转身离去】","","","",""
"主人，你，你好。","","","",""
"【把头埋进手里】走开！","","","",""
"【凑上前】...主人？","","","",""
"滚！","","","",""
"【紧张地说出已经背熟了的词】我...我不怕你。","","","",""
"se/jing.ogg","","","",""
"【猛地抬头】","","","",""
"music/shuizuguan.ogg","","","",""
"【怔怔看着屋顶】","","","",""
"那张皮开肉绽、难辨五官的脸在脑海中挥之不去，仿佛印在了屋顶之上。","","","",""
"主人...","","","",""
"我不怕你...","","","",""
"栗子糕在榻上又躺了许久，直到朝阳的金光透过了纸窗，方想起今日还要营业，火急火燎地跑出屋去了。","","","",""
"主人，你看栗子这段舞怎么样？","","","",""
"这是我从集市买回来的小风车，主人喜欢吗？送给你！","","","",""
"【给你夹了一颗饺子】栗子今天包了主人最爱吃的牛肉馅~","","","",""
"【端着一盘绿豆糕】主人，尝尝栗子做的绿豆糕吧！","","","",""
"【放下政务，拿了一块绿豆糕，放进嘴里】","","","",""
"还不错。","","","",""
"那肯定不错，主人知道为什么吗？","","","",""
"糕点用的绿豆产自洪师。","","","",""
"错！","","","",""
"那是为何？","","","",""
"【低头继续处理政务】那是为何？","","","",""
"因为——","","","",""
"——绿豆糕是栗子糕的姐妹呀！","","","",""
"se/bounce1.ogg","","","",""
"（自上次从菜市场回来，她便想方设法地哄我开心。）","","","",""
"【故意笑出声】","","","",""
"故意笑出声","","","",""
"【惊喜】（真的把主人逗笑了！）","","","",""
"（果然皇天不负有心人，我还要再加把劲！）","","","",""
"玩儿","","","",""
"你没有别的事情要做吗？","","","",""
"别的事情","","","",""
"...唔，倒也有一些其它的活儿要干。","","","",""
"那就不要在我这里浪费时间了。","","","",""
"是，栗子知道了。","","","",""
"（我的本意只是想让主人开心，现在看来是多此一举了。）","","","",""
"等着","","","",""
"白发婆婆","","","",""
"我要的{color=#ff0000}烈焰长裙{/color}在哪里？","","","",""
"【赠送烈焰长裙】","","","",""
"烈焰","","","",""
"【改变主意，不给了】","","","",""
"【勃然大怒】你玩儿我呢？！","","","",""
"【快步离去】","","","",""
"主人，我的小风车就是在这个集市里淘到的呢！才10金钱一个，是不是特别便宜？","","","",""
"物美价廉。","","","",""
"嘻嘻！","","","",""
"【拉住你的衣袖】主人，我们去右边那几家铺子看看！","","","",""
"【指向右边的几个铺子】主人，我们去那边看看！","","","",""
"成衣老板","","","",""
"俊男美女进来看一看！我这儿的衣服用的都是上等面料！","","","",""
"卖茶老翁","","","",""
"【翘着二郎腿，优哉游哉】一口养生茶，活到九十九。","","","",""
"【靠在路边呼呼大睡】","","","",""
"（要去哪边看看？）","","","",""
"【成衣铺】","","","",""
"【眼睛一亮】（瞧此人打扮，一定是个有钱的主儿。）","","","",""
"【满脸笑意】这位爷，给娘子添件新衣裳不？","","","",""
"【一惊】不是娘子，不是娘子。","","","",""
"哦，嘿嘿，不好意思！","","","",""
"【进入主题】我们这儿的东西随便看、随便摸，喜欢的话就赶紧入手！支持赊账哦。","","","",""
"【购买织锦披风 [dierge]金钱】","","","",""
"se/success.ogg","","","",""
"{color=#9DFF9D}获得 织锦披风x1{/color}","","","",""
"{color=#ff0000}金钱-[disige]{/color}","","","",""
"已赊账{color=#ff0000}[temp]金钱{/color}。","","","",""
"嘿嘿，东西您拿好，欢迎下次光临哈！","","","",""
"客官，慢走！","","","",""
"【茶铺】","","","",""
"【精神一振】买茶吗？","","","",""
"此茶中的茶叶名为""无需做梦今日就返老还童茶叶""，每一片都是我冒着冻死的风险从雪窖冰天的仙山上采下来的。","","","",""
"这么辛苦。","","","",""
"唉，多说是泪。","","","",""
"茶多少钱一斤呢？","","","",""
"【立马道】{color=#ff0000}388金钱{/color}一斤！喝一口补气养颜，喝两口减肥瘦身，喝三口白发转黑——","","","",""
"这么厉害的吗？","","","",""
"【正色道】当然了！你可以怀疑我的人品，但不能怀疑我的茶！","","","",""
