"Original Text","Initial","Machine translation","Better translation","Best translation"
"【强作镇定】你快去将楼里剩下的细软收拾好，我们今晚就走。","","","",""
"好，我都听主人的！","","","",""
"栗子糕","","","",""
"栗子糕立刻回去收拾好了物品。当天夜里，你便在栗子糕和[persistent.weiyansaodi2]等人的护送下离开了风信楼。","","","",""
"栗子糕立刻回去收拾好了物品。当天夜里，你便带着[persistent.weiyansaodi5]，在栗子糕和[persistent.weiyansaodi2]等人的护送下离开了风信楼。","","","",""
"{color=#708090}【达成中途失败结局：威严扫地】{/color}","","","",""
"{color=#F0D800}切换成功√{/color}
背包中的金钱和物品已更新！
{color=#9DD1FF}【威严】升至50{/color}","","","",""
"{color=#9DD1FF}【威严】升至50{/color}","","","",""
"关仙子","","","",""
"se/rain.ogg","","","",""
"场中再次安静了下来，只剩下窗外雨滴滴答答的声音。那个淡雅的青衫女子仍然站着，而另三人却已倒在了血泊之中。","","","",""
"【唇角勾起淡笑】（终于了却一桩事，但这仅仅是个开端...）","","","",""
"【走向窗户】——","","","",""
"se/crack.ogg","","","",""
"——【踩到了什么东西】","","","",""
"是香囊里干花被踩碎的声音。","","","",""
"music/103-nanjiexintou.ogg","","","",""
"【顿住】","","","",""
"关仙子心底深处忽然浮现出当年缝制香囊的样子。她移开脚掌，鬼使神差地蹲下身，摸到一个带着流苏的香囊。香囊被血浸染过，已经有些湿了。","","","",""
"【修长白皙的手指轻轻抚过香囊】","","","",""
"手下的触感将花样传到脑中，上面是一只翠鸟，翅膀处有些凸起，这是她未失明前仿照别人花样秀的，只是女红不精，翠鸟翅膀上颜色过于复杂，这才在翅根处留下一个个疙瘩。","","","",""
"【心中一惊，手指迅速摸到翅尖】","","","",""
"翅尖果然缺了一处！这香囊正是她当年所绣之物。","","","",""
"原来多年前消失的人尚在世间。","","","",""
"【惊喜】（是...[persistent.qingyishashou]哥哥？...你还活着？）","","","",""
"【转念一想，面色带着些悲凉】（为何如今你会成为宦官的走狗？）","","","",""
"（倘若如此，我宁愿你留在回忆里，永远不要知道你的消息！）","","","",""
"se/flame.ogg","","","",""
"关仙子心绪复杂地出了客栈，从怀中摸出火折子，擦燃后扔了出去，整个客栈登时冒起了灰烟。","","","",""
"【从袖口拿出香囊，也掷进火海】","","","",""
"（就让一切都随着大火烧成灰烬吧......）","","","",""
"她没有再回头，只留下了一个青色倩影。","","","",""
"{color=#708090}【达成中途失败结局：青衣杀手】{/color}","","","",""
"music/yeyueliang.ogg","","","",""
"se/pourwater.ogg","","","",""
"秦嫫儿","","","",""
"刑吏","","","",""
"【看着牢中被铁链绑在囚柱上的[persistent.xiaoshengniji]，毫不怜惜地拿起水瓢，把水泼到她脸上】","","","",""
"黎双双","","","",""
"【悠悠转醒】","","","",""
"咳——咳——咳咳！","","","",""
"黎一一","","","",""
"【吐了口水】咳、咳！","","","",""
"嘴还挺硬！","","","",""
"se/whip.ogg","","","",""
"我看你还能硬到什么时候？！","","","",""
"se/jianding.ogg","","","",""
"刑吏挥手，下人送来一套刑具，上面仍泛着浓厚的血腥味。","","","",""
"【看着刑具，心中蓦地升起扭曲的斗志】让我看看给你用哪个好？","","","",""
"se/blood.ogg","","","",""
"啊！！","","","",""
"一套刑用完后，[persistent.xiaoshengniji]全身已是血肉模糊。","","","",""
"说！是谁派你去刺杀詹大人的？！","","","",""
"【奄奄一息】（恩公.....一一......）","","","",""
"（我绝对不能说！绝对不会说！）","","","",""
"【有气无力】想让我开口？做你的春秋大梦去吧！","","","",""
"（妈的，这女的真刚！）","","","",""
"（可惜让另一个女的跑了，只能跟她死磕了。）","","","",""
"好！我就看看你还能坚持多久！","","","",""
"刑吏和下人轮番上手施刑，玩出不少花样，但依旧未能从[persistent.xiaoshengniji]口中得知任何线索。","","","",""
"我呸！！","","","",""
"谁派我去的？我说是你爹派我去的，你信不？！","","","",""
"【勃然大怒】臭丫头，还嫌不够痛？！","","","",""
"我就没怕过痛！","","","",""
"【咬着牙，眼泪忍不住掉】（主人，主人！希望她已经回去给您报信了。）","","","",""
"【掉眼泪】（疼，好疼！）","","","",""
"【眯眼】（幸亏跑了的是另一个女的，留下的这丫头一看就是个软骨头。）","","","",""
"【从边上拿出钳子】小手伸过来，我帮你把指甲一个一个拔下来。","","","",""
"【骇然】不...不要！","","","",""
"哈哈哈，那你老老实实招了，我就给你个痛快。","","","",""
"....我....","","","",""
"【脸色阴沉】不然还有更多好玩儿的等着你！","","","",""
"是...是...","","","",""
"【忽然想到黎双双】......","","","",""
"（姐，一一不会让你失望了！）","","","",""
"【咬紧牙关】没有人指使我，你若不信就拔吧！","","","",""
"【一动不动】","","","",""
"他妈的？聋了？","","","",""
"【黑色的血顺着嘴角流下】","","","",""
"【脸色一变，凑过去】","","","",""
"原来吴氏去执行任务时便已在嘴里藏了毒。她本想寻找时机逃脱，却实在耐不住疼痛，便早早服毒自杀了。","","","",""
"（居然是个老手！）","","","",""
"（可惜让另一个女的跑了！）","","","",""
"没、真没人指示我！","","","",""
"【从边上拿出钳子】你别逼我把你的指甲一个一个拔下来。","","","",""
"别啊！你就给我个痛快吧。","","","",""
"你说不说？","","","",""
"（我秦嫫儿会是那种忘恩负义的人吗？大哥救了我一命，给我吃的穿的住的，我这条命就是他的了！）","","","",""
"【心中释然】随便你吧！反正我早就想死了。","","","",""
"直到[persistent.xiaoshengniji]死后的第三个月，衙门才凭借着一些其它的线索寻到了风信楼。","","","",""
"只不过这时的风信楼早已转卖给了一名商人，摇身变成了一家酒楼，而那风信楼曾经的主人和美丽的姑娘们究竟去了哪里，他们永远都不会知道了。","","","",""
"{color=#708090}【达成中途失败结局：销声匿迹】{/color}","","","",""
"music/longwu.ogg","","","",""
"任无晴","","","",""
"任无晴拿着匕首不断地腾转挪移，手下们竟连她的衣角都未曾摸到。","","","",""
"【被刺中】啊！！","","","",""
"黎双双黎一一","","","",""
"黎双双黎一一吴氏","","","",""
"黎一一吴氏","","","",""
"【闪到黎一一身后，抬起匕首抹向她的脖颈】","","","",""
"se/blmcz.ogg","","","",""
"【眼中充满不可置信，捂住脖子上的伤口，摔倒在地】","","","",""
"一一！！","","","",""
"黎双双见状跪倒在妹妹身旁，手中的剑随手扔在一侧，双手颤抖地往前摸去，手指在鼻下未感到气息，而后心头大震，扑在黎一一身上，痛哭起来。","","","",""
"任无晴从闪躲间看到这般场景，顺手将匕首插到黎双双后背，两人尸体叠在了一起。","","","",""
"【身上都是被匕首戳出的血洞，仍旧与任无晴斗在一起，失血过多身体越加迟钝】主人，你快走！","","","",""
"黎双双吴氏","","","",""
"se/blmcq.ogg","","","",""
"【四处闪躲】","","","",""
"【嘴角流血】恩公！","","","",""
"【咬着牙，扭头冲出门外】","","","",""
"【看到你逃出了门，当下就放弃纠缠追了过去】","","","",""
"【见状飞快将门合上，用身体挡住】","","","",""
"好忠心！","","","",""
"【再也支撑不住，摔倒在地】","","","",""
"【被一匕封喉】","","","",""
"【见状，立马跳窗逃跑】","","","",""
"se/heartbeat.ogg","","","",""
"楼外面狂风暴雨，你一头冲进雨中飞奔起来。","","","",""
"【心跳如雷】（不知道她们还能挡多久...）","","","",""
"【忽然从天而降】","","","",""
"【匕首滴着血】别想跑。","","","",""
"雨水打在湿透的衣服上，你浑身冰冷，可是身体再冷也不及心中的胆寒。","","","",""
"{color=#708090}【达成中途失败结局：不解之仇】{/color}","","","",""
"黄婵","","","",""
"music/wuwanzhidi.ogg","","","",""
"【冲进门】主人！","","","",""
"【已浑身是血】恩公，他们人太多，我们不是他们的对手！","","","",""
"他们已经追进来了，恩公快走！","","","",""
"【一把拽过你，拉着你跳出窗户】","","","",""
"se/thunder.ogg","","","",""
"【带着你飞速离去】（我不能害了[persistent.yunqibang]公子，他没有武功，我要先将他安排到安全的地方才行！）","","","",""
"（对了，城门口那一块有护卫，这些人肯定不敢追去。）","","","",""
"【与黄婵一路急奔，来到城门处】","","","",""
"【强做镇静，安排道】你先在此处等着，我还要回去帮她们拖住杀手。","","","",""
"【被雨浸湿了全身，拉住她】你既然已经逃出来，就不要再回去了。","","","",""
"【坚定地摇头】此事是因我而起，我逃出来也只是不想牵连你。","","","",""
"若是我不回去帮助他们，我这辈子都会活在后悔和愧疚中。","","","",""
"多谢[persistent.yunqibang]公子这些日子的照顾，这次若能侥幸活下来，黄婵定会再报公子的恩情。","","","",""
"【飞速回到风信楼】","","","",""
"【静静立在闪电飞光中，望着城内的景色】","","","",""
"你终究没有等到她们回来，五年来的心血就此付诸东流......","","","",""
"{color=#708090}【达成中途失败结局：云起帮】{/color}","","","",""
"music/mumo.ogg","","","",""
"玉漏","","","",""
"se/knockover.ogg","","","",""
"骞腾军统领","","","",""
"【单手掀起桌子，轮向门口】","","","",""
"【被桌子挡了路，伸手去推桌子】——","","","",""
"【撞到桌子上，伸手去推】——","","","",""
"se/chuqiao.ogg","","","",""
"——只这么一会儿的停顿，便足以让骞腾军统领的部下们将她围住。","","","",""
"部下们","","","",""
"【摁住[persistent.shayuertao]】","","","",""
"music/112-weigong.ogg","","","",""
"【走到[persistent.shayuertao]面前，冷笑一声】","","","",""
"店主","","","",""
"【吓得魂飞魄散，跪倒在地】将、将军，这事我真不知道——","","","",""
"——【摆了摆手】你这里的姑娘换了又换，我知道你跟这件事情没关系。","","","",""
"【挣扎无果，心沉了下去】（如此一来，我们的计划便彻底失败了...）","","","",""
"【挣扎无果】（原本还想拉店主下水，现在看来是没可能了。）","","","",""
"【心急如焚】（现在该怎么办...双双姐会来救我吗？）","","","",""
"【心急如焚】（现在该怎么办...一一会来救我吗？）","","","",""
"【心急如焚】（现在该怎么办...聂姑娘会来救我吗？）","","","",""
"【心急如焚】（现在该怎么办...吴姐姐会来救我吗？）","","","",""
"【心急如焚】（现在该怎么办...嫫儿会来救我吗？）","","","",""
"【心急如焚】（现在该怎么办...无晴会来救我吗？）","","","",""
"【心急如焚】（现在该怎么办...玉漏姐姐会来救我吗？）","","","",""
"【心急如焚】（现在该怎么办...黄婵姐姐会来救我吗？）","","","",""
"【心急如焚】（现在该怎么办...关姐姐会来救我吗？）","","","",""
"【挣扎无果，眼泪掉了下来】（我落在他们的手里，一定会暴露风信楼的...）","","","",""
"【眼泪打转】（这下完了，我当初就不该接下这个任务...）","","","",""
"【挣扎无果】（我这一暴露，他们定会查到风信楼...万一到时候再顺藤摸瓜查到我爹爹怎么办....）","","","",""
"【不再反抗，冷静下来】（我已经没有挣脱的可能了，现在必须要想办法争取时间，给风信楼众人足够的撤退时间。）","","","",""
"客人们","","","",""
"【面面相觑】（将军？光天化日之下刺杀朝廷命官，这个女子胆子也太大了吧...）","","","",""
"【目光落在[persistent.shayuertao]的脸上，凝视着她的眼睛】","","","",""
"【没有怯意地盯了回去】岳治昏庸无道，你助纣为虐，我只是替天行道罢了。","","","",""
"【眯起眼睛】很聪明，但是直觉告诉我——你背后有人指使。","","","",""
"【用力咬向自己的舌头】——","","","",""
"——【捏住她的下巴，手上用力】","","","",""
"“咔”的一声，吴氏的下巴被卸了下来。","","","",""
"【痛得差点昏过去】","","","",""
"【眼睛躲闪】","","","",""
"【眯起眼睛】我府上的刑具虽不如红衣卫的齐全，但也足够你用了。","","","",""
"在背后指使你的人究竟是谁，今晚一定水落石出。","","","",""
"【害怕地移开眼睛】","","","",""
"【捏起她的下巴】我府上的刑具虽不如红衣卫的齐全，但也足够你用了。","","","",""
"【鼓起勇气瞪回去】","","","",""
"【微微一笑】还挺凶。","","","",""
"我府上的刑具虽不如红衣卫的齐全，但也足够你用了...不知道到那时你是否还会有现在这般气势？","","","",""
"【试图挽救】你们这些朝廷狗官害死我全家，我恨不得吃了你的肉，扒了你的皮！","","","",""
"【眯起眼睛】很聪明，但是我不相信你只是为了复仇。","","","",""
"【冷冷地道】骞腾军统领果然比死在我手上的那几个狗官多了几分本事。","","","",""
"【挑起一边眉】这么说，你还是个专职刺客咯？","","","",""
"【自报姓名】为朝廷除害不需要他人请我，我自会出手。","","","",""
"华玟、承县知县这些岳治的走狗统统死有余辜，只可惜我关仙子最后竟然栽在了你手里。","","","",""
"【眯起眼睛，心里信了七分】（原来是关仙子...敢做敢当，确实有她母亲的风范。）","","","",""
"【挥挥手】带走！","","","",""
"【抱拳】是！","","","",""
"【走出风信楼大门，手里抱着一叠信件】——","","","",""
"——突然，一只手伸了出来，将你拉到了墙角处。","","","",""
"【头发凌乱，满脸焦急】主人，出事了！","","","",""
"双双姐被骞腾军统领抓去府里审问了！","","","",""
"吴姐姐被骞腾军统领抓去府里审问了！","","","",""
"玉漏姐姐被骞腾军统领抓去府里审问了！","","","",""
"一一被骞腾军统领抓去府里审问了！","","","",""
"聂姑娘被骞腾军统领抓去府里审问了！","","","",""
"关姐姐被骞腾军统领抓去府里审问了！","","","",""
"【头发凌乱，满脸焦急】恩公，任务失败了。","","","",""
"【声音发颤】一一她...她被骞腾军统领带回府审问了。","","","",""
"栗子被骞腾军统领带回府审问了...","","","",""
"[persistent.shayuertao]被骞腾军统领带回府审问了...","","","",""
"【头发凌乱，满脸焦急】恩公，不好了！","","","",""
"【眼泪打转】我、我姐被骞腾军统领抓走了！","","","",""
"【眼泪打转】栗子、栗子她被骞腾军统领抓走了！","","","",""
"吴姐姐被骞腾军统领抓走了！","","","",""
"玉漏姐被骞腾军统领抓走了！","","","",""
"聂香被骞腾军统领抓走了！","","","",""
"关姐被骞腾军统领抓走了！","","","",""
"【头发凌乱，满脸焦急】我们快点跑吧，[persistent.shayuertao]已经暴露了被骞腾军统领带走了！","","","",""
"【头发凌乱，满脸焦急】东家。","","","",""
"【语速极快】长话短说，[persistent.shayuertao]执行任务失败，落进了骞腾军统领手里。","","","",""
"我们现在召集姐妹们一起逃离，或许还能保住一条命！","","","",""
"【头发凌乱，声音打颤】大事不好，大、大事不好了！","","","",""
"黎姐没来得及跑走就被骞腾军统领抓回去了！我们得派人去救她！","","","",""
"栗子没来得及跑走就被骞腾军统领抓回去了！我们得派人去救她！","","","",""
"一一没来得及跑走就被骞腾军统领抓回去了！我们得派人去救她！","","","",""
"吴姐没来得及跑走就被骞腾军统领抓回去了！我们得派人去救她！","","","",""
"聂香没来得及跑走就被骞腾军统领抓回去了！我们得派人去救她！","","","",""
"玉姐没来得及跑走就被骞腾军统领抓回去了！我们得派人去救她！","","","",""
"关姐没来得及跑走就被骞腾军统领抓回去了！我们得派人去救她！","","","",""
"【手脚冰凉】来不及了。","","","",""
"那、那咋办？","","","",""
"【头发凌乱】我们失败了！","","","",""
"【咽了咽口水】[persistent.shayuertao]已经被捉回骞腾军统领府上审问了，我一个人救不出她，只能第一时间回来告诉你这消息。","","","",""
"【头发凌乱，满脸焦急】东家，双双没能成功脱身，落到了骞腾军统领手里，现已被带回府了...我们..我们该怎么办！","","","",""
"【头发凌乱，满脸焦急】东家，栗子没能成功脱身，落到了骞腾军统领手里，现已被带回府了...我们..我们该怎么办！","","","",""
"【头发凌乱，满脸焦急】东家，一一没能成功脱身，落到了骞腾军统领手里，现已被带回府了...我们..我们该怎么办！","","","",""
"【头发凌乱，满脸焦急】东家，吴姐姐没能成功脱身，落到了骞腾军统领手里，现已被带回府了...我们..我们该怎么办！","","","",""
"【头发凌乱，满脸焦急】东家，香香没能成功脱身，落到了骞腾军统领手里，现已被带回府了...我们..我们该怎么办！","","","",""
"【头发凌乱，满脸焦急】东家，仙子没能成功脱身，落到了骞腾军统领手里，现已被带回府了...我们..我们该怎么办！","","","",""
"【头发凌乱，脸上是前所未有的慌张】黎姑娘失手了！她现在在骞腾军手上，我们需尽快想办法。","","","",""
"【头发凌乱，脸上是前所未有的慌张】栗子姑娘失手了！她现在在骞腾军手上，我们需尽快想办法。","","","",""
"【头发凌乱，脸上是前所未有的慌张】吴姑娘失手了！她现在在骞腾军手上，我们需尽快想办法。","","","",""
"【头发凌乱，脸上是前所未有的慌张】聂姑娘失手了！她现在在骞腾军手上，我们需尽快想办法。","","","",""
"【头发凌乱，脸上是前所未有的慌张】玉漏姑娘失手了！她现在在骞腾军手上，我们需尽快想办法。","","","",""
"【头发凌乱，脸上是前所未有的慌张】关姑娘失手了！她现在在骞腾军手上，我们需尽快想办法。","","","",""
"【头发凌乱，满脸焦急】[persistent.shayuertao]没能成功逃脱，此时已经被骞腾军带回府拷问了。","","","",""
"以骞腾军的实力，过不了多久便会查到风信楼。","","","",""
"我们现在必须抹去一切痕迹，快速撤离！","","","",""
"【心沉到了底】她被抓了去，身份是不可能藏住了。","","","",""
"骞腾军查到风信楼最快只需一两个时辰，我们...必须马上撤离。","","","",""
"【将心一横】只能如此了。","","","",""
"{color=#708090}【达成中途失败结局：铩羽而逃】{/color}","","","",""
"容都王","","","",""
"纪小红","","","",""
"【拎着被五花大绑的[persistent.huoji]走到岳治脚下】","","","",""
"岳治","","","",""
"【俯身】这便是那刺客？","","","",""
"【跪地行礼】正是。已经安排人去追她的同伙们了。","","","",""
"【打量[persistent.huoji]一番】此女胆子还挺大，竟敢与朕作对，还追到这皇宫里来了。","","","",""
"【眼眶一红】（一切都结束了...因为我...）","","","",""
"【怒瞪岳治】（我不会放过你的！）","","","",""
"【泪眼朦胧】（呜呜呜...我不想死...）","","","",""
"【狠狠地瞪着岳治】","","","",""
"【用手往[persistent.huoji]脸颊摸去】如此美人，做什么不好？非要与朕作对。","","","",""
"【来回扭头，不愿被岳治摸脸】（别碰我！）","","","",""
"【试图朝岳治吐痰，奈何下巴已被卸掉】（放开你的咸猪手！）","","","",""
"【撇过头】（既然不放过我，就别吃老娘豆腐！）","","","",""
"【不停地摇头】（他想做什么？！）","","","",""
"【来回闪躲岳治的手】（没想到亲眼见到这个昏君，竟是在这种场面！）","","","",""
"【用力撞开岳治的手】（岳治，你不得好死！）","","","",""
"哼，我道怎么不会说话，原来是下巴被卸掉了。","","","",""
"【甩手放开】算了！长得再好看，也容不得一个反贼给朕当妃子。","","","",""
"陛下，要如何处理此人？","","","",""
"【横了她一眼】还用朕教你吗？当然是祭天了！朕正愁没有好戏看。","","","",""
"太后","","","",""
"祭天？不妥。","","","",""
"这刺客来历不明，杀死之前还需先审问出她的幕后主使。","","","",""
"【束手旁观，如芒刺在背】......","","","",""
"【不耐烦地道】逼供能逼出个啥？从来都没人招供，别白费力气了！","","","",""
"【招呼纪小红】快去快去！","","","",""
"【抱拳】是。","","","",""
"【挥手示意四处的侍卫】搭起祭台，把人绑上去！","","","",""
"se/blmcl.ogg","","","",""
"【被绑到祭台正中的柱子上，脚下堆满了干柴】","","","",""
"【从火台拿起火把递给岳治】","","","",""
"【环顾四周，厉声道】不尊我岳氏，企图挑战皇威，这便是下场！","","","",""
"众大臣","","","",""
"【不敢吱声】","","","",""
"【抬手将火把扔上去】（刚好用来杀鸡儆猴！）","","","",""
"music/daqi.ogg","","","",""
"se/fire.ogg","","","",""
"【呆呆望着越来越近的火苗】","","","",""
"【眼中留下两行清泪】（主人，对不起...我又坏事了...）","","","",""
"【望着越来越近的火焰，恐惧到达了顶点】（我不要死...我不要死！谁能救救我？！）","","","",""
"【恐惧地望着越来越近的火焰】（别过来，别过来！）","","","",""
"【望着越来越近的火焰，眼睛被熏得快要睁不开了】（我娘还在等我回家，我怎么能死....）","","","",""
"【望着越来越近的火焰，求生的心渐渐落了下去】（罢了...）","","","",""
"【望着越来越近的火焰，眼泪不争气地掉】（爹爹...女儿是不是看不到聂家重振的日子了....）","","","",""
"【望着越来越近的火焰，求生的心渐渐落了下去】（我生来坎坷，却从没想过要放弃。我力争上游，希望用自己的努力换来更好的生活...）","","","",""
"（谁曾想，最终的结局还是这个样子....）","","","",""
"【望着越来越近的火焰，下意识地挣扎起来】（不要过来...不要过来！老天爷为什么要对我这么残忍....为什么...）","","","",""
"【静静望着越来越近的火焰】（或许...我真的是灾星吧。）","","","",""
"【感受脚下的热度，心知火焰已越来越近】","","","",""
"脚下堆着的干柴被烈火点燃，火势登时迅猛起来，周围都起了呛人的黑烟。","","","",""
"身体传来阵阵被灼伤的疼痛，喉咙开始发紧，肺里涌进热浪火辣辣的疼....","","","",""
"【再也无法忍受疼痛，心中只有一个念想】（...主人...如果有来世，栗子还要你做主人。）","","","",""
"【恍惚间好似看到四个人出现在眼前，惊喜交集】（姐！爹！恩公！娘？你们来救我了吗？）","","","",""
"【生前的一切如走马灯般闪过眼前】（母亲...父亲...一一...恩公...）","","","",""
"【失去意识前，嘴角微微上扬】（下辈子，我想...投个好胎...）","","","",""
"【逐渐失去意识】（母亲，阿风，雨儿....我回家了。）","","","",""
"【不顾痛得颤抖的身子，硬生生将眼泪憋了回去，吃力地昂起下巴】（我堂堂将军之女，死也要死得有骨气！）","","","",""
"【闭上双眼】（罢了，妄想与天抗衡，终归是我自不量力....）","","","",""
"【渐渐放弃挣扎】（罢啦...或许这样才是我的解脱。）","","","",""
"【闭上眼睛，两行泪水流下】（对不起大家...我...我去赎罪了...）","","","",""
"（看来...我是等不到未来的承平盛世了......）","","","",""
"火苗沿着身体烧了起来，渐渐吞噬掉她整个身躯。连带[persistent.huoji]一起烧毁的，是无数人的希望和梦想......","","","",""
"{color=#708090}【达成中途失败结局：活祭】{/color}","","","",""
"se/forest.ogg","","","",""
"刺客","","","",""
"se/gua.ogg","","","",""
"【拿着铲子挖土】","","","",""
"兔子","","","",""
